Geneid	/mnt/efs/clusterfcs/data/tfm-esther/procesado-2/duplicates/PP074_sorted_q10_mrkDup.bam
ERRFI1-DT	0
ENSG00000232848	0
ENSG00000229305	0
ENSG00000288816	0
LINC01714	0
RNU1-7P	0
ENSG00000233645	0
RNU6-991P	0
SLC45A1	0
RERE	259
RERE-AS1	0
ENSG00000221083	0
ENSG00000270282	0
RPL7P11	0
RPL7P7	0
ENSG00000226545	0
ENSG00000228423	0
RPL23AP19	0
ENO1	613
MIR6728	0
ENO1-AS1	0
RNU6-304P	0
HMGN2P17	0
ENSG00000232208	9
ENSG00000232663	0
CA6	3
RN7SL451P	0
SLC2A7	0
SLC2A5	5
ENSG00000252404	0
GPR157	0
MIR34AHG	0
MIR34A	0
LNCTAM34A	0
H6PD	9
SPSB1	14
ENSG00000284652	0
LINC02606	1
RNA5SP40	0
ENSG00000235263	0
SLC25A33	6
ENSG00000231181	0
TMEM201	0
PIK3CD	90
PIK3CD-AS1	0
ENSG00000233268	0
PIK3CD-AS2	1
CLSTN1	22
MZT1P1	0
ENSG00000280113	0
CTNNBIP1	30
ENSG00000223989	0
ENSG00000285701	0
LZIC	301
ENSG00000228150	0
NMNAT1	7
RN7SKP269	0
TMEM274P	0
MIR5697	0
ENSG00000241326	0
RBP7	84
UBE4B	191
ENSG00000224340	0
PGAM1P11	1
RNU6-828P	0
KIF1B	157
ENSG00000264881	0
RNU6-37P	2
RN7SL731P	0
ENSG00000284735	0
ENSG00000284642	0
PGD	550
ENSG00000271989	0
CENPS-CORT	0
CENPS	5
CORT	0
DFFA	20
ENSG00000203469	0
PEX14	11
ENSG00000287727	0
RN7SL614P	0
CASZ1	4
ENSG00000272078	0
HSPE1P24	0
C1orf127	9
CFL1P6	0
TARDBP	133
MASP2	0
SRM	30
EXOSC10	45
ENSG00000226849	0
EXOSC10-AS1	0
MTOR	52
MTOR-AS1	0
RNU6-537P	0
ANGPTL7	0
RNU6-291P	0
RPL39P6	0
UBIAD1	16
UBE2V2P3	0
ENSG00000284646	0
MTCYBP45	0
DISP3	0
ENSG00000285833	0
LINC01647	0
ENSG00000284708	0
FBXO2	0
FBXO44	2
FBXO6	8
MAD2L2	25
DRAXIN	2
AGTRAP	4
C1orf167	1
C1orf167-AS1	0
MTHFR	49
CLCN6	6
ENSG00000276470	0
ENSG00000278852	0
NPPA	0
ENSG00000275915	0
NPPB	0
SBF1P2	0
ENSG00000285646	0
RNU5E-1	0
RNU5E-4P	2
KIAA2013	27
PLOD1	5
ENSG00000287384	0
MFN2	680
ENSG00000270914	0
MIIP	12
MIR6729	0
RN7SL649P	0
TNFRSF8	0
RNU6-777P	0
RPL23AP89	0
ENSG00000285604	0
MIR7846	0
TNFRSF1B	10
MIR4632	0
RPL10P17	0
SNORA70	0
VPS13D	161
SNORA59A	2
LINC02766	1
DHRS3	48
RNU6ATAC18P	0
MIR6730	0
ENSG00000288927	4
ENSG00000272482	0
AADACL4	4
ENSG00000226166	0
AADACL3	0
CFAP107	0
PRAMEF12	0
PRAMEF1	0
LINC01784	0
PRAMEF11	0
PRAMEF30P	0
HNRNPCL1	0
PRAMEF2	0
PRAMEF4	2
PRAMEF10	0
PRAMEF7	0
RNU6-1072P	0
PRAMEF29P	0
PRAMEF6	0
PRAMEF28P	0
PRAMEF27	0
HNRNPCL3	0
PRAMEF25	0
PRAMEF34P	0
PRAMEF35P	0
HNRNPCL2	0
PRAMEF36P	0
ENSG00000233336	0
PRAMEF26	0
HNRNPCL4	0
PRAMEF9	0
PRAMEF13	0
PRAMEF18	0
PRAMEF31P	0
PRAMEF5	0
PRAMEF32P	0
RNU6-771P	0
PRAMEF8	0
PRAMEF33	0
PRAMEF15	0
ENSG00000228229	0
PRAMEF14	0
PRAMEF19	0
PRAMEF17	0
PRAMEF20	0
LRRC38	0
ENSG00000259961	0
BRWD1P1	0
PDPN	5
RNA5SP41	0
ENSG00000237445	0
ENSG00000253085	0
PRDM2	281
ENSG00000289380	0
KAZN	22
RNU6-1265P	0
ENSG00000231606	0
KAZN-AS1	0
TBCAP2	0
ENSG00000287756	0
TMEM51-AS1	1
TMEM51	1
TMEM51-AS2	0
MFFP1	0
ZBTB2P1	0
FHAD1	0
FHAD1-AS1	0
ENSG00000236045	0
EFHD2-AS1	0
EFHD2	231
CTRC	0
CELA2A	0
CELA2B	0
CASP9	42
DNAJC16	253
SCARNA21B	0
ENSG00000272510	0
AGMAT	7
ENSG00000237301	0
CHCHD2P6	0
RNU7-179P	0
CD24P1	0
DDI2	274
RSC1A1	0
ENSG00000271742	0
PLEKHM2	48
ENSG00000237938	0
SLC25A34	0
SLC25A34-AS1	0
TMEM82	0
FBLIM1	2
RPL12P14	0
UQCRHL	20
ENSG00000178715	2
FLJ37453	3
SPEN	278
ENSG00000270620	0
ZBTB17	11
ENSG00000234607	0
ENSG00000231353	0
ENSG00000275503	0
TBC1D3P6	0
SRARP	2
ENSG00000233078	0
HSPB7	0
CLCNKA	0
ENSG00000232456	0
CLCNKB	0
FAM131C	1
EPHA2	0
EPHA2-AS1	0
ENSG00000224621	0
ARHGEF19-AS1	0
ARHGEF19	0
ANO7L1	3
ENSG00000288398	1
CPLANE2	1
MT1XP1	0
FBXO42	13
SZRD1	102
RPL22P3	0
SPATA21	0
NECAP2	85
LINC01772	0
CROCCP3	6
RNU1-1	0
ENSG00000261135	0
ENSG00000285853	0
ENSG00000224174	0
LINC01783	0
RNU1-6P	0
PDE4DIPP8	0
NBPF1	24
ENSG00000271732	0
CROCCP2	9
ENSG00000283773	0
MST1P2	0
ENSG00000282143	0
RNU1-3	0
ENSG00000280114	0
EIF1AXP1	3
ESPNP	0
ENSG00000279151	0
ENSG00000282740	0
CROCC	7
CROCCP4	0
RNU1-4	1
MST1L	3
ENSG00000223643	0
PDE4DIPP9	0
MIR3675	0
ENSG00000228549	0
RNU1-5P	0
ENSG00000238142	0
ENSG00000235241	0
RNU1-2	5
ENSG00000272426	0
MFAP2	0
ENSG00000286898	0
ENSG00000226526	0
ATP13A2	9
ENSG00000288636	0
SDHB	108
PADI2	28
LINC02783	0
ENSG00000282843	0
PADI1	0
PADI3	0
MIR3972	0
PADI4	305
PADI6	0
RCC2-AS1	0
RCC2	102
ARHGEF10L	0
LINC02810	0
ACTL8	0
ENSG00000284653	0
LINC01654	0
IGSF21	0
ENSG00000280222	0
IGSF21-AS1	0
ENSG00000225387	0
KLHDC7A	1
DYNLL1P3	0
ENSG00000225478	0
PAX7	0
TAS1R2	0
ALDH4A1	3
MIR4695	0
MIR1290	0
IFFO2	11
ENSG00000272084	1
UBR4	348
EMC1-AS1	9
EMC1	11
MRTO4	20
ENSG00000286064	0
AKR7L	0
AKR7A3	0
ENSG00000270728	0
AKR7A2	53
RNU6-1099P	0
SLC66A1	10
CAPZB	854
RN7SL277P	1
MICOS10	73
RNU4-28P	0
MICOS10-DT	0
NBL1	4
MICOS10-NBL1	0
ENSG00000226396	0
HTR6	0
TMCO4	13
RNF186	0
RNF186-AS1	0
OTUD3	25
PLA2G2E	0
RN7SL304P	0
PLA2G2A	0
PLA2G5	0
PLA2G2D	0
PLA2G2F	0
ENSG00000227066	0
PLA2G2C	0
UBXN10	0
LINC01757	0
ENSG00000284710	0
VWA5B1	1
ENSG00000226664	0
LINC01141	0
ENSG00000226487	0
ENSG00000284641	0
ENSG00000284743	0
CAMK2N1	0
ENSG00000289402	0
MUL1	1
RPS4XP4	0
FAM43B	0
CDA	21
PINK1	47
MIR6084	0
PINK1-AS	8
DDOST	30
KIF17	20
ENSG00000235432	0
SH2D5	0
ENSG00000233069	0
HP1BP3	538
EIF4G3	1376
RNU7-200P	0
MIR1256	0
RPS15AP6	0
ENSG00000236073	0
HSPE1P27	1
ENSG00000287192	0
ECE1	1172
ENSG00000236936	9
ECE1-AS1	0
PPP1R11P1	0
PDE4DIPP10	0
ENSG00000236009	0
NBPF2P	0
HS6ST1P1	0
CROCCP5	0
NBPF3	11
PFN1P10	0
ALPL	7
ENSG00000289715	0
LINC02596	0
RAP1GAP	43
USP48	371
ENSG00000231978	0
LDLRAD2	0
HSPG2	7
ENSG00000232037	0
ENSG00000283234	0
CELA3B	0
ENSG00000285959	0
RN7SL386P	0
RNU6-1022P	0
CELA3A	0
RN7SL186P	0
RNU6-776P	0
LINC01635	3
LINC00339	0
ENSG00000289694	0
CDC42-AS1	0
ENSG00000285794	0
CDC42	30
CDC42-IT1	0
MPHOSPH6P1	0
WNT4	0
ENSG00000285873	0
MIR4418	0
PPIAP34	0
ENSG00000279625	0
ZBTB40	29
ZBTB40-IT1	0
EPHA8	0
MIR6127	0
C1QA	0
ENSG00000289692	0
C1QC	15
C1QB	32
EPHB2	2
MIR4684	0
ENSG00000225952	0
MIR4253	0
LACTBL1	0
TEX46	0
KDM1A	251
ENSG00000240553	0
MIR3115	0
ENSG00000266802	0
LUZP1	88
ENSG00000229010	0
RNU6-514P	0
RNU6-135P	0
ENSG00000289014	0
HTR1D	0
ENSG00000215381	0
LINC01355	2
ENSG00000284726	0
HNRNPR	332
ZNF436	19
ZNF436-AS1	3
ENSG00000271420	0
TCEA3	35
ENSG00000232482	0
ASAP3	11
E2F2	112
ENSG00000235052	0
ID3	10
ENSG00000285802	0
MDS2	1
ENSG00000229239	0
RPL11	1461
ELOA-AS1	5
ELOA	82
PITHD1	317
LYPLA2	31
GALE	9
HMGCL	26
FUCA1	7
CNR2	0
BTBD6P1	0
ENSG00000232557	0
MIR378F	0
H3P1	0
PNRC2	250
SRSF10	214
ENSG00000215905	0
ENSG00000225315	0
MYOM3	1
MYOM3-AS1	0
IL22RA1	0
IFNLR1	1
GRHL3	1
LINC02800	0
GRHL3-AS1	0
STPG1	6
NIPAL3	32
ENSG00000288982	0
RCAN3AS	0
RCAN3	326
NCMAP-DT	0
NCMAP	0
ENSG00000227312	0
SRRM1	342
ENSG00000284699	0
CLIC4	857
RNU6-1208P	0
RUNX3	58
MIR6731	0
RUNX3-AS1	0
ENSG00000261025	0
MIR4425	0
LINC02793	3
ENSG00000233755	1
IFITM3P7	0
ENSG00000231953	0
SYF2	421
ENSG00000284602	1
ENSG00000284657	0
RSRP1	127
ENSG00000272432	0
ENSG00000261349	5
RHD	85
SDHDP6	3
ENSG00000259984	0
TMEM50A	1343
RHCE	47
ENSG00000238084	0
MACO1	87
LDLRAP1	235
ENSG00000225643	4
MAN1C1	10
ENSG00000233478	0
SELENON	56
ENSG00000255054	0
ENSG00000228172	1
MTFR1L	126
ENSG00000272478	0
AUNIP	6
ENSG00000236528	0
PAQR7	5
STMN1	76
SNRPFP2	0
ENSG00000223624	0
MIR3917	0
PAFAH2	7
RNU6-110P	0
ENSG00000252190	0
ENSG00000252691	0
EXTL1	0
SLC30A2	0
ENSG00000284309	0
TRIM63	0
PDIK1L	22
FAM110D	1
C1orf232	4
ZNF593OS	0
ZNF593	0
CNKSR1	2
CATSPER4	0
ZPLD2P	0
ENSG00000278572	0
CEP85	54
ENSG00000270733	1
SH3BGRL3	7947
UBXN11	57
CD52	55
CRYBG2	0
ENSG00000225854	0
ZNF683	24
LIN28A	0
DHDDS	16
ENSG00000223583	0
DHDDS-AS1	1
HMGN2	331
DPPA2P2	0
RPS6KA1	60
MIR1976	0
RN7SL679P	0
RNU7-29P	0
ENSG00000289452	0
ENSG00000229247	0
ENSG00000238316	0
ENSG00000235069	0
ENSG00000260063	0
ARID1A	341
PIGV	9
RN7SL165P	0
ENSG00000287810	0
ZDHHC18	20
SFN	0
GPN2	11
ENSG00000226698	0
ENSG00000289554	0
GPATCH3	29
NUDC	247
NR0B2	0
KDF1	0
RPL12P13	0
RPL32P6	0
OSTCP2	0
TRNP1	0
TENT5B	0
SLC9A1	57
ENSG00000229985	0
CHCHD3P3	0
NPM1P39	1
SNRPEP7	0
WDTC1-DT	0
WDTC1	120
ENSG00000243659	0
TMEM222	8
RNU6-48P	0
ACTG1P20	0
SYTL1	15
MAP3K6	3
FCN3	0
CD164L2	0
ENSG00000231207	0
GPR3	0
WASF2	738
ENSG00000241169	0
ENSG00000237429	2
AHDC1	10
FGR	54
ENSG00000235912	0
LINC02574	0
IFI6	17
ENSG00000225886	0
RNU6-949P	0
CHMP1AP1	0
RNU6-424P	0
ENSG00000287244	0
FAM76A	36
ENSG00000231344	0
RPEP3	0
STX12	58
ENSG00000269971	0
ENSG00000270031	0
RNU6-1245P	0
ENSG00000286433	0
PPP1R8	50
SCARNA1	0
THEMIS2	89
RPA2	46
SMPDL3B	0
ENSG00000227050	0
XKR8	0
EYA3	114
ENSG00000238231	0
RN7SL559P	0
SPCS2P4	1
ENSG00000228943	0
ENSG00000289576	0
ENSG00000214812	0
RNU6-176P	0
PTAFR	54
DNAJC8	213
ATP5IF1	220
ENSG00000270605	3
ENSG00000271398	0
SESN2	0
MED18	16
PHACTR4	144
ENSG00000229820	0
RNU6ATAC27P	0
RCC1	30
SNHG3	6
SNORA73A	0
SNORA73B	6
PRDX3P2	0
ENSG00000279443	0
TRNAU1AP	34
SNHG12	24
SNORD99	1
SNORA61	0
SNORA44	0
SNORA16A	0
TAF12	65
RAB42	0
TAF12-DT	0
ENSG00000270103	0
RNU11	0
GMEB1	35
ENSG00000252777	0
ENSG00000289291	0
YTHDF2	138
OPRD1	7
ENSG00000233427	0
EPB41	7085
ENSG00000225616	5
Metazoa_SRP	7
TMEM200B	0
ENSG00000225750	0
SRSF4	332
ENSG00000277916	0
MECR	1
ENSG00000237934	0
PTPRU	0
LINC01756	0
ENSG00000225011	0
ENSG00000228176	0
ENSG00000284676	0
ENSG00000270927	0
LINC01648	0
ENSG00000233372	0
ENSG00000231251	0
ENSG00000236335	0
ENSG00000231949	0
ENSG00000289710	0
MATN1	0
MATN1-AS1	0
ENSG00000287510	0
LAPTM5	408
MIR4420	0
ENSG00000229607	0
LINC01778	0
RN7SKP91	0
ENSG00000235143	0
SDC3	15
RN7SL371P	0
PUM1	174
ENSG00000237329	0
ENSG00000232768	0
SELENOWP1	0
ENSG00000225142	0
NKAIN1	0
SNRNP40	35
ENSG00000229447	0
ZCCHC17	449
ENSG00000229044	2
FABP3	21
SERINC2	3
ENSG00000215899	0
RNU6-40P	0
LDC1P	0
LINC01226	0
ENSG00000229167	2
TINAGL1	6
HCRTR1	0
PEF1	47
PEF1-AS1	0
ENSG00000264078	0
COL16A1	1
ADGRB2	0
MIR4254	0
ENSG00000254545	0
SPOCD1	83
ENSG00000203620	1
ENSG00000269967	0
PTP4A2	2133
ENSG00000288678	0
ENSG00000228634	0
ENSG00000284702	0
KHDRBS1	236
ENSG00000203325	1
TMEM39B	20
MIR5585	0
KPNA6	153
ENSG00000250135	0
TXLNA	71
CCDC28B	2
ENSG00000224066	0
IQCC	0
DCDC2B	0
TMEM234	2
EIF3I	73
MTMR9LP	0
FAM167B	0
LCK	73
HDAC1	121
MARCKSL1	68
ENSG00000233775	0
TSSK3	0
FAM229A	2
BSDC1	104
GAPDHP20	0
ENSG00000270850	0
LRRC37A12P	0
RN7SL122P	0
ENSG00000254553	0
ZBTB8B	0
ZBTB8A	2
ZBTB8OS	60
RBBP4	205
SYNC	8
ENSG00000224409	0
KIAA1522	13
YARS1	69
S100PBP	5
FNDC5	0
HPCA	0
TMEM54	1
ENSG00000287691	0
RNF19B	49
ENSG00000278966	6
ENSG00000217644	2
ENSG00000239670	0
ENSG00000236065	0
AK2	70
AZIN2	0
ENSG00000278997	4
TRIM62	12
ENSG00000279179	3
ENSG00000284721	0
ZNF362	52
ENSG00000270115	0
A3GALT2	0
ENSG00000225313	0
PHC2	56
MIR3605	0
RN7SKP16	0
PHC2-AS1	0
TLR12P	0
ZSCAN20	19
ENSG00000235907	0
CSMD2	16
HSPD1P14	0
HMGB4	0
CSMD2-AS1	0
RNA5SP42	0
C1orf94	4
ENSG00000270241	0
ENSG00000287703	0
MIR552	0
SMIM12	33
GJB5	2
GJB4	0
ENSG00000255811	0
GJB3	0
GJA4	5
ENSG00000230163	0
DLGAP3	0
ENSG00000284773	0
GPR199P	0
ENSG00000271741	0
TMEM35B	6
ZMYM6	13
ZMYM1	32
RPL12P45	0
EFCAB14P1	0
ENSG00000284640	0
SFPQ	379
ZMYM4	235
RN7SL503P	0
SNORA62	0
RPL5P4	10
ZMYM4-AS1	0
KIAA0319L	57
ENSG00000236274	0
NCDN	6
TFAP2E-AS1	0
TFAP2E	0
PSMB2	69
C1orf216	14
CLSPN	51
ENSG00000232335	0
AGO4	50
AGO1	164
CFAP97P1	0
ENSG00000286899	1
ENSG00000271914	0
AGO3	71
ENSG00000271554	0
ENSG00000232862	0
TEKT2	0
ADPRS	8
COL8A2	0
TRAPPC3	32
MAP7D1	47
RN7SL131P	0
THRAP3	502
UBE2V2P4	0
SH3D21	8
EVA1B	0
ENSG00000286379	2
STK40	513
LSM10	36
RNU4-27P	0
OSCP1	13
SNORA63C	0
MRPS15	59
CSF3R	15
FTLP18	0
ENSG00000284705	0
ENSG00000284720	0
ENSG00000234481	0
GRIK3	1
ENSG00000284650	0
ENSG00000223944	2
MIR4255	0
RNU6-636P	0
RNA5SP43	0
RPS29P6	0
ZC3H12A-DT	6
ZC3H12A	0
MIR6732	0
MEAF6	83
MIR5581	0
SNIP1	31
FTH1P1	0
ENSG00000237749	6
DNALI1	1
GNL2	54
ENSG00000284748	0
RSPO1	0
C1orf109	14
CDCA8	25
EPHA10	3
ACTN4P2	0
ENSG00000227416	0
MANEAL	0
ENSG00000233728	0
YRDC	2
C1orf122	11
MTF1	44
ENSG00000235673	0
ENSG00000230955	0
INPP5B	34
SNORA63	2
RNU6-584P	0
SF3A3	89
RNU6-510P	0
FHL3	4
UTP11	56
POU3F1	0
MIR3659HG	0
ENSG00000223589	0
MIR3659	0
LINC02786	0
ENSG00000286552	0
ENSG00000287987	0
LINC01343	0
ENSG00000275350	0
RNU6-753P	0
LINC01685	0
HSPA5P1	0
ENSG00000284632	0
RRAGC	7
ENSG00000273637	0
RRAGC-DT	1
MYCBP	29
ENSG00000274944	0
GJA9	0
RHBDL2	0
RNU6-605P	0
EIF1P2	0
AKIRIN1	194
NDUFS5	341
MACF1	644
RNU6-608P	0
RNA5SP44	0
ENSG00000287422	0
ENSG00000226438	0
HSPE1P8	0
BMP8A	0
OXCT2P1	0
PPIEL	0
PABPC4	152
PABPC4-AS1	0
SNORA55	0
HEYL	0
ENSG00000225903	0
NT5C1A	0
HPCAL4	4
PPIE	112
ENSG00000225333	0
RNU7-121P	0
ENSG00000289711	0
BMP8B	8
OXCT2	0
BMP8B-AS1	0
ENSG00000261798	0
ENSG00000229213	0
ENSG00000284719	10
LINC02811	0
TRIT1	22
MYCL	13
MYCL-AS1	0
MFSD2A	4
ENSG00000228477	0
CAP1	1836
PPT1	28
OAZ1P1	0
RLF	116
RNU6-1237P	0
TMCO2	0
ZMPSTE24-DT	4
ZMPSTE24	71
ENSG00000231296	0
COL9A2	2
ENSG00000227311	0
SMAP2	221
ENSG00000213172	0
ENSG00000284677	0
ZFP69B	6
ENSG00000260920	7
ENSG00000279667	0
ZFP69	14
EXO5-DT	0
EXO5	0
ENSG00000227278	0
ENSG00000238186	0
ZNF684	0
ENSG00000286838	0
ENSG00000236505	0
GTF2F2P2	0
RIMS3	11
ENSG00000287743	0
ENSG00000237899	0
NFYC-AS1	0
NFYC	103
MIR30E	0
MIR30C1	0
KCNQ4	5
RN7SL326P	0
CITED4	8
ENSG00000229528	0
ENSG00000228940	0
ENSG00000286668	0
UBE2V1P8	0
CTPS1	26
SLFNL1-AS1	0
SLFNL1	0
SCMH1	66
RPL23AP17	0
ENSG00000287400	0
SCMH1-DT	0
ENSG00000213987	0
ENSG00000286640	0
FOXO6	1
FOXO6-AS1	0
RNA5SP45	0
EDN2	0
HIVEP3	33
ENSG00000230881	0
ENSG00000230638	0
ENSG00000284895	0
ENSG00000287587	0
HNRNPFP1	2
ENSG00000228776	0
GUCA2B	0
GUCA2A	0
FOXJ3	141
ENSG00000227527	0
RIMKLA	8
ENSG00000235002	0
ZMYND12	20
PPCS	108
CCDC30	36
RPS3AP11	0
TMSB4XP1	15
RNU6-536P	0
ENSG00000236180	0
PPIH	8
ENSG00000285728	0
ENSG00000234917	0
YBX1	3718
CLDN19	0
P3H1	2
C1orf50	5
ENSG00000283580	0
ENSG00000228452	0
TMEM269	0
SVBP	148
ERMAP	49
ZNF691-DT	8
ZNF691	0
ENSG00000233708	0
MKRN8P	0
ATP6V1E1P1	0
ENSG00000288955	0
SLC2A1	262
ATP6V0CP4	6
SLC2A1-DT	0
ENSG00000283973	0
RNU6-880P	0
ENSG00000277513	0
FAM183A	0
EBNA1BP2	59
MIR6733	0
CFAP57	1
RNA5SP46	0
TMEM125	0
C1orf210	0
TIE1	17
MPL	206
ENSG00000287113	1
CDC20-DT	1
CDC20	20
ELOVL1	8
MIR6734	0
ENSG00000288772	0
MED8	24
MED8-AS1	0
SZT2	18
SZT2-AS1	0
MIR6735	0
HYI	0
HYI-AS1	0
PTPRF	22
KDM4A	14
ENSG00000284989	0
KDM4A-AS1	3
ST3GAL3	43
ST3GAL3-AS1	0
ENSG00000233674	0
MIR6079	0
SHMT1P1	0
ARTN	0
LINC02918	5
ENSG00000288573	0
IPO13	7
ENSG00000285649	0
DPH2	19
ATP6V0B	2
B4GALT2	8
CCDC24	2
SLC6A9	15
ENSG00000230615	38
ENSG00000227163	0
KRT8P47	0
RN7SL479P	0
KLF17	1
ENSG00000233514	0
KLF18	0
ENSG00000226804	0
OOSP1P1	0
ENSG00000227994	0
ENSG00000271329	0
DMAP1	17
ERI3	12
ERI3-IT1	0
RNU6-369P	0
RNF220	44
MIR5584	0
TMEM53	11
ARMH1	6
RNU5F-1	14
RNU5D-1	3
KIF2C	14
ENSG00000225721	0
RPS8	1366
SNORD55	0
SNORD46	1
SNORD38A	0
SNORD38B	0
RPS15AP11	3
BEST4	0
PLK3	10
DYNLT4	0
BTBD19	13
PTCH2	8
RNU5E-6P	0
ENSG00000226499	0
EIF2B3	7
RNA5SP47	0
CCNB1IP1P1	0
PPIAP35	0
MRPS17P1	0
HECTD3	29
UROD	102
ZSWIM5	3
OSTCP5	0
LINC01144	0
HPDL	0
MUTYH	0
ENSG00000288208	0
TOE1	11
TESK2	13
PPIAP36	0
CCDC163	6
MMACHC	7
