Geneid	/mnt/efs/clusterfcs/data/tfm-esther/procesado-2/duplicates/PP048_sorted_q10_mrkDup.bam
CDK11A	1
ENSG00000268575	11
ENSG00000227775	6
SLC35E2A	0
NADK	159
GNB1	3638
GNB1-DT	2
CALML6	0
TMEM52	0
CFAP74	13
ENSG00000233542	11
GABRD	0
PRKCZ-DT	0
PRKCZ	28
ENSG00000271806	0
PRKCZ-AS1	2
FAAP20	53
ENSG00000234396	0
SKI	246
ENSG00000287356	0
MORN1	3
ENSG00000272161	0
ENSG00000269896	3
ENSG00000272420	0
RER1	30
PEX10	7
PLCH2	1
ENSG00000224387	0
ENSG00000229393	0
PANK4	9
HES5	2
ENSG00000272449	3
TNFRSF14-AS1	0
TNFRSF14	162
ENSG00000225931	4
ENSG00000228037	0
ENSG00000289610	0
PRXL2B	86
MMEL1	0
MMEL1-AS1	0
TTC34	2
ENSG00000285945	0
ENSG00000283259	0
ENSG00000233234	0
ENSG00000287396	0
ENSG00000231630	0
ENSG00000284745	1
ACTRT2	0
PRDM16-DT	0
PRDM16	2
MIR4251	0
ENSG00000226286	0
ENSG00000279839	0
ENSG00000272235	6
ENSG00000287828	0
ENSG00000286518	1
ARHGEF16	10
ENSG00000272088	0
MEGF6	8
MIR551A	0
ENSG00000238260	2
TPRG1L	115
WRAP73	9
TP73	0
TP73-AS3	0
TP73-AS2	0
TP73-AS1	18
ENSG00000276189	0
CCDC27	1
SMIM1	12
LRRC47	11
RN7SL574P	0
ENSG00000272153	0
CEP104	138
DFFB	15
C1orf174	84
LINC01134	0
LINC01346	0
LINC01345	0
LINC02780	0
ENSG00000284703	1
EEF1DP6	0
LINC01777	1
ENSG00000284694	11
ENSG00000227169	0
LINC01646	3
AJAP1	19
ENSG00000287586	3
ENSG00000284739	0
LINC02781	10
LINC02782	0
ENSG00000284616	0
ENSG00000284692	0
ENSG00000284666	0
ENSG00000260972	0
ENSG00000283356	0
ENSG00000236948	8
ENSG00000264341	0
MIR4689	0
NPHP4	5
KCNAB2	173
CHD5	2
ENSG00000285629	0
RPL22	1529
RNF207-AS1	0
RNF207	1
ICMT	19
ICMT-DT	0
HES3	0
GPR153	10
ACOT7	186
ENSG00000271746	0
HES2	2
ESPN	2
MIR4252	0
ENSG00000231868	0
TNFRSF25	1
PLEKHG5	9
NOL9	63
RNU6-731P	0
ENSG00000229519	0
TAS1R1	0
ZBTB48	1
KLHL21	11
PHF13	1
THAP3	20
DNAJC11	59
LINC01672	14
ENSG00000284744	0
CAMTA1-DT	0
CAMTA1	790
ENSG00000227950	0
ENSG00000237365	18
RNU1-8P	0
CAMTA1-IT1	0
CAMTA1-AS2	4
CAMTA1-AS1	0
ENSG00000270171	0
ENSG00000270035	0
ENSG00000269978	0
VAMP3	847
ENSG00000269925	0
PER3	26
ENSG00000236266	14
UTS2	0
TNFRSF9	0
ENSG00000270330	0
PARK7	852
Y_RNA	4924
ENSG00000284747	0
ENSG00000284716	0
ERRFI1	18
ERRFI1-DT	1
ENSG00000232848	1
ENSG00000229305	7
ENSG00000288816	0
LINC01714	0
RNU1-7P	2
ENSG00000233645	0
RNU6-991P	0
SLC45A1	0
RERE	660
RERE-AS1	4
ENSG00000221083	0
ENSG00000270282	0
RPL7P11	1
RPL7P7	0
ENSG00000226545	0
ENSG00000228423	0
RPL23AP19	0
ENO1	1888
MIR6728	0
ENO1-AS1	0
RNU6-304P	0
HMGN2P17	0
ENSG00000232208	0
ENSG00000232663	0
CA6	8
RN7SL451P	0
SLC2A7	9
SLC2A5	3
ENSG00000252404	0
GPR157	0
MIR34AHG	3
MIR34A	0
LNCTAM34A	6
H6PD	34
SPSB1	26
ENSG00000284652	2
LINC02606	9
RNA5SP40	0
ENSG00000235263	4
SLC25A33	21
ENSG00000231181	0
TMEM201	22
PIK3CD	247
PIK3CD-AS1	0
ENSG00000233268	0
PIK3CD-AS2	5
CLSTN1	24
MZT1P1	0
ENSG00000280113	0
CTNNBIP1	111
ENSG00000223989	0
ENSG00000285701	0
LZIC	405
ENSG00000228150	1
NMNAT1	27
RN7SKP269	0
TMEM274P	4
MIR5697	0
ENSG00000241326	0
RBP7	240
UBE4B	281
ENSG00000224340	0
PGAM1P11	0
RNU6-828P	0
KIF1B	406
ENSG00000264881	0
RNU6-37P	5
RN7SL731P	0
ENSG00000284735	0
ENSG00000284642	0
PGD	1172
ENSG00000271989	0
CENPS-CORT	0
CENPS	4
CORT	0
DFFA	61
ENSG00000203469	0
PEX14	33
ENSG00000287727	0
RN7SL614P	0
CASZ1	2
ENSG00000272078	5
HSPE1P24	0
C1orf127	3
CFL1P6	2
TARDBP	122
MASP2	0
SRM	30
EXOSC10	148
ENSG00000226849	0
EXOSC10-AS1	0
MTOR	159
MTOR-AS1	3
RNU6-537P	1
ANGPTL7	0
RNU6-291P	0
RPL39P6	0
UBIAD1	9
UBE2V2P3	0
ENSG00000284646	0
MTCYBP45	0
DISP3	1
ENSG00000285833	0
LINC01647	2
ENSG00000284708	4
FBXO2	10
FBXO44	4
FBXO6	62
MAD2L2	17
DRAXIN	19
AGTRAP	6
C1orf167	12
C1orf167-AS1	0
MTHFR	106
CLCN6	98
ENSG00000276470	0
ENSG00000278852	0
NPPA	20
ENSG00000275915	0
NPPB	0
SBF1P2	0
ENSG00000285646	4
RNU5E-1	0
RNU5E-4P	0
KIAA2013	21
PLOD1	6
ENSG00000287384	1
MFN2	1902
ENSG00000270914	0
MIIP	51
MIR6729	0
RN7SL649P	0
TNFRSF8	23
RNU6-777P	0
RPL23AP89	0
ENSG00000285604	0
MIR7846	0
TNFRSF1B	59
MIR4632	0
RPL10P17	0
SNORA70	0
VPS13D	267
SNORA59A	0
LINC02766	0
DHRS3	87
RNU6ATAC18P	0
MIR6730	0
ENSG00000288927	2
ENSG00000272482	0
AADACL4	0
ENSG00000226166	0
AADACL3	3
CFAP107	0
PRAMEF12	0
PRAMEF1	0
LINC01784	0
PRAMEF11	0
PRAMEF30P	0
HNRNPCL1	9
PRAMEF2	1
PRAMEF4	0
PRAMEF10	0
PRAMEF7	0
RNU6-1072P	0
PRAMEF29P	0
PRAMEF6	0
PRAMEF28P	0
PRAMEF27	0
HNRNPCL3	0
PRAMEF25	0
PRAMEF34P	0
PRAMEF35P	0
HNRNPCL2	0
PRAMEF36P	0
ENSG00000233336	0
PRAMEF26	0
HNRNPCL4	0
PRAMEF9	0
PRAMEF13	0
PRAMEF18	0
PRAMEF31P	11
PRAMEF5	0
PRAMEF32P	0
RNU6-771P	0
PRAMEF8	0
PRAMEF33	0
PRAMEF15	0
ENSG00000228229	0
PRAMEF14	0
PRAMEF19	0
PRAMEF17	0
PRAMEF20	0
LRRC38	0
ENSG00000259961	1
BRWD1P1	0
PDPN	0
RNA5SP41	0
ENSG00000237445	0
ENSG00000253085	0
PRDM2	421
ENSG00000289380	0
KAZN	47
RNU6-1265P	0
ENSG00000231606	0
KAZN-AS1	0
TBCAP2	1
ENSG00000287756	0
TMEM51-AS1	2
TMEM51	2
TMEM51-AS2	0
MFFP1	0
ZBTB2P1	1
FHAD1	4
FHAD1-AS1	5
ENSG00000236045	0
EFHD2-AS1	0
EFHD2	592
CTRC	1
CELA2A	0
CELA2B	10
CASP9	57
DNAJC16	423
SCARNA21B	0
ENSG00000272510	0
AGMAT	10
ENSG00000237301	0
CHCHD2P6	4
RNU7-179P	0
CD24P1	0
DDI2	155
RSC1A1	0
ENSG00000271742	0
PLEKHM2	92
ENSG00000237938	13
SLC25A34	0
SLC25A34-AS1	0
TMEM82	0
FBLIM1	1
RPL12P14	0
UQCRHL	32
ENSG00000178715	0
FLJ37453	6
SPEN	485
ENSG00000270620	0
ZBTB17	14
ENSG00000234607	0
ENSG00000231353	0
ENSG00000275503	0
TBC1D3P6	0
SRARP	2
ENSG00000233078	0
HSPB7	0
CLCNKA	3
ENSG00000232456	0
CLCNKB	8
FAM131C	5
EPHA2	2
EPHA2-AS1	0
ENSG00000224621	2
ARHGEF19-AS1	0
ARHGEF19	0
ANO7L1	3
ENSG00000288398	9
CPLANE2	1
MT1XP1	0
FBXO42	59
SZRD1	343
RPL22P3	0
SPATA21	10
NECAP2	175
LINC01772	0
CROCCP3	9
RNU1-1	0
ENSG00000261135	0
ENSG00000285853	0
ENSG00000224174	0
LINC01783	0
RNU1-6P	0
PDE4DIPP8	0
NBPF1	47
ENSG00000271732	2
CROCCP2	22
ENSG00000283773	0
MST1P2	2
ENSG00000282143	0
RNU1-3	0
ENSG00000280114	0
EIF1AXP1	2
ESPNP	0
ENSG00000279151	0
ENSG00000282740	0
CROCC	47
CROCCP4	0
RNU1-4	1
MST1L	0
ENSG00000223643	0
PDE4DIPP9	0
MIR3675	0
ENSG00000228549	11
RNU1-5P	0
ENSG00000238142	10
ENSG00000235241	0
RNU1-2	7
ENSG00000272426	0
MFAP2	6
ENSG00000286898	0
ENSG00000226526	2
ATP13A2	32
ENSG00000288636	0
SDHB	137
PADI2	60
LINC02783	0
ENSG00000282843	0
PADI1	22
PADI3	0
MIR3972	0
PADI4	535
PADI6	1
RCC2-AS1	0
RCC2	248
ARHGEF10L	21
LINC02810	0
ACTL8	2
ENSG00000284653	2
LINC01654	12
IGSF21	10
ENSG00000280222	0
IGSF21-AS1	0
ENSG00000225387	0
KLHDC7A	1
DYNLL1P3	0
ENSG00000225478	0
PAX7	22
TAS1R2	13
ALDH4A1	6
MIR4695	0
MIR1290	0
IFFO2	22
ENSG00000272084	0
UBR4	939
EMC1-AS1	0
EMC1	3
MRTO4	41
ENSG00000286064	0
AKR7L	21
AKR7A3	0
ENSG00000270728	0
AKR7A2	363
RNU6-1099P	0
SLC66A1	38
CAPZB	2501
RN7SL277P	0
MICOS10	41
RNU4-28P	0
MICOS10-DT	0
NBL1	1
MICOS10-NBL1	0
ENSG00000226396	1
HTR6	3
TMCO4	15
RNF186	0
RNF186-AS1	0
OTUD3	15
PLA2G2E	0
RN7SL304P	0
PLA2G2A	22
PLA2G5	20
PLA2G2D	0
PLA2G2F	11
ENSG00000227066	1
PLA2G2C	0
UBXN10	4
LINC01757	0
ENSG00000284710	0
VWA5B1	4
ENSG00000226664	5
LINC01141	6
ENSG00000226487	0
ENSG00000284641	6
ENSG00000284743	0
CAMK2N1	12
ENSG00000289402	0
MUL1	22
RPS4XP4	0
FAM43B	0
CDA	40
PINK1	87
MIR6084	0
PINK1-AS	0
DDOST	30
KIF17	17
ENSG00000235432	0
SH2D5	0
ENSG00000233069	0
HP1BP3	965
EIF4G3	3336
RNU7-200P	0
MIR1256	0
RPS15AP6	0
ENSG00000236073	0
HSPE1P27	0
ENSG00000287192	0
ECE1	921
ENSG00000236936	13
ECE1-AS1	0
PPP1R11P1	9
PDE4DIPP10	0
ENSG00000236009	0
NBPF2P	0
HS6ST1P1	4
CROCCP5	0
NBPF3	90
PFN1P10	0
ALPL	13
ENSG00000289715	0
LINC02596	0
RAP1GAP	9
USP48	522
ENSG00000231978	0
LDLRAD2	0
HSPG2	52
ENSG00000232037	0
ENSG00000283234	0
CELA3B	0
ENSG00000285959	0
RN7SL386P	0
RNU6-1022P	0
CELA3A	0
RN7SL186P	0
RNU6-776P	0
LINC01635	1
LINC00339	1
ENSG00000289694	0
CDC42-AS1	0
ENSG00000285794	0
CDC42	23
CDC42-IT1	2
MPHOSPH6P1	1
WNT4	0
ENSG00000285873	0
MIR4418	0
PPIAP34	0
ENSG00000279625	0
ZBTB40	59
ZBTB40-IT1	0
EPHA8	7
MIR6127	0
C1QA	11
ENSG00000289692	0
C1QC	79
C1QB	96
EPHB2	8
MIR4684	0
ENSG00000225952	0
MIR4253	0
LACTBL1	2
TEX46	4
KDM1A	427
ENSG00000240553	0
MIR3115	0
ENSG00000266802	0
LUZP1	108
ENSG00000229010	0
RNU6-514P	0
RNU6-135P	0
ENSG00000289014	0
HTR1D	0
ENSG00000215381	0
LINC01355	5
ENSG00000284726	0
HNRNPR	584
ZNF436	55
ZNF436-AS1	6
ENSG00000271420	0
TCEA3	23
ENSG00000232482	3
ASAP3	36
E2F2	68
ENSG00000235052	0
ID3	31
ENSG00000285802	0
MDS2	0
ENSG00000229239	0
RPL11	2972
ELOA-AS1	0
ELOA	173
PITHD1	462
LYPLA2	40
GALE	22
HMGCL	26
FUCA1	26
CNR2	1
BTBD6P1	0
ENSG00000232557	0
MIR378F	0
H3P1	0
PNRC2	324
SRSF10	231
ENSG00000215905	0
ENSG00000225315	0
MYOM3	19
MYOM3-AS1	0
IL22RA1	0
IFNLR1	20
GRHL3	11
LINC02800	5
GRHL3-AS1	1
STPG1	13
NIPAL3	188
ENSG00000288982	0
RCAN3AS	17
RCAN3	484
NCMAP-DT	0
NCMAP	6
ENSG00000227312	0
SRRM1	648
ENSG00000284699	0
CLIC4	1517
RNU6-1208P	0
RUNX3	77
MIR6731	1
RUNX3-AS1	1
ENSG00000261025	6
MIR4425	0
LINC02793	0
ENSG00000233755	0
IFITM3P7	0
ENSG00000231953	0
SYF2	786
ENSG00000284602	0
ENSG00000284657	0
RSRP1	127
ENSG00000272432	0
ENSG00000261349	0
RHD	114
SDHDP6	0
ENSG00000259984	0
TMEM50A	1307
RHCE	25
ENSG00000238084	0
MACO1	223
LDLRAP1	888
ENSG00000225643	0
MAN1C1	13
ENSG00000233478	0
SELENON	327
ENSG00000255054	0
ENSG00000228172	0
MTFR1L	347
ENSG00000272478	0
AUNIP	6
ENSG00000236528	0
PAQR7	27
STMN1	62
SNRPFP2	0
ENSG00000223624	0
MIR3917	0
PAFAH2	43
RNU6-110P	0
ENSG00000252190	0
ENSG00000252691	0
EXTL1	21
SLC30A2	2
ENSG00000284309	0
TRIM63	15
PDIK1L	25
FAM110D	0
C1orf232	0
ZNF593OS	0
ZNF593	0
CNKSR1	4
CATSPER4	28
ZPLD2P	0
ENSG00000278572	0
CEP85	105
ENSG00000270733	0
SH3BGRL3	16600
UBXN11	437
CD52	288
CRYBG2	2
ENSG00000225854	0
ZNF683	1
LIN28A	0
DHDDS	52
ENSG00000223583	0
DHDDS-AS1	24
HMGN2	526
DPPA2P2	3
RPS6KA1	158
MIR1976	0
RN7SL679P	3
RNU7-29P	0
ENSG00000289452	0
ENSG00000229247	0
ENSG00000238316	0
ENSG00000235069	0
ENSG00000260063	1
ARID1A	1030
PIGV	14
RN7SL165P	0
ENSG00000287810	0
ZDHHC18	49
SFN	0
GPN2	24
ENSG00000226698	0
ENSG00000289554	0
GPATCH3	23
NUDC	417
NR0B2	8
KDF1	0
RPL12P13	0
RPL32P6	0
OSTCP2	0
TRNP1	0
TENT5B	10
SLC9A1	135
ENSG00000229985	0
CHCHD3P3	0
NPM1P39	8
SNRPEP7	0
WDTC1-DT	0
WDTC1	309
ENSG00000243659	0
TMEM222	14
RNU6-48P	1
ACTG1P20	0
SYTL1	31
MAP3K6	24
FCN3	0
CD164L2	1
ENSG00000231207	0
GPR3	0
WASF2	1145
ENSG00000241169	18
ENSG00000237429	0
AHDC1	17
FGR	330
ENSG00000235912	2
LINC02574	3
IFI6	1
ENSG00000225886	0
RNU6-949P	0
CHMP1AP1	0
RNU6-424P	0
ENSG00000287244	1
FAM76A	42
ENSG00000231344	0
RPEP3	0
STX12	183
ENSG00000269971	0
ENSG00000270031	0
RNU6-1245P	0
ENSG00000286433	0
PPP1R8	54
SCARNA1	0
THEMIS2	343
RPA2	84
SMPDL3B	1
ENSG00000227050	0
XKR8	3
EYA3	127
ENSG00000238231	0
RN7SL559P	0
SPCS2P4	0
ENSG00000228943	0
ENSG00000289576	0
ENSG00000214812	0
RNU6-176P	3
PTAFR	95
DNAJC8	227
ATP5IF1	495
ENSG00000270605	0
ENSG00000271398	0
SESN2	0
MED18	9
PHACTR4	286
ENSG00000229820	0
RNU6ATAC27P	0
RCC1	28
SNHG3	10
SNORA73A	0
SNORA73B	25
PRDX3P2	0
ENSG00000279443	0
TRNAU1AP	43
SNHG12	32
SNORD99	0
SNORA61	0
SNORA44	0
SNORA16A	0
TAF12	113
RAB42	8
TAF12-DT	1
ENSG00000270103	0
RNU11	0
GMEB1	58
ENSG00000252777	0
ENSG00000289291	0
YTHDF2	203
OPRD1	9
ENSG00000233427	4
EPB41	7600
ENSG00000225616	2
Metazoa_SRP	73
TMEM200B	0
ENSG00000225750	0
SRSF4	569
ENSG00000277916	0
MECR	5
ENSG00000237934	0
PTPRU	3
LINC01756	0
ENSG00000225011	0
ENSG00000228176	1
ENSG00000284676	1
ENSG00000270927	0
LINC01648	0
ENSG00000233372	0
ENSG00000231251	0
ENSG00000236335	9
ENSG00000231949	0
ENSG00000289710	0
MATN1	0
MATN1-AS1	8
ENSG00000287510	0
LAPTM5	1361
MIR4420	0
ENSG00000229607	0
LINC01778	0
RN7SKP91	0
ENSG00000235143	0
SDC3	44
RN7SL371P	0
PUM1	308
ENSG00000237329	0
ENSG00000232768	0
SELENOWP1	0
ENSG00000225142	1
NKAIN1	0
SNRNP40	104
ENSG00000229447	0
ZCCHC17	1278
ENSG00000229044	0
FABP3	8
SERINC2	9
ENSG00000215899	0
RNU6-40P	1
LDC1P	2
LINC01226	12
ENSG00000229167	3
TINAGL1	5
HCRTR1	0
PEF1	51
PEF1-AS1	0
ENSG00000264078	0
COL16A1	24
ADGRB2	2
MIR4254	0
ENSG00000254545	1
SPOCD1	77
ENSG00000203620	0
ENSG00000269967	0
PTP4A2	3453
ENSG00000288678	0
ENSG00000228634	0
ENSG00000284702	0
KHDRBS1	267
ENSG00000203325	0
TMEM39B	96
MIR5585	0
KPNA6	203
ENSG00000250135	0
TXLNA	92
CCDC28B	20
ENSG00000224066	0
IQCC	1
DCDC2B	1
TMEM234	21
EIF3I	198
MTMR9LP	0
FAM167B	0
LCK	21
HDAC1	184
MARCKSL1	101
ENSG00000233775	0
TSSK3	0
FAM229A	0
BSDC1	350
GAPDHP20	0
ENSG00000270850	7
LRRC37A12P	0
RN7SL122P	0
ENSG00000254553	2
ZBTB8B	0
ZBTB8A	4
ZBTB8OS	176
RBBP4	362
SYNC	0
ENSG00000224409	0
KIAA1522	28
YARS1	100
S100PBP	40
FNDC5	1
HPCA	0
TMEM54	22
ENSG00000287691	0
RNF19B	164
ENSG00000278966	13
ENSG00000217644	15
ENSG00000239670	0
ENSG00000236065	0
AK2	41
AZIN2	2
ENSG00000278997	6
TRIM62	0
ENSG00000279179	0
ENSG00000284721	0
ZNF362	112
ENSG00000270115	0
A3GALT2	0
ENSG00000225313	0
PHC2	208
MIR3605	0
RN7SKP16	0
PHC2-AS1	0
TLR12P	0
ZSCAN20	11
ENSG00000235907	0
CSMD2	28
HSPD1P14	0
HMGB4	0
CSMD2-AS1	10
RNA5SP42	0
C1orf94	0
ENSG00000270241	0
ENSG00000287703	0
MIR552	0
SMIM12	51
GJB5	10
GJB4	0
ENSG00000255811	0
GJB3	0
GJA4	4
ENSG00000230163	0
DLGAP3	1
ENSG00000284773	11
GPR199P	0
ENSG00000271741	0
TMEM35B	0
ZMYM6	0
ZMYM1	88
RPL12P45	0
EFCAB14P1	0
ENSG00000284640	0
SFPQ	808
ZMYM4	642
RN7SL503P	0
SNORA62	0
RPL5P4	6
ZMYM4-AS1	0
KIAA0319L	124
ENSG00000236274	0
NCDN	0
TFAP2E-AS1	1
TFAP2E	0
PSMB2	85
C1orf216	18
CLSPN	89
ENSG00000232335	0
AGO4	132
AGO1	496
CFAP97P1	0
ENSG00000286899	0
ENSG00000271914	0
AGO3	85
ENSG00000271554	0
ENSG00000232862	0
TEKT2	0
ADPRS	15
COL8A2	2
TRAPPC3	36
MAP7D1	210
RN7SL131P	0
THRAP3	720
UBE2V2P4	0
SH3D21	3
EVA1B	0
ENSG00000286379	1
STK40	1882
LSM10	132
RNU4-27P	0
OSCP1	0
SNORA63C	0
MRPS15	116
CSF3R	44
FTLP18	0
ENSG00000284705	0
ENSG00000284720	0
ENSG00000234481	0
GRIK3	2
ENSG00000284650	0
ENSG00000223944	0
MIR4255	0
RNU6-636P	0
RNA5SP43	0
RPS29P6	0
ZC3H12A-DT	6
ZC3H12A	1
MIR6732	0
MEAF6	79
MIR5581	0
SNIP1	19
FTH1P1	0
ENSG00000237749	1
DNALI1	14
GNL2	104
ENSG00000284748	0
RSPO1	3
C1orf109	2
CDCA8	37
EPHA10	8
ACTN4P2	0
ENSG00000227416	0
MANEAL	0
ENSG00000233728	0
YRDC	0
C1orf122	18
MTF1	52
ENSG00000235673	0
ENSG00000230955	0
INPP5B	210
SNORA63	0
RNU6-584P	0
SF3A3	199
RNU6-510P	0
FHL3	29
UTP11	64
POU3F1	5
MIR3659HG	0
ENSG00000223589	0
MIR3659	0
LINC02786	0
ENSG00000286552	0
ENSG00000287987	0
LINC01343	0
ENSG00000275350	0
RNU6-753P	0
LINC01685	0
HSPA5P1	0
ENSG00000284632	0
RRAGC	19
ENSG00000273637	0
RRAGC-DT	0
MYCBP	48
ENSG00000274944	0
GJA9	0
RHBDL2	5
RNU6-605P	0
EIF1P2	0
AKIRIN1	479
NDUFS5	1221
MACF1	2321
RNU6-608P	0
RNA5SP44	0
ENSG00000287422	3
ENSG00000226438	0
HSPE1P8	0
BMP8A	0
OXCT2P1	0
PPIEL	7
PABPC4	189
PABPC4-AS1	0
SNORA55	0
HEYL	3
ENSG00000225903	0
NT5C1A	7
HPCAL4	1
PPIE	101
ENSG00000225333	0
RNU7-121P	0
ENSG00000289711	0
BMP8B	38
OXCT2	0
BMP8B-AS1	0
ENSG00000261798	0
ENSG00000229213	0
ENSG00000284719	2
LINC02811	0
TRIT1	29
MYCL	65
MYCL-AS1	0
MFSD2A	6
ENSG00000228477	0
CAP1	4787
PPT1	51
OAZ1P1	0
RLF	162
RNU6-1237P	0
TMCO2	1
ZMPSTE24-DT	2
ZMPSTE24	114
ENSG00000231296	0
COL9A2	26
ENSG00000227311	0
SMAP2	589
ENSG00000213172	0
ENSG00000284677	0
ZFP69B	9
ENSG00000260920	7
ENSG00000279667	0
ZFP69	0
EXO5-DT	0
EXO5	1
ENSG00000227278	0
ENSG00000238186	0
ZNF684	8
ENSG00000286838	0
ENSG00000236505	0
GTF2F2P2	0
RIMS3	3
ENSG00000287743	1
ENSG00000237899	0
NFYC-AS1	0
NFYC	124
MIR30E	0
MIR30C1	0
KCNQ4	16
RN7SL326P	2
CITED4	10
ENSG00000229528	0
ENSG00000228940	0
ENSG00000286668	2
UBE2V1P8	0
CTPS1	37
SLFNL1-AS1	3
SLFNL1	2
SCMH1	167
RPL23AP17	0
ENSG00000287400	0
SCMH1-DT	0
ENSG00000213987	0
ENSG00000286640	0
FOXO6	2
FOXO6-AS1	0
RNA5SP45	0
EDN2	2
HIVEP3	73
ENSG00000230881	0
ENSG00000230638	0
ENSG00000284895	0
ENSG00000287587	0
HNRNPFP1	1
ENSG00000228776	0
GUCA2B	0
GUCA2A	1
FOXJ3	147
ENSG00000227527	0
RIMKLA	6
ENSG00000235002	0
ZMYND12	21
PPCS	214
CCDC30	55
RPS3AP11	0
TMSB4XP1	13
RNU6-536P	0
ENSG00000236180	5
PPIH	14
ENSG00000285728	1
ENSG00000234917	0
YBX1	4884
CLDN19	0
P3H1	13
C1orf50	18
ENSG00000283580	0
ENSG00000228452	0
TMEM269	2
SVBP	228
ERMAP	157
ZNF691-DT	1
ZNF691	54
ENSG00000233708	7
MKRN8P	0
ATP6V1E1P1	0
ENSG00000288955	0
SLC2A1	171
ATP6V0CP4	0
SLC2A1-DT	1
ENSG00000283973	0
RNU6-880P	0
ENSG00000277513	0
FAM183A	17
EBNA1BP2	81
MIR6733	0
CFAP57	3
RNA5SP46	0
TMEM125	0
C1orf210	0
TIE1	2
MPL	809
ENSG00000287113	0
CDC20-DT	0
CDC20	21
ELOVL1	37
MIR6734	0
ENSG00000288772	0
MED8	55
MED8-AS1	0
SZT2	114
SZT2-AS1	0
MIR6735	0
HYI	0
HYI-AS1	0
PTPRF	85
KDM4A	24
ENSG00000284989	0
KDM4A-AS1	3
ST3GAL3	60
ST3GAL3-AS1	0
ENSG00000233674	0
MIR6079	0
SHMT1P1	5
ARTN	0
LINC02918	4
ENSG00000288573	0
IPO13	22
ENSG00000285649	1
DPH2	40
ATP6V0B	26
B4GALT2	2
CCDC24	0
SLC6A9	30
ENSG00000230615	9
ENSG00000227163	0
KRT8P47	0
RN7SL479P	2
KLF17	0
ENSG00000233514	5
KLF18	0
ENSG00000226804	0
OOSP1P1	0
ENSG00000227994	0
ENSG00000271329	5
DMAP1	35
ERI3	67
ERI3-IT1	0
RNU6-369P	0
RNF220	100
MIR5584	0
TMEM53	21
ARMH1	3
RNU5F-1	13
RNU5D-1	0
KIF2C	48
ENSG00000225721	0
RPS8	2191
SNORD55	0
SNORD46	0
SNORD38A	1
SNORD38B	0
RPS15AP11	3
BEST4	0
PLK3	19
DYNLT4	1
BTBD19	49
PTCH2	5
RNU5E-6P	0
ENSG00000226499	0
EIF2B3	62
RNA5SP47	0
CCNB1IP1P1	1
PPIAP35	0
MRPS17P1	0
HECTD3	49
UROD	145
ZSWIM5	2
OSTCP5	0
LINC01144	0
HPDL	2
MUTYH	22
ENSG00000288208	0
TOE1	10
TESK2	11
PPIAP36	0
CCDC163	11
