Geneid	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates/PP004_sorted_q10_mrkDup.bam
PRDM16-DT	8
PRDM16	6
MIR4251	0
ENSG00000226286	0
ENSG00000279839	0
ENSG00000272235	16
ENSG00000287828	1
ENSG00000286518	6
ARHGEF16	1
ENSG00000272088	0
MEGF6	6
MIR551A	0
ENSG00000238260	0
TPRG1L	23
WRAP73	43
TP73	5
TP73-AS3	0
TP73-AS2	0
TP73-AS1	17
ENSG00000276189	0
CCDC27	1
SMIM1	1
LRRC47	51
RN7SL574P	0
ENSG00000272153	0
CEP104	62
DFFB	19
C1orf174	14
LINC01134	2
LINC01346	1
LINC01345	0
LINC02780	0
ENSG00000284703	0
EEF1DP6	0
LINC01777	0
ENSG00000284694	1
ENSG00000227169	0
LINC01646	0
AJAP1	3
ENSG00000287586	7
ENSG00000284739	0
LINC02781	12
LINC02782	0
ENSG00000284616	3
ENSG00000284692	0
ENSG00000284666	6
ENSG00000260972	0
ENSG00000283356	0
ENSG00000236948	0
ENSG00000264341	0
MIR4689	0
NPHP4	11
KCNAB2	184
CHD5	20
ENSG00000285629	0
RPL22	1642
RNF207-AS1	0
RNF207	0
ICMT	7
ICMT-DT	7
HES3	1
GPR153	6
ACOT7	17
ENSG00000271746	0
HES2	2
ESPN	18
MIR4252	0
ENSG00000231868	0
TNFRSF25	1
PLEKHG5	14
NOL9	26
RNU6-731P	0
ENSG00000229519	0
TAS1R1	0
ZBTB48	9
KLHL21	9
PHF13	5
THAP3	8
DNAJC11	26
LINC01672	0
ENSG00000284744	0
CAMTA1-DT	0
CAMTA1	201
ENSG00000227950	0
ENSG00000237365	5
RNU1-8P	2
CAMTA1-IT1	0
CAMTA1-AS2	0
CAMTA1-AS1	0
ENSG00000270171	0
ENSG00000270035	0
ENSG00000269978	0
VAMP3	508
ENSG00000269925	3
PER3	44
ENSG00000236266	0
UTS2	0
TNFRSF9	0
ENSG00000270330	1
PARK7	289
Y_RNA	7359
ENSG00000284747	0
ENSG00000284716	0
ERRFI1	9
ERRFI1-DT	0
ENSG00000232848	1
ENSG00000229305	0
ENSG00000288816	1
LINC01714	0
RNU1-7P	11
ENSG00000233645	7
RNU6-991P	0
SLC45A1	3
RERE	393
RERE-AS1	0
ENSG00000221083	0
ENSG00000270282	9
RPL7P11	0
RPL7P7	0
ENSG00000226545	0
ENSG00000228423	0
RPL23AP19	0
ENO1	482
MIR6728	0
ENO1-AS1	0
RNU6-304P	0
HMGN2P17	0
ENSG00000232208	0
ENSG00000232663	0
CA6	0
RN7SL451P	0
SLC2A7	0
SLC2A5	20
ENSG00000252404	1
GPR157	3
MIR34AHG	0
MIR34A	0
LNCTAM34A	0
H6PD	11
SPSB1	37
ENSG00000284652	0
LINC02606	0
RNA5SP40	0
ENSG00000235263	0
SLC25A33	3
ENSG00000231181	0
TMEM201	5
PIK3CD	167
PIK3CD-AS1	4
ENSG00000233268	1
PIK3CD-AS2	6
CLSTN1	54
MZT1P1	7
ENSG00000280113	0
CTNNBIP1	25
ENSG00000223989	0
ENSG00000285701	0
LZIC	320
ENSG00000228150	0
NMNAT1	5
RN7SKP269	4
TMEM274P	0
MIR5697	0
ENSG00000241326	0
RBP7	101
UBE4B	154
ENSG00000224340	0
PGAM1P11	0
RNU6-828P	0
KIF1B	155
ENSG00000264881	0
RNU6-37P	8
RN7SL731P	0
ENSG00000284735	1
ENSG00000284642	0
PGD	476
ENSG00000271989	0
CENPS-CORT	0
CENPS	1
CORT	0
DFFA	40
ENSG00000203469	0
PEX14	8
ENSG00000287727	0
RN7SL614P	0
CASZ1	22
ENSG00000272078	2
HSPE1P24	0
C1orf127	0
CFL1P6	0
TARDBP	88
MASP2	0
SRM	22
EXOSC10	47
ENSG00000226849	0
EXOSC10-AS1	0
MTOR	90
MTOR-AS1	0
RNU6-537P	0
ANGPTL7	1
RNU6-291P	0
RPL39P6	0
UBIAD1	14
UBE2V2P3	1
ENSG00000284646	0
MTCYBP45	0
DISP3	3
ENSG00000285833	0
LINC01647	0
ENSG00000284708	0
FBXO2	3
FBXO44	7
FBXO6	7
MAD2L2	100
DRAXIN	0
AGTRAP	3
C1orf167	5
C1orf167-AS1	0
MTHFR	35
CLCN6	14
ENSG00000276470	0
ENSG00000278852	0
NPPA	0
ENSG00000275915	0
NPPB	0
SBF1P2	0
ENSG00000285646	11
RNU5E-1	0
RNU5E-4P	0
KIAA2013	10
PLOD1	16
ENSG00000287384	0
MFN2	247
ENSG00000270914	0
MIIP	2
MIR6729	0
RN7SL649P	0
TNFRSF8	24
RNU6-777P	0
RPL23AP89	0
ENSG00000285604	0
MIR7846	0
TNFRSF1B	44
MIR4632	0
RPL10P17	2
SNORA70	0
VPS13D	126
SNORA59A	0
LINC02766	3
DHRS3	39
RNU6ATAC18P	4
MIR6730	0
ENSG00000288927	0
ENSG00000272482	0
AADACL4	0
ENSG00000226166	0
AADACL3	0
CFAP107	0
PRAMEF12	0
PRAMEF1	0
LINC01784	0
PRAMEF11	0
PRAMEF30P	2
HNRNPCL1	0
PRAMEF2	0
PRAMEF4	0
PRAMEF10	0
PRAMEF7	0
RNU6-1072P	0
PRAMEF29P	0
PRAMEF6	0
PRAMEF28P	0
PRAMEF27	0
HNRNPCL3	0
PRAMEF25	0
PRAMEF34P	0
PRAMEF35P	0
HNRNPCL2	0
PRAMEF36P	0
ENSG00000233336	0
PRAMEF26	0
HNRNPCL4	0
PRAMEF9	0
PRAMEF13	0
PRAMEF18	0
PRAMEF31P	0
PRAMEF5	0
PRAMEF32P	0
RNU6-771P	0
PRAMEF8	0
PRAMEF33	0
PRAMEF15	0
ENSG00000228229	1
PRAMEF14	0
PRAMEF19	0
PRAMEF17	0
PRAMEF20	0
LRRC38	0
ENSG00000259961	3
BRWD1P1	0
PDPN	5
RNA5SP41	0
ENSG00000237445	0
ENSG00000253085	0
PRDM2	285
ENSG00000289380	0
KAZN	17
RNU6-1265P	0
ENSG00000231606	0
KAZN-AS1	1
TBCAP2	0
ENSG00000287756	1
TMEM51-AS1	7
TMEM51	6
TMEM51-AS2	0
MFFP1	0
ZBTB2P1	0
FHAD1	1
FHAD1-AS1	0
ENSG00000236045	0
EFHD2-AS1	0
EFHD2	644
CTRC	6
CELA2A	0
CELA2B	0
CASP9	62
DNAJC16	208
SCARNA21B	0
ENSG00000272510	0
AGMAT	19
ENSG00000237301	0
CHCHD2P6	2
RNU7-179P	0
CD24P1	0
DDI2	215
RSC1A1	2
ENSG00000271742	0
PLEKHM2	103
ENSG00000237938	0
SLC25A34	0
SLC25A34-AS1	0
TMEM82	0
FBLIM1	0
RPL12P14	0
UQCRHL	7
ENSG00000178715	2
FLJ37453	5
SPEN	378
ENSG00000270620	0
ZBTB17	57
ENSG00000234607	0
ENSG00000231353	0
ENSG00000275503	0
TBC1D3P6	0
SRARP	1
ENSG00000233078	0
HSPB7	12
CLCNKA	2
ENSG00000232456	2
CLCNKB	2
FAM131C	43
EPHA2	3
EPHA2-AS1	2
ENSG00000224621	0
ARHGEF19-AS1	0
ARHGEF19	3
ANO7L1	4
ENSG00000288398	0
CPLANE2	8
MT1XP1	0
FBXO42	26
SZRD1	143
RPL22P3	0
SPATA21	1
NECAP2	98
LINC01772	0
CROCCP3	32
RNU1-1	7
ENSG00000261135	2
ENSG00000285853	0
ENSG00000224174	0
LINC01783	2
RNU1-6P	0
PDE4DIPP8	0
NBPF1	35
ENSG00000271732	3
CROCCP2	35
ENSG00000283773	0
MST1P2	0
ENSG00000282143	1
RNU1-3	0
ENSG00000280114	0
EIF1AXP1	0
ESPNP	1
ENSG00000279151	0
ENSG00000282740	0
CROCC	9
CROCCP4	0
RNU1-4	5
MST1L	7
ENSG00000223643	0
PDE4DIPP9	0
MIR3675	0
ENSG00000228549	9
RNU1-5P	0
ENSG00000238142	3
ENSG00000235241	0
RNU1-2	0
ENSG00000272426	0
MFAP2	0
ENSG00000286898	0
ENSG00000226526	12
ATP13A2	2
ENSG00000288636	0
SDHB	72
PADI2	27
LINC02783	2
ENSG00000282843	10
PADI1	4
PADI3	0
MIR3972	0
PADI4	147
PADI6	3
RCC2-AS1	0
RCC2	125
ARHGEF10L	43
LINC02810	0
ACTL8	3
ENSG00000284653	0
LINC01654	0
IGSF21	1
ENSG00000280222	5
IGSF21-AS1	0
ENSG00000225387	0
KLHDC7A	1
DYNLL1P3	0
ENSG00000225478	0
PAX7	10
TAS1R2	2
ALDH4A1	14
MIR4695	0
MIR1290	0
IFFO2	23
ENSG00000272084	0
UBR4	236
EMC1-AS1	7
EMC1	9
MRTO4	21
ENSG00000286064	0
AKR7L	0
AKR7A3	1
ENSG00000270728	0
AKR7A2	19
RNU6-1099P	3
SLC66A1	1
CAPZB	394
RN7SL277P	1
MICOS10	53
RNU4-28P	0
MICOS10-DT	0
NBL1	5
MICOS10-NBL1	0
ENSG00000226396	1
HTR6	2
TMCO4	5
RNF186	0
RNF186-AS1	0
OTUD3	9
PLA2G2E	0
RN7SL304P	0
PLA2G2A	2
PLA2G5	0
PLA2G2D	0
PLA2G2F	1
ENSG00000227066	0
PLA2G2C	0
UBXN10	8
LINC01757	0
ENSG00000284710	0
VWA5B1	35
ENSG00000226664	0
LINC01141	8
ENSG00000226487	0
ENSG00000284641	0
ENSG00000284743	0
CAMK2N1	0
ENSG00000289402	0
MUL1	9
RPS4XP4	0
FAM43B	1
CDA	29
PINK1	39
MIR6084	0
PINK1-AS	0
DDOST	19
KIF17	11
ENSG00000235432	0
SH2D5	6
ENSG00000233069	0
HP1BP3	747
EIF4G3	1304
RNU7-200P	0
MIR1256	0
RPS15AP6	0
ENSG00000236073	5
HSPE1P27	0
ENSG00000287192	1
ECE1	113
ENSG00000236936	8
ECE1-AS1	0
PPP1R11P1	0
PDE4DIPP10	0
ENSG00000236009	0
NBPF2P	0
HS6ST1P1	0
CROCCP5	0
NBPF3	3
PFN1P10	0
ALPL	9
ENSG00000289715	0
LINC02596	0
RAP1GAP	5
USP48	538
ENSG00000231978	0
LDLRAD2	0
HSPG2	32
ENSG00000232037	5
ENSG00000283234	0
CELA3B	0
ENSG00000285959	0
RN7SL386P	0
RNU6-1022P	0
CELA3A	2
RN7SL186P	0
RNU6-776P	0
LINC01635	26
LINC00339	9
ENSG00000289694	0
CDC42-AS1	0
ENSG00000285794	0
CDC42	21
CDC42-IT1	8
MPHOSPH6P1	0
WNT4	0
ENSG00000285873	0
MIR4418	0
PPIAP34	0
ENSG00000279625	0
ZBTB40	62
ZBTB40-IT1	0
EPHA8	9
MIR6127	1
C1QA	6
ENSG00000289692	0
C1QC	55
C1QB	16
EPHB2	26
MIR4684	0
ENSG00000225952	0
MIR4253	0
LACTBL1	0
TEX46	1
KDM1A	262
ENSG00000240553	0
MIR3115	3
ENSG00000266802	0
LUZP1	80
ENSG00000229010	0
RNU6-514P	0
RNU6-135P	0
ENSG00000289014	0
HTR1D	0
ENSG00000215381	0
LINC01355	0
ENSG00000284726	0
HNRNPR	364
ZNF436	7
ZNF436-AS1	1
ENSG00000271420	0
TCEA3	22
ENSG00000232482	0
ASAP3	9
E2F2	30
ENSG00000235052	0
ID3	35
ENSG00000285802	0
MDS2	8
ENSG00000229239	0
RPL11	2351
ELOA-AS1	4
ELOA	87
PITHD1	79
LYPLA2	23
GALE	5
HMGCL	35
FUCA1	13
CNR2	2
BTBD6P1	0
ENSG00000232557	0
MIR378F	0
H3P1	0
PNRC2	332
SRSF10	162
ENSG00000215905	0
ENSG00000225315	0
MYOM3	15
MYOM3-AS1	0
IL22RA1	0
IFNLR1	0
GRHL3	18
LINC02800	0
GRHL3-AS1	0
STPG1	15
NIPAL3	44
ENSG00000288982	0
RCAN3AS	24
RCAN3	391
NCMAP-DT	0
NCMAP	1
ENSG00000227312	0
SRRM1	457
ENSG00000284699	1
CLIC4	488
RNU6-1208P	0
RUNX3	89
MIR6731	0
RUNX3-AS1	2
ENSG00000261025	0
MIR4425	0
LINC02793	2
ENSG00000233755	0
IFITM3P7	0
ENSG00000231953	2
SYF2	604
ENSG00000284602	0
ENSG00000284657	0
RSRP1	110
ENSG00000272432	0
ENSG00000261349	0
RHD	46
SDHDP6	0
ENSG00000259984	0
TMEM50A	335
RHCE	3
ENSG00000238084	0
MACO1	50
LDLRAP1	189
ENSG00000225643	0
MAN1C1	12
ENSG00000233478	1
SELENON	23
ENSG00000255054	0
ENSG00000228172	1
MTFR1L	59
ENSG00000272478	0
AUNIP	0
ENSG00000236528	0
PAQR7	24
STMN1	108
SNRPFP2	0
ENSG00000223624	0
MIR3917	0
PAFAH2	18
RNU6-110P	0
ENSG00000252190	0
ENSG00000252691	0
EXTL1	3
SLC30A2	0
ENSG00000284309	0
TRIM63	25
PDIK1L	60
FAM110D	10
C1orf232	2
ZNF593OS	1
ZNF593	0
CNKSR1	6
CATSPER4	0
ZPLD2P	4
ENSG00000278572	0
CEP85	26
ENSG00000270733	0
SH3BGRL3	3081
UBXN11	70
CD52	398
CRYBG2	1
ENSG00000225854	0
ZNF683	1
LIN28A	2
DHDDS	74
ENSG00000223583	10
DHDDS-AS1	3
HMGN2	377
DPPA2P2	0
RPS6KA1	111
MIR1976	0
RN7SL679P	4
RNU7-29P	0
ENSG00000289452	0
ENSG00000229247	0
ENSG00000238316	0
ENSG00000235069	0
ENSG00000260063	2
ARID1A	434
PIGV	7
RN7SL165P	0
ENSG00000287810	0
ZDHHC18	59
SFN	2
GPN2	17
ENSG00000226698	0
ENSG00000289554	0
GPATCH3	24
NUDC	416
NR0B2	0
KDF1	0
RPL12P13	0
RPL32P6	0
OSTCP2	0
TRNP1	0
TENT5B	0
SLC9A1	43
ENSG00000229985	0
CHCHD3P3	0
NPM1P39	2
SNRPEP7	0
WDTC1-DT	0
WDTC1	111
ENSG00000243659	0
TMEM222	3
RNU6-48P	0
ACTG1P20	0
SYTL1	50
MAP3K6	17
FCN3	1
CD164L2	0
ENSG00000231207	0
GPR3	1
WASF2	425
ENSG00000241169	0
ENSG00000237429	0
AHDC1	19
FGR	225
ENSG00000235912	0
LINC02574	1
IFI6	6
ENSG00000225886	0
RNU6-949P	0
CHMP1AP1	0
RNU6-424P	0
ENSG00000287244	0
FAM76A	30
ENSG00000231344	0
RPEP3	0
STX12	80
ENSG00000269971	0
ENSG00000270031	0
RNU6-1245P	2
ENSG00000286433	0
PPP1R8	41
SCARNA1	0
THEMIS2	230
RPA2	35
SMPDL3B	3
ENSG00000227050	0
XKR8	30
EYA3	114
ENSG00000238231	0
RN7SL559P	0
SPCS2P4	1
ENSG00000228943	0
ENSG00000289576	0
ENSG00000214812	0
RNU6-176P	0
PTAFR	29
DNAJC8	159
ATP5IF1	271
ENSG00000270605	7
ENSG00000271398	0
SESN2	3
MED18	18
PHACTR4	226
ENSG00000229820	0
RNU6ATAC27P	0
RCC1	21
SNHG3	1
SNORA73A	0
SNORA73B	19
PRDX3P2	0
ENSG00000279443	0
TRNAU1AP	9
SNHG12	23
SNORD99	3
SNORA61	0
SNORA44	0
SNORA16A	0
TAF12	59
RAB42	0
TAF12-DT	0
ENSG00000270103	0
RNU11	0
GMEB1	60
ENSG00000252777	0
ENSG00000289291	0
YTHDF2	26
OPRD1	20
ENSG00000233427	0
EPB41	1773
ENSG00000225616	2
Metazoa_SRP	23
TMEM200B	0
ENSG00000225750	0
SRSF4	367
ENSG00000277916	0
MECR	42
ENSG00000237934	0
PTPRU	6
LINC01756	0
ENSG00000225011	0
ENSG00000228176	0
ENSG00000284676	2
ENSG00000270927	0
LINC01648	0
ENSG00000233372	0
ENSG00000231251	0
ENSG00000236335	0
ENSG00000231949	0
ENSG00000289710	0
MATN1	0
MATN1-AS1	3
ENSG00000287510	0
LAPTM5	559
MIR4420	0
ENSG00000229607	0
LINC01778	3
RN7SKP91	0
ENSG00000235143	0
SDC3	8
RN7SL371P	0
PUM1	263
ENSG00000237329	0
ENSG00000232768	0
SELENOWP1	0
ENSG00000225142	0
NKAIN1	0
SNRNP40	57
ENSG00000229447	0
ZCCHC17	330
ENSG00000229044	0
FABP3	24
SERINC2	9
ENSG00000215899	0
RNU6-40P	1
LDC1P	1
LINC01226	10
ENSG00000229167	0
TINAGL1	20
HCRTR1	2
PEF1	41
PEF1-AS1	0
ENSG00000264078	1
COL16A1	33
ADGRB2	10
MIR4254	0
ENSG00000254545	3
SPOCD1	99
ENSG00000203620	4
ENSG00000269967	0
PTP4A2	1072
ENSG00000288678	0
ENSG00000228634	0
ENSG00000284702	0
KHDRBS1	310
ENSG00000203325	1
TMEM39B	33
MIR5585	0
KPNA6	87
ENSG00000250135	0
TXLNA	103
CCDC28B	0
ENSG00000224066	3
IQCC	0
DCDC2B	0
TMEM234	0
EIF3I	178
MTMR9LP	1
FAM167B	3
LCK	84
HDAC1	102
MARCKSL1	100
ENSG00000233775	0
TSSK3	0
FAM229A	0
BSDC1	68
GAPDHP20	0
ENSG00000270850	0
LRRC37A12P	0
RN7SL122P	0
ENSG00000254553	0
ZBTB8B	3
ZBTB8A	0
ZBTB8OS	91
RBBP4	262
SYNC	2
ENSG00000224409	0
KIAA1522	3
YARS1	70
S100PBP	11
FNDC5	3
HPCA	1
TMEM54	2
ENSG00000287691	0
RNF19B	69
ENSG00000278966	0
ENSG00000217644	0
ENSG00000239670	0
ENSG00000236065	0
AK2	76
AZIN2	0
ENSG00000278997	0
TRIM62	3
ENSG00000279179	0
ENSG00000284721	0
ZNF362	70
ENSG00000270115	0
A3GALT2	0
ENSG00000225313	1
PHC2	129
MIR3605	0
RN7SKP16	0
PHC2-AS1	0
TLR12P	0
ZSCAN20	8
ENSG00000235907	0
CSMD2	322
HSPD1P14	0
HMGB4	0
CSMD2-AS1	3
RNA5SP42	1
C1orf94	0
ENSG00000270241	0
ENSG00000287703	0
MIR552	0
SMIM12	29
GJB5	1
GJB4	1
ENSG00000255811	0
GJB3	1
GJA4	3
ENSG00000230163	0
DLGAP3	2
ENSG00000284773	0
GPR199P	7
ENSG00000271741	0
TMEM35B	0
ZMYM6	13
ZMYM1	39
RPL12P45	0
EFCAB14P1	0
ENSG00000284640	0
SFPQ	518
ZMYM4	313
RN7SL503P	0
SNORA62	0
RPL5P4	8
ZMYM4-AS1	0
KIAA0319L	39
ENSG00000236274	0
NCDN	14
TFAP2E-AS1	0
TFAP2E	5
PSMB2	28
C1orf216	9
CLSPN	46
ENSG00000232335	0
AGO4	164
AGO1	274
CFAP97P1	0
ENSG00000286899	0
ENSG00000271914	0
AGO3	69
ENSG00000271554	0
ENSG00000232862	1
TEKT2	1
ADPRS	5
COL8A2	0
TRAPPC3	13
MAP7D1	114
RN7SL131P	0
THRAP3	505
UBE2V2P4	0
SH3D21	0
EVA1B	0
ENSG00000286379	1
STK40	319
LSM10	92
RNU4-27P	0
OSCP1	1
SNORA63C	0
MRPS15	100
CSF3R	202
FTLP18	0
ENSG00000284705	0
ENSG00000284720	8
ENSG00000234481	0
GRIK3	3
ENSG00000284650	0
ENSG00000223944	0
MIR4255	0
RNU6-636P	0
RNA5SP43	10
RPS29P6	0
ZC3H12A-DT	1
ZC3H12A	16
MIR6732	0
MEAF6	73
MIR5581	0
SNIP1	41
FTH1P1	0
ENSG00000237749	4
DNALI1	21
GNL2	114
ENSG00000284748	0
RSPO1	1
C1orf109	14
CDCA8	6
EPHA10	6
ACTN4P2	0
ENSG00000227416	2
MANEAL	3
ENSG00000233728	0
YRDC	2
C1orf122	13
MTF1	76
ENSG00000235673	0
ENSG00000230955	0
INPP5B	121
SNORA63	3
RNU6-584P	1
SF3A3	192
RNU6-510P	3
FHL3	6
UTP11	32
POU3F1	4
MIR3659HG	0
ENSG00000223589	0
MIR3659	0
LINC02786	0
ENSG00000286552	0
ENSG00000287987	0
LINC01343	0
ENSG00000275350	0
RNU6-753P	0
LINC01685	2
HSPA5P1	0
ENSG00000284632	0
RRAGC	24
ENSG00000273637	0
RRAGC-DT	4
MYCBP	11
ENSG00000274944	0
GJA9	0
RHBDL2	0
RNU6-605P	0
EIF1P2	0
AKIRIN1	62
NDUFS5	214
MACF1	689
RNU6-608P	0
RNA5SP44	0
ENSG00000287422	0
ENSG00000226438	0
HSPE1P8	0
BMP8A	7
OXCT2P1	0
PPIEL	8
PABPC4	248
PABPC4-AS1	0
SNORA55	0
HEYL	5
ENSG00000225903	0
NT5C1A	7
HPCAL4	4
PPIE	116
ENSG00000225333	2
RNU7-121P	0
ENSG00000289711	0
BMP8B	0
OXCT2	0
BMP8B-AS1	0
ENSG00000261798	6
ENSG00000229213	0
ENSG00000284719	0
LINC02811	0
TRIT1	26
MYCL	11
MYCL-AS1	2
MFSD2A	8
ENSG00000228477	1
CAP1	1362
PPT1	41
OAZ1P1	2
RLF	165
RNU6-1237P	0
TMCO2	0
ZMPSTE24-DT	12
ZMPSTE24	28
ENSG00000231296	0
COL9A2	9
ENSG00000227311	0
SMAP2	372
ENSG00000213172	0
ENSG00000284677	0
ZFP69B	4
ENSG00000260920	0
ENSG00000279667	0
ZFP69	1
EXO5-DT	0
EXO5	12
ENSG00000227278	0
ENSG00000238186	31
ZNF684	6
ENSG00000286838	0
ENSG00000236505	0
GTF2F2P2	0
RIMS3	28
ENSG00000287743	4
ENSG00000237899	0
NFYC-AS1	7
NFYC	91
MIR30E	2
MIR30C1	0
KCNQ4	3
RN7SL326P	0
CITED4	4
ENSG00000229528	0
ENSG00000228940	2
ENSG00000286668	0
UBE2V1P8	0
CTPS1	32
SLFNL1-AS1	0
SLFNL1	3
SCMH1	191
RPL23AP17	0
ENSG00000287400	7
SCMH1-DT	0
ENSG00000213987	0
ENSG00000286640	0
FOXO6	1
FOXO6-AS1	0
RNA5SP45	0
EDN2	0
HIVEP3	64
ENSG00000230881	0
ENSG00000230638	1
ENSG00000284895	0
ENSG00000287587	5
HNRNPFP1	0
ENSG00000228776	0
GUCA2B	0
GUCA2A	0
FOXJ3	135
ENSG00000227527	0
RIMKLA	7
ENSG00000235002	0
ZMYND12	15
PPCS	132
CCDC30	41
RPS3AP11	0
TMSB4XP1	9
RNU6-536P	0
ENSG00000236180	0
PPIH	13
ENSG00000285728	0
ENSG00000234917	0
YBX1	1945
CLDN19	0
P3H1	2
C1orf50	0
ENSG00000283580	0
ENSG00000228452	0
TMEM269	0
SVBP	117
ERMAP	34
ZNF691-DT	3
ZNF691	12
ENSG00000233708	1
MKRN8P	1
ATP6V1E1P1	0
ENSG00000288955	2
SLC2A1	84
ATP6V0CP4	0
SLC2A1-DT	9
ENSG00000283973	0
RNU6-880P	0
ENSG00000277513	0
FAM183A	0
EBNA1BP2	55
MIR6733	0
CFAP57	4
RNA5SP46	0
TMEM125	0
C1orf210	2
TIE1	6
MPL	91
ENSG00000287113	2
CDC20-DT	1
CDC20	6
ELOVL1	30
MIR6734	0
ENSG00000288772	0
MED8	40
MED8-AS1	0
SZT2	36
SZT2-AS1	0
MIR6735	0
HYI	0
HYI-AS1	0
PTPRF	29
KDM4A	13
ENSG00000284989	0
KDM4A-AS1	2
ST3GAL3	27
ST3GAL3-AS1	0
ENSG00000233674	0
MIR6079	0
SHMT1P1	0
ARTN	0
LINC02918	0
ENSG00000288573	0
IPO13	18
ENSG00000285649	2
DPH2	1
ATP6V0B	22
B4GALT2	3
CCDC24	2
SLC6A9	1
ENSG00000230615	2
ENSG00000227163	0
KRT8P47	0
RN7SL479P	11
KLF17	1
ENSG00000233514	2
KLF18	0
ENSG00000226804	0
OOSP1P1	0
ENSG00000227994	0
ENSG00000271329	0
DMAP1	35
ERI3	9
ERI3-IT1	0
RNU6-369P	0
RNF220	104
MIR5584	0
TMEM53	1
ARMH1	8
RNU5F-1	6
RNU5D-1	8
KIF2C	33
ENSG00000225721	0
RPS8	2244
SNORD55	0
SNORD46	1
SNORD38A	14
SNORD38B	0
RPS15AP11	1
BEST4	1
PLK3	7
DYNLT4	2
BTBD19	20
PTCH2	3
RNU5E-6P	0
ENSG00000226499	0
EIF2B3	28
RNA5SP47	0
CCNB1IP1P1	0
PPIAP35	0
MRPS17P1	4
HECTD3	27
UROD	29
ZSWIM5	22
OSTCP5	0
LINC01144	0
HPDL	1
MUTYH	19
ENSG00000288208	0
TOE1	15
TESK2	24
PPIAP36	0
CCDC163	1
MMACHC	8
