Geneid	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates/PP008_sorted_q10_mrkDup.bam
TTC34	31
ENSG00000285945	0
ENSG00000283259	0
ENSG00000233234	1
ENSG00000287396	5
ENSG00000231630	0
ENSG00000284745	17
ACTRT2	0
PRDM16-DT	10
PRDM16	12
MIR4251	0
ENSG00000226286	0
ENSG00000279839	2
ENSG00000272235	6
ENSG00000287828	9
ENSG00000286518	39
ARHGEF16	4
ENSG00000272088	0
MEGF6	22
MIR551A	0
ENSG00000238260	0
TPRG1L	216
WRAP73	24
TP73	23
TP73-AS3	2
TP73-AS2	0
TP73-AS1	30
ENSG00000276189	0
CCDC27	7
SMIM1	41
LRRC47	39
RN7SL574P	0
ENSG00000272153	0
CEP104	141
DFFB	20
C1orf174	78
LINC01134	40
LINC01346	1
LINC01345	0
LINC02780	4
ENSG00000284703	3
EEF1DP6	0
LINC01777	6
ENSG00000284694	0
ENSG00000227169	0
LINC01646	14
AJAP1	15
ENSG00000287586	11
ENSG00000284739	0
LINC02781	2
LINC02782	0
ENSG00000284616	4
ENSG00000284692	0
ENSG00000284666	0
ENSG00000260972	1
ENSG00000283356	0
ENSG00000236948	4
ENSG00000264341	0
MIR4689	0
NPHP4	33
KCNAB2	133
CHD5	82
ENSG00000285629	0
RPL22	979
RNF207-AS1	2
RNF207	21
ICMT	50
ICMT-DT	14
HES3	2
GPR153	40
ACOT7	520
ENSG00000271746	0
HES2	6
ESPN	21
MIR4252	0
ENSG00000231868	0
TNFRSF25	3
PLEKHG5	38
NOL9	71
RNU6-731P	0
ENSG00000229519	0
TAS1R1	3
ZBTB48	14
KLHL21	35
PHF13	54
THAP3	13
DNAJC11	45
LINC01672	8
ENSG00000284744	0
CAMTA1-DT	1
CAMTA1	553
ENSG00000227950	0
ENSG00000237365	0
RNU1-8P	4
CAMTA1-IT1	0
CAMTA1-AS2	4
CAMTA1-AS1	0
ENSG00000270171	9
ENSG00000270035	0
ENSG00000269978	0
VAMP3	470
ENSG00000269925	0
PER3	57
ENSG00000236266	0
UTS2	1
TNFRSF9	16
ENSG00000270330	0
PARK7	1054
Y_RNA	10716
ENSG00000284747	0
ENSG00000284716	1
ERRFI1	13
ERRFI1-DT	1
ENSG00000232848	0
ENSG00000229305	1
ENSG00000288816	0
LINC01714	7
RNU1-7P	9
ENSG00000233645	20
RNU6-991P	0
SLC45A1	7
RERE	890
RERE-AS1	8
ENSG00000221083	8
ENSG00000270282	0
RPL7P11	0
RPL7P7	1
ENSG00000226545	0
ENSG00000228423	0
RPL23AP19	0
ENO1	2722
MIR6728	0
ENO1-AS1	15
RNU6-304P	0
HMGN2P17	0
ENSG00000232208	1
ENSG00000232663	0
CA6	1
RN7SL451P	0
SLC2A7	4
SLC2A5	35
ENSG00000252404	0
GPR157	5
MIR34AHG	14
MIR34A	0
LNCTAM34A	4
H6PD	34
SPSB1	192
ENSG00000284652	4
LINC02606	15
RNA5SP40	11
ENSG00000235263	2
SLC25A33	8
ENSG00000231181	0
TMEM201	19
PIK3CD	203
PIK3CD-AS1	0
ENSG00000233268	0
PIK3CD-AS2	27
CLSTN1	45
MZT1P1	0
ENSG00000280113	0
CTNNBIP1	171
ENSG00000223989	0
ENSG00000285701	0
LZIC	364
ENSG00000228150	0
NMNAT1	82
RN7SKP269	0
TMEM274P	0
MIR5697	0
ENSG00000241326	0
RBP7	50
UBE4B	307
ENSG00000224340	4
PGAM1P11	0
RNU6-828P	0
KIF1B	932
ENSG00000264881	0
RNU6-37P	30
RN7SL731P	0
ENSG00000284735	0
ENSG00000284642	3
PGD	1917
ENSG00000271989	0
CENPS-CORT	4
CENPS	4
CORT	0
DFFA	68
ENSG00000203469	0
PEX14	13
ENSG00000287727	6
RN7SL614P	0
CASZ1	22
ENSG00000272078	11
HSPE1P24	0
C1orf127	5
CFL1P6	6
TARDBP	209
MASP2	1
SRM	190
EXOSC10	127
ENSG00000226849	0
EXOSC10-AS1	0
MTOR	134
MTOR-AS1	0
RNU6-537P	0
ANGPTL7	5
RNU6-291P	1
RPL39P6	1
UBIAD1	18
UBE2V2P3	0
ENSG00000284646	0
MTCYBP45	0
DISP3	5
ENSG00000285833	0
LINC01647	20
ENSG00000284708	1
FBXO2	14
FBXO44	21
FBXO6	15
MAD2L2	76
DRAXIN	16
AGTRAP	49
C1orf167	6
C1orf167-AS1	0
MTHFR	226
CLCN6	57
ENSG00000276470	0
ENSG00000278852	0
NPPA	4
ENSG00000275915	0
NPPB	7
SBF1P2	2
ENSG00000285646	43
RNU5E-1	0
RNU5E-4P	15
KIAA2013	147
PLOD1	55
ENSG00000287384	12
MFN2	2324
ENSG00000270914	0
MIIP	45
MIR6729	0
RN7SL649P	0
TNFRSF8	14
RNU6-777P	0
RPL23AP89	4
ENSG00000285604	0
MIR7846	0
TNFRSF1B	67
MIR4632	0
RPL10P17	4
SNORA70	1
VPS13D	320
SNORA59A	0
LINC02766	5
DHRS3	122
RNU6ATAC18P	0
MIR6730	1
ENSG00000288927	2
ENSG00000272482	0
AADACL4	6
ENSG00000226166	0
AADACL3	13
CFAP107	3
PRAMEF12	0
PRAMEF1	9
LINC01784	0
PRAMEF11	2
PRAMEF30P	0
HNRNPCL1	16
PRAMEF2	0
PRAMEF4	1
PRAMEF10	0
PRAMEF7	0
RNU6-1072P	0
PRAMEF29P	0
PRAMEF6	0
PRAMEF28P	6
PRAMEF27	0
HNRNPCL3	0
PRAMEF25	0
PRAMEF34P	0
PRAMEF35P	1
HNRNPCL2	0
PRAMEF36P	0
ENSG00000233336	0
PRAMEF26	0
HNRNPCL4	0
PRAMEF9	1
PRAMEF13	0
PRAMEF18	0
PRAMEF31P	0
PRAMEF5	0
PRAMEF32P	0
RNU6-771P	0
PRAMEF8	0
PRAMEF33	0
PRAMEF15	0
ENSG00000228229	0
PRAMEF14	5
PRAMEF19	2
PRAMEF17	2
PRAMEF20	0
LRRC38	1
ENSG00000259961	0
BRWD1P1	15
PDPN	15
RNA5SP41	2
ENSG00000237445	4
ENSG00000253085	0
PRDM2	598
ENSG00000289380	0
KAZN	139
RNU6-1265P	0
ENSG00000231606	0
KAZN-AS1	0
TBCAP2	0
ENSG00000287756	0
TMEM51-AS1	13
TMEM51	2
TMEM51-AS2	0
MFFP1	0
ZBTB2P1	16
FHAD1	63
FHAD1-AS1	6
ENSG00000236045	0
EFHD2-AS1	0
EFHD2	822
CTRC	5
CELA2A	4
CELA2B	3
CASP9	70
DNAJC16	189
SCARNA21B	0
ENSG00000272510	0
AGMAT	9
ENSG00000237301	3
CHCHD2P6	1
RNU7-179P	0
CD24P1	0
DDI2	411
RSC1A1	0
ENSG00000271742	0
PLEKHM2	176
ENSG00000237938	0
SLC25A34	1
SLC25A34-AS1	1
TMEM82	1
FBLIM1	32
RPL12P14	7
UQCRHL	54
ENSG00000178715	0
FLJ37453	14
SPEN	562
ENSG00000270620	0
ZBTB17	53
ENSG00000234607	0
ENSG00000231353	0
ENSG00000275503	0
TBC1D3P6	2
SRARP	8
ENSG00000233078	0
HSPB7	17
CLCNKA	1
ENSG00000232456	3
CLCNKB	44
FAM131C	15
EPHA2	8
EPHA2-AS1	1
ENSG00000224621	0
ARHGEF19-AS1	0
ARHGEF19	7
ANO7L1	8
ENSG00000288398	4
CPLANE2	0
MT1XP1	0
FBXO42	53
SZRD1	679
RPL22P3	0
SPATA21	8
NECAP2	396
LINC01772	0
CROCCP3	11
RNU1-1	0
ENSG00000261135	0
ENSG00000285853	0
ENSG00000224174	0
LINC01783	0
RNU1-6P	0
PDE4DIPP8	0
NBPF1	32
ENSG00000271732	3
CROCCP2	82
ENSG00000283773	0
MST1P2	5
ENSG00000282143	0
RNU1-3	1
ENSG00000280114	0
EIF1AXP1	3
ESPNP	3
ENSG00000279151	0
ENSG00000282740	0
CROCC	34
CROCCP4	3
RNU1-4	8
MST1L	11
ENSG00000223643	0
PDE4DIPP9	0
MIR3675	0
ENSG00000228549	24
RNU1-5P	0
ENSG00000238142	16
ENSG00000235241	0
RNU1-2	0
ENSG00000272426	4
MFAP2	3
ENSG00000286898	0
ENSG00000226526	76
ATP13A2	166
ENSG00000288636	0
SDHB	136
PADI2	72
LINC02783	0
ENSG00000282843	1
PADI1	2
PADI3	6
MIR3972	0
PADI4	157
PADI6	4
RCC2-AS1	0
RCC2	364
ARHGEF10L	38
LINC02810	0
ACTL8	0
ENSG00000284653	0
LINC01654	2
IGSF21	5
ENSG00000280222	48
IGSF21-AS1	0
ENSG00000225387	0
KLHDC7A	9
DYNLL1P3	0
ENSG00000225478	0
PAX7	14
TAS1R2	9
ALDH4A1	5
MIR4695	0
MIR1290	0
IFFO2	45
ENSG00000272084	2
UBR4	1578
EMC1-AS1	0
EMC1	50
MRTO4	47
ENSG00000286064	0
AKR7L	8
AKR7A3	0
ENSG00000270728	4
AKR7A2	558
RNU6-1099P	0
SLC66A1	14
CAPZB	4973
RN7SL277P	11
MICOS10	57
RNU4-28P	0
MICOS10-DT	0
NBL1	24
MICOS10-NBL1	0
ENSG00000226396	5
HTR6	7
TMCO4	17
RNF186	0
RNF186-AS1	0
OTUD3	27
PLA2G2E	0
RN7SL304P	1
PLA2G2A	17
PLA2G5	1
PLA2G2D	2
PLA2G2F	1
ENSG00000227066	9
PLA2G2C	3
UBXN10	12
LINC01757	0
ENSG00000284710	18
VWA5B1	29
ENSG00000226664	1
LINC01141	15
ENSG00000226487	16
ENSG00000284641	0
ENSG00000284743	0
CAMK2N1	19
ENSG00000289402	1
MUL1	30
RPS4XP4	0
FAM43B	2
CDA	41
PINK1	168
MIR6084	0
PINK1-AS	0
DDOST	123
KIF17	37
ENSG00000235432	0
SH2D5	0
ENSG00000233069	0
HP1BP3	684
EIF4G3	5079
RNU7-200P	0
MIR1256	0
RPS15AP6	0
ENSG00000236073	6
HSPE1P27	0
ENSG00000287192	0
ECE1	1058
ENSG00000236936	18
ECE1-AS1	0
PPP1R11P1	0
PDE4DIPP10	4
ENSG00000236009	0
NBPF2P	8
HS6ST1P1	1
CROCCP5	4
NBPF3	85
PFN1P10	0
ALPL	21
ENSG00000289715	0
LINC02596	0
RAP1GAP	169
USP48	346
ENSG00000231978	0
LDLRAD2	4
HSPG2	54
ENSG00000232037	0
ENSG00000283234	0
CELA3B	1
ENSG00000285959	0
RN7SL386P	0
RNU6-1022P	0
CELA3A	4
RN7SL186P	0
RNU6-776P	0
LINC01635	70
LINC00339	0
ENSG00000289694	0
CDC42-AS1	1
ENSG00000285794	0
CDC42	72
CDC42-IT1	3
MPHOSPH6P1	0
WNT4	15
ENSG00000285873	2
MIR4418	0
PPIAP34	0
ENSG00000279625	2
ZBTB40	55
ZBTB40-IT1	0
EPHA8	14
MIR6127	0
C1QA	30
ENSG00000289692	0
C1QC	73
C1QB	91
EPHB2	45
MIR4684	0
ENSG00000225952	0
MIR4253	0
LACTBL1	1
TEX46	0
KDM1A	409
ENSG00000240553	0
MIR3115	0
ENSG00000266802	0
LUZP1	135
ENSG00000229010	0
RNU6-514P	0
RNU6-135P	0
ENSG00000289014	4
HTR1D	4
ENSG00000215381	0
LINC01355	2
ENSG00000284726	0
HNRNPR	660
ZNF436	41
ZNF436-AS1	6
ENSG00000271420	0
TCEA3	20
ENSG00000232482	6
ASAP3	51
E2F2	151
ENSG00000235052	0
ID3	13
ENSG00000285802	1
MDS2	5
ENSG00000229239	0
RPL11	1931
ELOA-AS1	12
ELOA	188
PITHD1	372
LYPLA2	70
GALE	40
HMGCL	38
FUCA1	56
CNR2	3
BTBD6P1	0
ENSG00000232557	0
MIR378F	0
H3P1	0
PNRC2	378
SRSF10	304
ENSG00000215905	0
ENSG00000225315	0
MYOM3	50
MYOM3-AS1	0
IL22RA1	1
IFNLR1	20
GRHL3	20
LINC02800	0
GRHL3-AS1	4
STPG1	19
NIPAL3	366
ENSG00000288982	1
RCAN3AS	0
RCAN3	243
NCMAP-DT	4
NCMAP	2
ENSG00000227312	0
SRRM1	522
ENSG00000284699	2
CLIC4	1422
RNU6-1208P	0
RUNX3	161
MIR6731	0
RUNX3-AS1	0
ENSG00000261025	4
MIR4425	5
LINC02793	3
ENSG00000233755	3
IFITM3P7	0
ENSG00000231953	1
SYF2	768
ENSG00000284602	0
ENSG00000284657	1
RSRP1	190
ENSG00000272432	0
ENSG00000261349	2
RHD	604
SDHDP6	0
ENSG00000259984	0
TMEM50A	1519
RHCE	66
ENSG00000238084	0
MACO1	172
LDLRAP1	1266
ENSG00000225643	0
MAN1C1	38
ENSG00000233478	4
SELENON	645
ENSG00000255054	0
ENSG00000228172	6
MTFR1L	453
ENSG00000272478	0
AUNIP	24
ENSG00000236528	6
PAQR7	26
STMN1	190
SNRPFP2	0
ENSG00000223624	0
MIR3917	0
PAFAH2	13
RNU6-110P	0
ENSG00000252190	0
ENSG00000252691	0
EXTL1	12
SLC30A2	17
ENSG00000284309	0
TRIM63	4
PDIK1L	24
FAM110D	6
C1orf232	8
ZNF593OS	4
ZNF593	0
CNKSR1	26
CATSPER4	2
ZPLD2P	8
ENSG00000278572	0
CEP85	30
ENSG00000270733	0
SH3BGRL3	23755
UBXN11	175
CD52	167
CRYBG2	17
ENSG00000225854	4
ZNF683	18
LIN28A	25
DHDDS	84
ENSG00000223583	0
DHDDS-AS1	1
HMGN2	558
DPPA2P2	0
RPS6KA1	148
MIR1976	0
RN7SL679P	19
RNU7-29P	0
ENSG00000289452	1
ENSG00000229247	0
ENSG00000238316	0
ENSG00000235069	0
ENSG00000260063	0
ARID1A	890
PIGV	16
RN7SL165P	0
ENSG00000287810	0
ZDHHC18	20
SFN	7
GPN2	25
ENSG00000226698	0
ENSG00000289554	8
GPATCH3	49
NUDC	574
NR0B2	0
KDF1	3
RPL12P13	0
RPL32P6	0
OSTCP2	0
TRNP1	8
TENT5B	1
SLC9A1	151
ENSG00000229985	1
CHCHD3P3	0
NPM1P39	3
SNRPEP7	3
WDTC1-DT	0
WDTC1	413
ENSG00000243659	0
TMEM222	47
RNU6-48P	0
ACTG1P20	0
SYTL1	36
MAP3K6	15
FCN3	31
CD164L2	12
ENSG00000231207	0
GPR3	5
WASF2	1453
ENSG00000241169	0
ENSG00000237429	0
AHDC1	37
FGR	271
ENSG00000235912	14
LINC02574	10
IFI6	78
ENSG00000225886	0
RNU6-949P	0
CHMP1AP1	3
RNU6-424P	0
ENSG00000287244	0
FAM76A	25
ENSG00000231344	0
RPEP3	0
STX12	92
ENSG00000269971	0
ENSG00000270031	0
RNU6-1245P	2
ENSG00000286433	0
PPP1R8	179
SCARNA1	12
THEMIS2	281
RPA2	167
SMPDL3B	0
ENSG00000227050	0
XKR8	26
EYA3	140
ENSG00000238231	0
RN7SL559P	5
SPCS2P4	3
ENSG00000228943	0
ENSG00000289576	0
ENSG00000214812	5
RNU6-176P	0
PTAFR	116
DNAJC8	505
ATP5IF1	806
ENSG00000270605	7
ENSG00000271398	2
SESN2	7
MED18	32
PHACTR4	228
ENSG00000229820	0
RNU6ATAC27P	0
RCC1	43
SNHG3	15
SNORA73A	0
SNORA73B	59
PRDX3P2	6
ENSG00000279443	0
TRNAU1AP	35
SNHG12	30
SNORD99	5
SNORA61	0
SNORA44	0
SNORA16A	0
TAF12	117
RAB42	2
TAF12-DT	7
ENSG00000270103	0
RNU11	0
GMEB1	91
ENSG00000252777	0
ENSG00000289291	1
YTHDF2	259
OPRD1	35
ENSG00000233427	13
EPB41	8887
ENSG00000225616	8
Metazoa_SRP	193
TMEM200B	2
ENSG00000225750	0
SRSF4	741
ENSG00000277916	0
MECR	10
ENSG00000237934	0
PTPRU	27
LINC01756	1
ENSG00000225011	0
ENSG00000228176	0
ENSG00000284676	8
ENSG00000270927	0
LINC01648	9
ENSG00000233372	0
ENSG00000231251	5
ENSG00000236335	4
ENSG00000231949	1
ENSG00000289710	0
MATN1	0
MATN1-AS1	4
ENSG00000287510	0
LAPTM5	2178
MIR4420	0
ENSG00000229607	2
LINC01778	2
RN7SKP91	0
ENSG00000235143	0
SDC3	23
RN7SL371P	5
PUM1	237
ENSG00000237329	0
ENSG00000232768	0
SELENOWP1	0
ENSG00000225142	0
NKAIN1	11
SNRNP40	84
ENSG00000229447	0
ZCCHC17	1306
ENSG00000229044	5
FABP3	34
SERINC2	29
ENSG00000215899	0
RNU6-40P	4
LDC1P	19
LINC01226	29
ENSG00000229167	0
TINAGL1	21
HCRTR1	9
PEF1	148
PEF1-AS1	10
ENSG00000264078	0
COL16A1	34
ADGRB2	24
MIR4254	0
ENSG00000254545	1
SPOCD1	276
ENSG00000203620	14
ENSG00000269967	0
PTP4A2	4596
ENSG00000288678	0
ENSG00000228634	0
ENSG00000284702	3
KHDRBS1	250
ENSG00000203325	0
TMEM39B	107
MIR5585	0
KPNA6	226
ENSG00000250135	0
TXLNA	234
CCDC28B	34
ENSG00000224066	0
IQCC	0
DCDC2B	2
TMEM234	15
EIF3I	191
MTMR9LP	8
FAM167B	1
LCK	87
HDAC1	252
MARCKSL1	93
ENSG00000233775	0
TSSK3	2
FAM229A	11
BSDC1	623
GAPDHP20	3
ENSG00000270850	0
LRRC37A12P	0
RN7SL122P	4
ENSG00000254553	0
ZBTB8B	10
ZBTB8A	0
ZBTB8OS	139
RBBP4	687
SYNC	26
ENSG00000224409	0
KIAA1522	25
YARS1	258
S100PBP	66
FNDC5	4
HPCA	1
TMEM54	10
ENSG00000287691	0
RNF19B	102
ENSG00000278966	4
ENSG00000217644	21
ENSG00000239670	0
ENSG00000236065	0
AK2	237
AZIN2	8
ENSG00000278997	1
TRIM62	14
ENSG00000279179	2
ENSG00000284721	0
ZNF362	99
ENSG00000270115	0
A3GALT2	3
ENSG00000225313	10
PHC2	117
MIR3605	0
RN7SKP16	0
PHC2-AS1	0
TLR12P	0
ZSCAN20	15
ENSG00000235907	5
CSMD2	181
HSPD1P14	1
HMGB4	0
CSMD2-AS1	18
RNA5SP42	11
C1orf94	5
ENSG00000270241	0
ENSG00000287703	0
MIR552	0
SMIM12	92
GJB5	21
GJB4	0
ENSG00000255811	0
GJB3	0
GJA4	17
ENSG00000230163	0
DLGAP3	7
ENSG00000284773	0
GPR199P	6
ENSG00000271741	0
TMEM35B	6
ZMYM6	24
ZMYM1	14
RPL12P45	1
EFCAB14P1	0
ENSG00000284640	0
SFPQ	897
ZMYM4	399
RN7SL503P	0
SNORA62	0
RPL5P4	2
ZMYM4-AS1	0
KIAA0319L	145
ENSG00000236274	3
NCDN	19
TFAP2E-AS1	6
TFAP2E	1
PSMB2	102
C1orf216	74
CLSPN	220
ENSG00000232335	0
AGO4	130
AGO1	860
CFAP97P1	0
ENSG00000286899	0
ENSG00000271914	0
AGO3	131
ENSG00000271554	6
ENSG00000232862	0
TEKT2	0
ADPRS	36
COL8A2	7
TRAPPC3	74
MAP7D1	315
RN7SL131P	0
THRAP3	766
UBE2V2P4	0
SH3D21	22
EVA1B	0
ENSG00000286379	12
STK40	1726
LSM10	74
RNU4-27P	0
OSCP1	22
SNORA63C	0
MRPS15	132
CSF3R	134
FTLP18	0
ENSG00000284705	17
ENSG00000284720	0
ENSG00000234481	0
GRIK3	32
ENSG00000284650	4
ENSG00000223944	7
MIR4255	0
RNU6-636P	0
RNA5SP43	0
RPS29P6	0
ZC3H12A-DT	4
ZC3H12A	22
MIR6732	0
MEAF6	145
MIR5581	0
SNIP1	41
FTH1P1	6
ENSG00000237749	1
DNALI1	19
GNL2	181
ENSG00000284748	0
RSPO1	3
C1orf109	29
CDCA8	61
EPHA10	41
ACTN4P2	0
ENSG00000227416	0
MANEAL	13
ENSG00000233728	0
YRDC	23
C1orf122	43
MTF1	64
ENSG00000235673	1
ENSG00000230955	0
INPP5B	169
SNORA63	5
RNU6-584P	0
SF3A3	214
RNU6-510P	3
FHL3	152
UTP11	97
POU3F1	12
MIR3659HG	1
ENSG00000223589	0
MIR3659	0
LINC02786	15
ENSG00000286552	4
ENSG00000287987	0
LINC01343	11
ENSG00000275350	8
RNU6-753P	4
LINC01685	7
HSPA5P1	0
ENSG00000284632	7
RRAGC	52
ENSG00000273637	0
RRAGC-DT	5
MYCBP	79
ENSG00000274944	0
GJA9	0
RHBDL2	19
RNU6-605P	1
EIF1P2	0
AKIRIN1	449
NDUFS5	1923
MACF1	5472
RNU6-608P	0
RNA5SP44	7
ENSG00000287422	14
ENSG00000226438	9
HSPE1P8	0
BMP8A	24
OXCT2P1	0
PPIEL	13
PABPC4	308
PABPC4-AS1	0
SNORA55	0
HEYL	3
ENSG00000225903	0
NT5C1A	13
HPCAL4	15
PPIE	96
ENSG00000225333	6
RNU7-121P	0
ENSG00000289711	0
BMP8B	9
OXCT2	3
BMP8B-AS1	3
ENSG00000261798	4
ENSG00000229213	0
ENSG00000284719	3
LINC02811	0
TRIT1	27
MYCL	27
MYCL-AS1	0
MFSD2A	25
ENSG00000228477	0
CAP1	11868
PPT1	72
OAZ1P1	1
RLF	101
RNU6-1237P	0
TMCO2	0
ZMPSTE24-DT	3
ZMPSTE24	396
ENSG00000231296	0
COL9A2	21
ENSG00000227311	0
SMAP2	552
ENSG00000213172	0
ENSG00000284677	0
ZFP69B	7
ENSG00000260920	10
ENSG00000279667	0
ZFP69	6
EXO5-DT	1
EXO5	21
ENSG00000227278	0
ENSG00000238186	4
ZNF684	0
ENSG00000286838	0
ENSG00000236505	0
GTF2F2P2	0
RIMS3	16
ENSG00000287743	6
ENSG00000237899	5
NFYC-AS1	1
NFYC	229
MIR30E	5
MIR30C1	0
KCNQ4	28
RN7SL326P	3
CITED4	0
ENSG00000229528	7
ENSG00000228940	0
ENSG00000286668	1
UBE2V1P8	0
CTPS1	76
SLFNL1-AS1	3
SLFNL1	11
SCMH1	167
RPL23AP17	2
ENSG00000287400	0
SCMH1-DT	0
ENSG00000213987	0
ENSG00000286640	3
FOXO6	18
FOXO6-AS1	0
RNA5SP45	0
EDN2	1
HIVEP3	127
ENSG00000230881	0
ENSG00000230638	22
ENSG00000284895	0
ENSG00000287587	0
HNRNPFP1	7
ENSG00000228776	0
GUCA2B	4
GUCA2A	14
FOXJ3	144
ENSG00000227527	0
RIMKLA	22
ENSG00000235002	0
ZMYND12	32
PPCS	227
CCDC30	31
RPS3AP11	1
TMSB4XP1	15
RNU6-536P	0
ENSG00000236180	3
PPIH	4
ENSG00000285728	3
ENSG00000234917	1
YBX1	7591
CLDN19	3
P3H1	27
C1orf50	2
ENSG00000283580	0
ENSG00000228452	0
TMEM269	11
SVBP	285
ERMAP	126
ZNF691-DT	10
ZNF691	9
ENSG00000233708	4
MKRN8P	6
ATP6V1E1P1	1
ENSG00000288955	0
SLC2A1	313
ATP6V0CP4	2
SLC2A1-DT	10
ENSG00000283973	0
RNU6-880P	0
ENSG00000277513	8
FAM183A	0
EBNA1BP2	94
MIR6733	0
CFAP57	25
RNA5SP46	0
TMEM125	14
C1orf210	0
TIE1	28
MPL	922
ENSG00000287113	0
CDC20-DT	2
CDC20	42
ELOVL1	19
MIR6734	0
ENSG00000288772	1
MED8	130
MED8-AS1	10
SZT2	118
SZT2-AS1	0
MIR6735	0
HYI	0
HYI-AS1	0
PTPRF	61
KDM4A	39
ENSG00000284989	0
KDM4A-AS1	14
ST3GAL3	145
ST3GAL3-AS1	0
ENSG00000233674	6
MIR6079	0
SHMT1P1	0
ARTN	1
LINC02918	6
ENSG00000288573	0
IPO13	31
ENSG00000285649	2
DPH2	29
ATP6V0B	41
B4GALT2	38
CCDC24	9
SLC6A9	73
ENSG00000230615	32
ENSG00000227163	0
KRT8P47	0
RN7SL479P	74
KLF17	1
ENSG00000233514	3
KLF18	2
ENSG00000226804	0
OOSP1P1	0
ENSG00000227994	2
ENSG00000271329	0
DMAP1	65
ERI3	67
ERI3-IT1	0
RNU6-369P	0
RNF220	106
MIR5584	14
TMEM53	9
ARMH1	17
RNU5F-1	492
RNU5D-1	8
KIF2C	60
ENSG00000225721	0
RPS8	1733
SNORD55	0
SNORD46	0
SNORD38A	12
SNORD38B	0
RPS15AP11	6
BEST4	6
PLK3	9
DYNLT4	0
BTBD19	27
PTCH2	1
RNU5E-6P	0
ENSG00000226499	0
EIF2B3	45
RNA5SP47	0
CCNB1IP1P1	0
PPIAP35	0
MRPS17P1	9
HECTD3	103
UROD	411
ZSWIM5	77
OSTCP5	0
LINC01144	11
HPDL	0
MUTYH	19
ENSG00000288208	0
TOE1	11
TESK2	28
PPIAP36	2
