Geneid	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates/PP019_sorted_q10_mrkDup.bam
HMGN2	271
DPPA2P2	0
RPS6KA1	102
MIR1976	0
RN7SL679P	3
RNU7-29P	0
ENSG00000289452	0
ENSG00000229247	0
ENSG00000238316	0
ENSG00000235069	0
ENSG00000260063	2
ARID1A	447
PIGV	3
RN7SL165P	0
ENSG00000287810	0
ZDHHC18	45
SFN	0
GPN2	19
ENSG00000226698	0
ENSG00000289554	0
GPATCH3	15
NUDC	311
NR0B2	1
KDF1	1
RPL12P13	0
RPL32P6	0
OSTCP2	0
TRNP1	1
TENT5B	7
SLC9A1	100
ENSG00000229985	0
CHCHD3P3	1
NPM1P39	1
SNRPEP7	0
WDTC1-DT	0
WDTC1	131
ENSG00000243659	0
TMEM222	10
RNU6-48P	0
ACTG1P20	2
SYTL1	15
MAP3K6	10
FCN3	3
CD164L2	0
ENSG00000231207	0
GPR3	0
WASF2	328
ENSG00000241169	0
ENSG00000237429	0
AHDC1	18
FGR	112
ENSG00000235912	1
LINC02574	0
IFI6	1
ENSG00000225886	0
RNU6-949P	0
CHMP1AP1	0
RNU6-424P	3
ENSG00000287244	1
FAM76A	20
ENSG00000231344	3
RPEP3	0
STX12	72
ENSG00000269971	0
ENSG00000270031	0
RNU6-1245P	1
ENSG00000286433	0
PPP1R8	53
SCARNA1	0
THEMIS2	109
RPA2	60
SMPDL3B	9
ENSG00000227050	0
XKR8	12
EYA3	112
ENSG00000238231	0
RN7SL559P	2
SPCS2P4	0
ENSG00000228943	0
ENSG00000289576	7
ENSG00000214812	0
RNU6-176P	0
PTAFR	52
DNAJC8	165
ATP5IF1	380
ENSG00000270605	4
ENSG00000271398	0
SESN2	5
MED18	3
PHACTR4	222
ENSG00000229820	2
RNU6ATAC27P	0
RCC1	16
SNHG3	8
SNORA73A	0
SNORA73B	12
PRDX3P2	3
ENSG00000279443	0
TRNAU1AP	29
SNHG12	22
SNORD99	0
SNORA61	0
SNORA44	0
SNORA16A	0
TAF12	42
RAB42	3
TAF12-DT	3
ENSG00000270103	0
RNU11	0
GMEB1	49
ENSG00000252777	0
ENSG00000289291	0
YTHDF2	96
OPRD1	2
ENSG00000233427	0
EPB41	1584
ENSG00000225616	7
Metazoa_SRP	57
TMEM200B	1
ENSG00000225750	0
SRSF4	248
ENSG00000277916	0
MECR	31
ENSG00000237934	4
PTPRU	15
LINC01756	0
ENSG00000225011	0
ENSG00000228176	0
ENSG00000284676	1
ENSG00000270927	0
LINC01648	3
ENSG00000233372	0
ENSG00000231251	0
ENSG00000236335	0
ENSG00000231949	0
ENSG00000289710	0
MATN1	1
MATN1-AS1	4
ENSG00000287510	0
LAPTM5	439
MIR4420	0
ENSG00000229607	0
LINC01778	4
RN7SKP91	0
ENSG00000235143	0
SDC3	18
RN7SL371P	0
PUM1	124
ENSG00000237329	0
ENSG00000232768	0
SELENOWP1	2
ENSG00000225142	0
NKAIN1	0
SNRNP40	41
ENSG00000229447	0
ZCCHC17	434
ENSG00000229044	0
FABP3	0
SERINC2	14
ENSG00000215899	2
RNU6-40P	3
LDC1P	0
LINC01226	4
ENSG00000229167	0
TINAGL1	2
HCRTR1	2
PEF1	18
PEF1-AS1	0
ENSG00000264078	0
COL16A1	9
ADGRB2	11
MIR4254	0
ENSG00000254545	1
SPOCD1	91
ENSG00000203620	0
ENSG00000269967	0
PTP4A2	1725
ENSG00000288678	0
ENSG00000228634	0
ENSG00000284702	1
KHDRBS1	178
ENSG00000203325	1
TMEM39B	43
MIR5585	0
KPNA6	106
ENSG00000250135	0
TXLNA	80
CCDC28B	18
ENSG00000224066	0
IQCC	4
DCDC2B	0
TMEM234	5
EIF3I	78
MTMR9LP	2
FAM167B	1
LCK	90
HDAC1	119
MARCKSL1	37
ENSG00000233775	0
TSSK3	0
FAM229A	9
BSDC1	97
GAPDHP20	0
ENSG00000270850	0
LRRC37A12P	4
RN7SL122P	2
ENSG00000254553	0
ZBTB8B	4
ZBTB8A	9
ZBTB8OS	110
RBBP4	243
SYNC	2
ENSG00000224409	0
KIAA1522	14
YARS1	75
S100PBP	43
FNDC5	0
HPCA	0
TMEM54	14
ENSG00000287691	1
RNF19B	54
ENSG00000278966	1
ENSG00000217644	0
ENSG00000239670	0
ENSG00000236065	0
AK2	100
AZIN2	5
ENSG00000278997	0
TRIM62	28
ENSG00000279179	0
ENSG00000284721	1
ZNF362	59
ENSG00000270115	0
A3GALT2	1
ENSG00000225313	4
PHC2	46
MIR3605	0
RN7SKP16	0
PHC2-AS1	1
TLR12P	0
ZSCAN20	19
ENSG00000235907	0
CSMD2	112
HSPD1P14	0
HMGB4	2
CSMD2-AS1	3
RNA5SP42	3
C1orf94	0
ENSG00000270241	0
ENSG00000287703	0
MIR552	0
SMIM12	51
GJB5	0
GJB4	1
ENSG00000255811	0
GJB3	1
GJA4	5
ENSG00000230163	0
DLGAP3	2
ENSG00000284773	0
GPR199P	0
ENSG00000271741	0
TMEM35B	2
ZMYM6	19
ZMYM1	29
RPL12P45	3
EFCAB14P1	0
ENSG00000284640	0
SFPQ	418
ZMYM4	284
RN7SL503P	0
SNORA62	0
RPL5P4	5
ZMYM4-AS1	0
KIAA0319L	67
ENSG00000236274	0
NCDN	10
TFAP2E-AS1	1
TFAP2E	6
PSMB2	47
C1orf216	7
CLSPN	31
ENSG00000232335	0
AGO4	64
AGO1	226
CFAP97P1	0
ENSG00000286899	0
ENSG00000271914	0
AGO3	54
ENSG00000271554	0
ENSG00000232862	0
TEKT2	1
ADPRS	13
COL8A2	1
TRAPPC3	15
MAP7D1	93
RN7SL131P	0
THRAP3	320
UBE2V2P4	0
SH3D21	6
EVA1B	0
ENSG00000286379	11
STK40	384
LSM10	38
RNU4-27P	0
OSCP1	3
SNORA63C	0
MRPS15	47
CSF3R	32
FTLP18	0
ENSG00000284705	7
ENSG00000284720	2
ENSG00000234481	3
GRIK3	6
ENSG00000284650	1
ENSG00000223944	1
MIR4255	0
RNU6-636P	0
RNA5SP43	4
RPS29P6	1
ZC3H12A-DT	23
ZC3H12A	17
MIR6732	0
MEAF6	102
MIR5581	0
SNIP1	48
FTH1P1	2
ENSG00000237749	1
DNALI1	14
GNL2	119
ENSG00000284748	0
RSPO1	5
C1orf109	9
CDCA8	11
EPHA10	2
ACTN4P2	2
ENSG00000227416	0
MANEAL	2
ENSG00000233728	0
YRDC	1
C1orf122	7
MTF1	36
ENSG00000235673	0
ENSG00000230955	0
INPP5B	83
SNORA63	3
RNU6-584P	0
SF3A3	107
RNU6-510P	0
FHL3	23
UTP11	43
POU3F1	1
MIR3659HG	0
ENSG00000223589	0
MIR3659	0
LINC02786	4
ENSG00000286552	2
ENSG00000287987	0
LINC01343	1
ENSG00000275350	1
RNU6-753P	0
LINC01685	1
HSPA5P1	0
ENSG00000284632	5
RRAGC	18
ENSG00000273637	0
RRAGC-DT	6
MYCBP	58
ENSG00000274944	0
GJA9	0
RHBDL2	0
RNU6-605P	7
EIF1P2	0
AKIRIN1	117
NDUFS5	386
MACF1	1018
RNU6-608P	0
RNA5SP44	1
ENSG00000287422	0
ENSG00000226438	0
HSPE1P8	0
BMP8A	2
OXCT2P1	0
PPIEL	4
PABPC4	142
PABPC4-AS1	0
SNORA55	0
HEYL	2
ENSG00000225903	0
NT5C1A	10
HPCAL4	7
PPIE	61
ENSG00000225333	3
RNU7-121P	0
ENSG00000289711	0
BMP8B	13
OXCT2	0
BMP8B-AS1	0
ENSG00000261798	8
ENSG00000229213	0
ENSG00000284719	5
LINC02811	2
TRIT1	20
MYCL	19
MYCL-AS1	1
MFSD2A	1
ENSG00000228477	0
CAP1	2922
PPT1	43
OAZ1P1	0
RLF	105
RNU6-1237P	0
TMCO2	5
ZMPSTE24-DT	6
ZMPSTE24	106
ENSG00000231296	0
COL9A2	10
ENSG00000227311	1
SMAP2	291
ENSG00000213172	0
ENSG00000284677	0
ZFP69B	10
ENSG00000260920	2
ENSG00000279667	0
ZFP69	22
EXO5-DT	0
EXO5	6
ENSG00000227278	0
ENSG00000238186	0
ZNF684	6
ENSG00000286838	7
ENSG00000236505	0
GTF2F2P2	0
RIMS3	7
ENSG00000287743	2
ENSG00000237899	0
NFYC-AS1	0
NFYC	137
MIR30E	1
MIR30C1	0
KCNQ4	15
RN7SL326P	1
CITED4	5
ENSG00000229528	3
ENSG00000228940	0
ENSG00000286668	0
UBE2V1P8	0
CTPS1	30
SLFNL1-AS1	0
SLFNL1	1
SCMH1	112
RPL23AP17	0
ENSG00000287400	0
SCMH1-DT	0
ENSG00000213987	0
ENSG00000286640	6
FOXO6	2
FOXO6-AS1	0
RNA5SP45	1
EDN2	2
HIVEP3	61
ENSG00000230881	0
ENSG00000230638	0
ENSG00000284895	0
ENSG00000287587	1
HNRNPFP1	0
ENSG00000228776	0
GUCA2B	0
GUCA2A	0
FOXJ3	107
ENSG00000227527	5
RIMKLA	5
ENSG00000235002	0
ZMYND12	19
PPCS	101
CCDC30	30
RPS3AP11	0
TMSB4XP1	14
RNU6-536P	0
ENSG00000236180	0
PPIH	20
ENSG00000285728	6
ENSG00000234917	0
YBX1	1570
CLDN19	0
P3H1	8
C1orf50	8
ENSG00000283580	0
ENSG00000228452	0
TMEM269	5
SVBP	76
ERMAP	50
ZNF691-DT	6
ZNF691	5
ENSG00000233708	2
MKRN8P	0
ATP6V1E1P1	0
ENSG00000288955	7
SLC2A1	67
ATP6V0CP4	0
SLC2A1-DT	2
ENSG00000283973	4
RNU6-880P	0
ENSG00000277513	0
FAM183A	0
EBNA1BP2	38
MIR6733	0
CFAP57	4
RNA5SP46	0
TMEM125	2
C1orf210	1
TIE1	10
MPL	463
ENSG00000287113	1
CDC20-DT	11
CDC20	5
ELOVL1	28
MIR6734	0
ENSG00000288772	0
MED8	24
MED8-AS1	2
SZT2	50
SZT2-AS1	0
MIR6735	0
HYI	0
HYI-AS1	0
PTPRF	27
KDM4A	23
ENSG00000284989	0
KDM4A-AS1	3
ST3GAL3	35
ST3GAL3-AS1	3
ENSG00000233674	0
MIR6079	0
SHMT1P1	0
ARTN	0
LINC02918	0
ENSG00000288573	0
IPO13	9
ENSG00000285649	0
DPH2	2
ATP6V0B	7
B4GALT2	12
CCDC24	2
SLC6A9	12
ENSG00000230615	5
ENSG00000227163	0
KRT8P47	0
RN7SL479P	13
KLF17	0
ENSG00000233514	1
KLF18	0
ENSG00000226804	3
OOSP1P1	0
ENSG00000227994	0
ENSG00000271329	0
DMAP1	33
ERI3	19
ERI3-IT1	0
RNU6-369P	0
RNF220	43
MIR5584	0
TMEM53	5
ARMH1	5
RNU5F-1	34
RNU5D-1	3
KIF2C	5
ENSG00000225721	0
RPS8	1297
SNORD55	0
SNORD46	0
SNORD38A	4
SNORD38B	0
RPS15AP11	6
BEST4	1
PLK3	16
DYNLT4	0
BTBD19	9
PTCH2	6
RNU5E-6P	0
ENSG00000226499	0
EIF2B3	9
RNA5SP47	0
CCNB1IP1P1	0
PPIAP35	0
MRPS17P1	2
HECTD3	43
UROD	50
ZSWIM5	20
OSTCP5	0
LINC01144	1
HPDL	1
MUTYH	10
ENSG00000288208	0
TOE1	3
TESK2	12
PPIAP36	0
CCDC163	0
MMACHC	18
