Geneid	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates/PP015_sorted_q10_mrkDup.bam
ENSG00000236045	0
EFHD2-AS1	0
EFHD2	625
CTRC	9
CELA2A	0
CELA2B	0
CASP9	44
DNAJC16	321
SCARNA21B	0
ENSG00000272510	0
AGMAT	0
ENSG00000237301	0
CHCHD2P6	1
RNU7-179P	0
CD24P1	0
DDI2	147
RSC1A1	0
ENSG00000271742	0
PLEKHM2	35
ENSG00000237938	0
SLC25A34	0
SLC25A34-AS1	0
TMEM82	0
FBLIM1	26
RPL12P14	0
UQCRHL	9
ENSG00000178715	0
FLJ37453	1
SPEN	383
ENSG00000270620	0
ZBTB17	3
ENSG00000234607	0
ENSG00000231353	0
ENSG00000275503	0
TBC1D3P6	0
SRARP	0
ENSG00000233078	0
HSPB7	0
CLCNKA	18
ENSG00000232456	0
CLCNKB	0
FAM131C	7
EPHA2	0
EPHA2-AS1	0
ENSG00000224621	0
ARHGEF19-AS1	0
ARHGEF19	0
ANO7L1	0
ENSG00000288398	0
CPLANE2	1
MT1XP1	0
FBXO42	42
SZRD1	246
RPL22P3	0
SPATA21	0
NECAP2	61
LINC01772	0
CROCCP3	0
RNU1-1	0
ENSG00000261135	0
ENSG00000285853	0
ENSG00000224174	0
LINC01783	0
RNU1-6P	0
PDE4DIPP8	0
NBPF1	70
ENSG00000271732	0
CROCCP2	9
ENSG00000283773	0
MST1P2	4
ENSG00000282143	0
RNU1-3	0
ENSG00000280114	0
EIF1AXP1	7
ESPNP	0
ENSG00000279151	0
ENSG00000282740	0
CROCC	6
CROCCP4	0
RNU1-4	0
MST1L	6
ENSG00000223643	0
PDE4DIPP9	0
MIR3675	0
ENSG00000228549	0
RNU1-5P	0
ENSG00000238142	1
ENSG00000235241	0
RNU1-2	0
ENSG00000272426	0
MFAP2	0
ENSG00000286898	0
ENSG00000226526	18
ATP13A2	30
ENSG00000288636	0
SDHB	98
PADI2	21
LINC02783	0
ENSG00000282843	0
PADI1	0
PADI3	0
MIR3972	0
PADI4	49
PADI6	0
RCC2-AS1	0
RCC2	246
ARHGEF10L	39
LINC02810	0
ACTL8	8
ENSG00000284653	0
LINC01654	0
IGSF21	0
ENSG00000280222	0
IGSF21-AS1	0
ENSG00000225387	0
KLHDC7A	29
DYNLL1P3	6
ENSG00000225478	0
PAX7	0
TAS1R2	49
ALDH4A1	0
MIR4695	0
MIR1290	0
IFFO2	2
ENSG00000272084	0
UBR4	674
EMC1-AS1	0
EMC1	18
MRTO4	8
ENSG00000286064	0
AKR7L	0
AKR7A3	0
ENSG00000270728	0
AKR7A2	59
RNU6-1099P	0
SLC66A1	0
CAPZB	1344
RN7SL277P	1
MICOS10	128
RNU4-28P	0
MICOS10-DT	0
NBL1	14
MICOS10-NBL1	0
ENSG00000226396	0
HTR6	2
TMCO4	0
RNF186	0
RNF186-AS1	0
OTUD3	33
PLA2G2E	8
RN7SL304P	0
PLA2G2A	0
PLA2G5	0
PLA2G2D	0
PLA2G2F	12
ENSG00000227066	0
PLA2G2C	1
UBXN10	11
LINC01757	0
ENSG00000284710	0
VWA5B1	18
ENSG00000226664	0
LINC01141	0
ENSG00000226487	0
ENSG00000284641	0
ENSG00000284743	0
CAMK2N1	0
ENSG00000289402	0
MUL1	0
RPS4XP4	0
FAM43B	0
CDA	23
PINK1	19
MIR6084	0
PINK1-AS	0
DDOST	42
KIF17	7
ENSG00000235432	0
SH2D5	0
ENSG00000233069	0
HP1BP3	592
EIF4G3	2884
RNU7-200P	0
MIR1256	0
RPS15AP6	0
ENSG00000236073	0
HSPE1P27	0
ENSG00000287192	0
ECE1	288
ENSG00000236936	0
ECE1-AS1	0
PPP1R11P1	0
PDE4DIPP10	0
ENSG00000236009	0
NBPF2P	0
HS6ST1P1	0
CROCCP5	0
NBPF3	0
PFN1P10	0
ALPL	2
ENSG00000289715	0
LINC02596	0
RAP1GAP	236
USP48	642
ENSG00000231978	0
LDLRAD2	0
HSPG2	34
ENSG00000232037	4
ENSG00000283234	0
CELA3B	0
ENSG00000285959	0
RN7SL386P	0
RNU6-1022P	0
CELA3A	0
RN7SL186P	0
RNU6-776P	0
LINC01635	6
LINC00339	0
ENSG00000289694	0
CDC42-AS1	0
ENSG00000285794	0
CDC42	57
CDC42-IT1	0
MPHOSPH6P1	0
WNT4	0
ENSG00000285873	0
MIR4418	0
PPIAP34	0
ENSG00000279625	0
ZBTB40	14
ZBTB40-IT1	0
EPHA8	4
MIR6127	0
C1QA	9
ENSG00000289692	0
C1QC	6
C1QB	31
EPHB2	1
MIR4684	0
ENSG00000225952	0
MIR4253	0
LACTBL1	0
TEX46	0
KDM1A	263
ENSG00000240553	0
MIR3115	0
ENSG00000266802	0
LUZP1	54
ENSG00000229010	0
RNU6-514P	0
RNU6-135P	0
ENSG00000289014	0
HTR1D	0
ENSG00000215381	0
LINC01355	0
ENSG00000284726	0
HNRNPR	752
ZNF436	15
ZNF436-AS1	3
ENSG00000271420	0
TCEA3	85
ENSG00000232482	0
ASAP3	22
E2F2	159
ENSG00000235052	0
ID3	62
ENSG00000285802	0
MDS2	0
ENSG00000229239	0
RPL11	1524
ELOA-AS1	0
ELOA	82
PITHD1	483
LYPLA2	13
GALE	0
HMGCL	16
FUCA1	10
CNR2	3
BTBD6P1	0
ENSG00000232557	0
MIR378F	0
H3P1	1
PNRC2	421
SRSF10	368
ENSG00000215905	0
ENSG00000225315	0
MYOM3	6
MYOM3-AS1	0
IL22RA1	2
IFNLR1	0
GRHL3	0
LINC02800	0
GRHL3-AS1	0
STPG1	2
NIPAL3	79
ENSG00000288982	0
RCAN3AS	0
RCAN3	173
NCMAP-DT	0
NCMAP	0
ENSG00000227312	0
SRRM1	807
ENSG00000284699	0
CLIC4	700
RNU6-1208P	0
RUNX3	47
MIR6731	0
RUNX3-AS1	0
ENSG00000261025	1
MIR4425	0
LINC02793	1
ENSG00000233755	3
IFITM3P7	0
ENSG00000231953	0
SYF2	734
ENSG00000284602	0
ENSG00000284657	0
RSRP1	46
ENSG00000272432	0
ENSG00000261349	0
RHD	0
SDHDP6	0
ENSG00000259984	0
TMEM50A	836
RHCE	54
ENSG00000238084	0
MACO1	171
LDLRAP1	412
ENSG00000225643	0
MAN1C1	10
ENSG00000233478	3
SELENON	77
ENSG00000255054	0
ENSG00000228172	1
MTFR1L	149
ENSG00000272478	0
AUNIP	0
ENSG00000236528	0
PAQR7	4
STMN1	209
SNRPFP2	0
ENSG00000223624	0
MIR3917	0
PAFAH2	21
RNU6-110P	0
ENSG00000252190	0
ENSG00000252691	0
EXTL1	1
SLC30A2	5
ENSG00000284309	0
TRIM63	0
PDIK1L	70
FAM110D	12
C1orf232	2
ZNF593OS	10
ZNF593	0
CNKSR1	2
CATSPER4	0
ZPLD2P	0
ENSG00000278572	0
CEP85	32
ENSG00000270733	0
SH3BGRL3	11955
UBXN11	113
CD52	105
CRYBG2	4
ENSG00000225854	0
ZNF683	0
LIN28A	0
DHDDS	32
ENSG00000223583	0
DHDDS-AS1	0
HMGN2	578
DPPA2P2	0
RPS6KA1	124
MIR1976	0
RN7SL679P	2
RNU7-29P	0
ENSG00000289452	0
ENSG00000229247	0
ENSG00000238316	0
ENSG00000235069	0
ENSG00000260063	0
ARID1A	764
PIGV	0
RN7SL165P	0
ENSG00000287810	0
ZDHHC18	13
SFN	0
GPN2	24
ENSG00000226698	0
ENSG00000289554	1
GPATCH3	25
NUDC	422
NR0B2	0
KDF1	0
RPL12P13	0
RPL32P6	0
OSTCP2	0
TRNP1	9
TENT5B	1
SLC9A1	73
ENSG00000229985	0
CHCHD3P3	0
NPM1P39	2
SNRPEP7	0
WDTC1-DT	0
WDTC1	189
ENSG00000243659	0
TMEM222	0
RNU6-48P	0
ACTG1P20	0
SYTL1	7
MAP3K6	13
FCN3	3
CD164L2	0
ENSG00000231207	0
GPR3	0
WASF2	718
ENSG00000241169	0
ENSG00000237429	0
AHDC1	4
FGR	104
ENSG00000235912	4
LINC02574	0
IFI6	47
ENSG00000225886	0
RNU6-949P	0
CHMP1AP1	0
RNU6-424P	0
ENSG00000287244	0
FAM76A	9
ENSG00000231344	0
RPEP3	0
STX12	68
ENSG00000269971	0
ENSG00000270031	0
RNU6-1245P	0
ENSG00000286433	0
PPP1R8	112
SCARNA1	0
THEMIS2	182
RPA2	31
SMPDL3B	0
ENSG00000227050	0
XKR8	11
EYA3	76
ENSG00000238231	0
RN7SL559P	0
SPCS2P4	1
ENSG00000228943	0
ENSG00000289576	0
ENSG00000214812	1
RNU6-176P	0
PTAFR	43
DNAJC8	546
ATP5IF1	301
ENSG00000270605	0
ENSG00000271398	5
SESN2	6
MED18	0
PHACTR4	128
ENSG00000229820	0
RNU6ATAC27P	0
RCC1	2
SNHG3	0
SNORA73A	0
SNORA73B	6
PRDX3P2	0
ENSG00000279443	0
TRNAU1AP	9
SNHG12	61
SNORD99	1
SNORA61	0
SNORA44	0
SNORA16A	0
TAF12	13
RAB42	0
TAF12-DT	0
ENSG00000270103	0
RNU11	0
GMEB1	28
ENSG00000252777	0
ENSG00000289291	0
YTHDF2	130
OPRD1	36
ENSG00000233427	0
EPB41	10086
ENSG00000225616	0
Metazoa_SRP	57
TMEM200B	0
ENSG00000225750	0
SRSF4	371
ENSG00000277916	0
MECR	20
ENSG00000237934	3
PTPRU	4
LINC01756	0
ENSG00000225011	0
ENSG00000228176	0
ENSG00000284676	2
ENSG00000270927	0
LINC01648	0
ENSG00000233372	0
ENSG00000231251	0
ENSG00000236335	14
ENSG00000231949	0
ENSG00000289710	0
MATN1	0
MATN1-AS1	0
ENSG00000287510	0
LAPTM5	488
MIR4420	0
ENSG00000229607	15
LINC01778	0
RN7SKP91	0
ENSG00000235143	0
SDC3	0
RN7SL371P	0
PUM1	67
ENSG00000237329	0
ENSG00000232768	0
SELENOWP1	0
ENSG00000225142	0
NKAIN1	1
SNRNP40	57
ENSG00000229447	0
ZCCHC17	879
ENSG00000229044	0
FABP3	0
SERINC2	2
ENSG00000215899	0
RNU6-40P	0
LDC1P	21
LINC01226	1
ENSG00000229167	0
TINAGL1	7
HCRTR1	0
PEF1	15
PEF1-AS1	0
ENSG00000264078	0
COL16A1	1
ADGRB2	1
MIR4254	0
ENSG00000254545	0
SPOCD1	98
ENSG00000203620	1
ENSG00000269967	0
PTP4A2	3959
ENSG00000288678	0
ENSG00000228634	23
ENSG00000284702	0
KHDRBS1	189
ENSG00000203325	0
TMEM39B	0
MIR5585	0
KPNA6	267
ENSG00000250135	0
TXLNA	169
CCDC28B	3
ENSG00000224066	0
IQCC	0
DCDC2B	0
TMEM234	1
EIF3I	55
MTMR9LP	1
FAM167B	0
LCK	35
HDAC1	102
MARCKSL1	29
ENSG00000233775	0
TSSK3	0
FAM229A	0
BSDC1	201
GAPDHP20	0
ENSG00000270850	0
LRRC37A12P	0
RN7SL122P	0
ENSG00000254553	0
ZBTB8B	0
ZBTB8A	17
ZBTB8OS	127
RBBP4	382
SYNC	2
ENSG00000224409	0
KIAA1522	34
YARS1	43
S100PBP	22
FNDC5	0
HPCA	0
TMEM54	3
ENSG00000287691	0
RNF19B	133
ENSG00000278966	0
ENSG00000217644	0
ENSG00000239670	9
ENSG00000236065	0
AK2	114
AZIN2	17
ENSG00000278997	10
TRIM62	0
ENSG00000279179	7
ENSG00000284721	0
ZNF362	14
ENSG00000270115	0
A3GALT2	0
ENSG00000225313	0
PHC2	34
MIR3605	0
RN7SKP16	50
PHC2-AS1	0
TLR12P	0
ZSCAN20	5
ENSG00000235907	0
CSMD2	109
HSPD1P14	0
HMGB4	0
CSMD2-AS1	0
RNA5SP42	0
C1orf94	0
ENSG00000270241	0
ENSG00000287703	0
MIR552	0
SMIM12	21
GJB5	0
GJB4	0
ENSG00000255811	0
GJB3	0
GJA4	0
ENSG00000230163	0
DLGAP3	16
ENSG00000284773	0
GPR199P	0
ENSG00000271741	0
TMEM35B	0
ZMYM6	41
ZMYM1	13
RPL12P45	0
EFCAB14P1	0
ENSG00000284640	2
SFPQ	648
ZMYM4	450
RN7SL503P	0
SNORA62	0
RPL5P4	18
ZMYM4-AS1	0
KIAA0319L	52
ENSG00000236274	0
NCDN	19
TFAP2E-AS1	0
TFAP2E	0
PSMB2	107
C1orf216	93
CLSPN	122
ENSG00000232335	0
AGO4	45
AGO1	391
CFAP97P1	0
ENSG00000286899	0
ENSG00000271914	0
AGO3	206
ENSG00000271554	0
ENSG00000232862	5
TEKT2	0
ADPRS	14
COL8A2	0
TRAPPC3	6
MAP7D1	70
RN7SL131P	0
THRAP3	675
UBE2V2P4	0
SH3D21	6
EVA1B	0
ENSG00000286379	0
STK40	1038
LSM10	54
RNU4-27P	0
OSCP1	0
SNORA63C	0
MRPS15	75
CSF3R	32
FTLP18	0
ENSG00000284705	1
ENSG00000284720	0
ENSG00000234481	0
GRIK3	1
ENSG00000284650	0
ENSG00000223944	0
MIR4255	0
RNU6-636P	0
RNA5SP43	0
RPS29P6	0
ZC3H12A-DT	27
ZC3H12A	17
MIR6732	0
MEAF6	145
MIR5581	0
SNIP1	15
FTH1P1	9
ENSG00000237749	0
DNALI1	14
GNL2	178
ENSG00000284748	0
RSPO1	0
C1orf109	20
CDCA8	35
EPHA10	13
ACTN4P2	0
ENSG00000227416	0
MANEAL	1
ENSG00000233728	0
YRDC	20
C1orf122	0
MTF1	120
ENSG00000235673	0
ENSG00000230955	0
INPP5B	64
SNORA63	4
RNU6-584P	0
SF3A3	123
RNU6-510P	1
FHL3	20
UTP11	86
POU3F1	0
MIR3659HG	0
ENSG00000223589	0
MIR3659	0
LINC02786	24
ENSG00000286552	0
ENSG00000287987	0
LINC01343	10
ENSG00000275350	0
RNU6-753P	0
LINC01685	0
HSPA5P1	0
ENSG00000284632	0
RRAGC	32
ENSG00000273637	0
RRAGC-DT	19
MYCBP	62
ENSG00000274944	0
GJA9	0
RHBDL2	0
RNU6-605P	0
EIF1P2	0
AKIRIN1	362
NDUFS5	410
MACF1	1356
RNU6-608P	0
RNA5SP44	0
ENSG00000287422	0
ENSG00000226438	0
HSPE1P8	0
BMP8A	0
OXCT2P1	0
PPIEL	0
PABPC4	366
PABPC4-AS1	0
SNORA55	0
HEYL	0
ENSG00000225903	0
NT5C1A	8
HPCAL4	12
PPIE	116
ENSG00000225333	0
RNU7-121P	0
ENSG00000289711	0
BMP8B	17
OXCT2	0
BMP8B-AS1	0
ENSG00000261798	4
ENSG00000229213	0
ENSG00000284719	0
LINC02811	0
TRIT1	12
MYCL	5
MYCL-AS1	0
MFSD2A	0
ENSG00000228477	2
CAP1	3300
PPT1	17
OAZ1P1	0
RLF	109
RNU6-1237P	0
TMCO2	0
ZMPSTE24-DT	6
ZMPSTE24	130
ENSG00000231296	0
COL9A2	13
ENSG00000227311	0
SMAP2	351
ENSG00000213172	0
ENSG00000284677	9
ZFP69B	8
ENSG00000260920	0
ENSG00000279667	0
ZFP69	27
EXO5-DT	0
EXO5	0
ENSG00000227278	0
ENSG00000238186	28
ZNF684	4
ENSG00000286838	0
ENSG00000236505	0
GTF2F2P2	0
RIMS3	3
ENSG00000287743	1
ENSG00000237899	0
NFYC-AS1	0
NFYC	153
MIR30E	0
MIR30C1	0
KCNQ4	0
RN7SL326P	0
CITED4	0
ENSG00000229528	0
ENSG00000228940	0
ENSG00000286668	0
UBE2V1P8	0
CTPS1	103
SLFNL1-AS1	0
SLFNL1	1
SCMH1	127
RPL23AP17	9
ENSG00000287400	1
SCMH1-DT	9
ENSG00000213987	0
ENSG00000286640	2
FOXO6	0
FOXO6-AS1	0
RNA5SP45	0
EDN2	0
HIVEP3	52
ENSG00000230881	0
ENSG00000230638	0
ENSG00000284895	0
ENSG00000287587	0
HNRNPFP1	0
ENSG00000228776	0
GUCA2B	0
GUCA2A	0
FOXJ3	132
ENSG00000227527	0
RIMKLA	17
ENSG00000235002	0
ZMYND12	1
PPCS	299
CCDC30	58
RPS3AP11	0
TMSB4XP1	39
RNU6-536P	0
ENSG00000236180	0
PPIH	4
ENSG00000285728	0
ENSG00000234917	0
YBX1	3735
CLDN19	0
P3H1	0
C1orf50	0
ENSG00000283580	0
ENSG00000228452	0
TMEM269	2
SVBP	201
ERMAP	69
ZNF691-DT	24
ZNF691	9
ENSG00000233708	1
MKRN8P	1
ATP6V1E1P1	0
ENSG00000288955	0
SLC2A1	139
ATP6V0CP4	0
SLC2A1-DT	6
ENSG00000283973	0
RNU6-880P	0
ENSG00000277513	0
FAM183A	0
EBNA1BP2	107
MIR6733	0
CFAP57	0
RNA5SP46	0
TMEM125	0
C1orf210	0
TIE1	4
MPL	214
ENSG00000287113	0
CDC20-DT	1
CDC20	23
ELOVL1	13
MIR6734	0
ENSG00000288772	0
MED8	11
MED8-AS1	0
SZT2	19
SZT2-AS1	0
MIR6735	0
HYI	0
HYI-AS1	0
PTPRF	62
KDM4A	25
ENSG00000284989	0
KDM4A-AS1	5
ST3GAL3	71
ST3GAL3-AS1	0
ENSG00000233674	0
MIR6079	0
SHMT1P1	0
ARTN	0
LINC02918	0
ENSG00000288573	0
IPO13	8
ENSG00000285649	2
DPH2	7
ATP6V0B	1
B4GALT2	2
CCDC24	0
SLC6A9	8
ENSG00000230615	4
ENSG00000227163	0
KRT8P47	0
RN7SL479P	0
KLF17	0
ENSG00000233514	0
KLF18	0
ENSG00000226804	0
OOSP1P1	0
ENSG00000227994	0
ENSG00000271329	0
DMAP1	22
ERI3	53
ERI3-IT1	0
RNU6-369P	0
RNF220	65
MIR5584	0
TMEM53	0
ARMH1	12
RNU5F-1	26
RNU5D-1	1
KIF2C	55
ENSG00000225721	0
RPS8	1140
SNORD55	0
SNORD46	0
SNORD38A	0
SNORD38B	0
RPS15AP11	3
BEST4	0
PLK3	0
DYNLT4	0
BTBD19	5
PTCH2	1
RNU5E-6P	0
ENSG00000226499	0
EIF2B3	51
RNA5SP47	0
CCNB1IP1P1	0
PPIAP35	0
MRPS17P1	0
HECTD3	30
UROD	85
ZSWIM5	5
OSTCP5	0
LINC01144	1
HPDL	0
MUTYH	1
ENSG00000288208	0
TOE1	6
TESK2	8
PPIAP36	0
CCDC163	0
