Geneid	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates/PP017_sorted_q10_mrkDup.bam
DFFB	13
C1orf174	40
LINC01134	1
LINC01346	7
LINC01345	0
LINC02780	0
ENSG00000284703	0
EEF1DP6	0
LINC01777	6
ENSG00000284694	0
ENSG00000227169	0
LINC01646	5
AJAP1	12
ENSG00000287586	5
ENSG00000284739	2
LINC02781	10
LINC02782	0
ENSG00000284616	7
ENSG00000284692	0
ENSG00000284666	1
ENSG00000260972	0
ENSG00000283356	0
ENSG00000236948	0
ENSG00000264341	0
MIR4689	0
NPHP4	9
KCNAB2	263
CHD5	12
ENSG00000285629	0
RPL22	1550
RNF207-AS1	0
RNF207	0
ICMT	26
ICMT-DT	0
HES3	0
GPR153	15
ACOT7	27
ENSG00000271746	0
HES2	1
ESPN	21
MIR4252	0
ENSG00000231868	0
TNFRSF25	13
PLEKHG5	11
NOL9	112
RNU6-731P	0
ENSG00000229519	0
TAS1R1	1
ZBTB48	10
KLHL21	37
PHF13	28
THAP3	15
DNAJC11	103
LINC01672	7
ENSG00000284744	1
CAMTA1-DT	0
CAMTA1	307
ENSG00000227950	0
ENSG00000237365	0
RNU1-8P	0
CAMTA1-IT1	7
CAMTA1-AS2	10
CAMTA1-AS1	1
ENSG00000270171	6
ENSG00000270035	0
ENSG00000269978	0
VAMP3	674
ENSG00000269925	0
PER3	118
ENSG00000236266	0
UTS2	0
TNFRSF9	9
ENSG00000270330	0
PARK7	336
Y_RNA	7528
ENSG00000284747	2
ENSG00000284716	4
ERRFI1	11
ERRFI1-DT	2
ENSG00000232848	0
ENSG00000229305	0
ENSG00000288816	4
LINC01714	2
RNU1-7P	4
ENSG00000233645	2
RNU6-991P	0
SLC45A1	3
RERE	469
RERE-AS1	0
ENSG00000221083	1
ENSG00000270282	0
RPL7P11	1
RPL7P7	11
ENSG00000226545	0
ENSG00000228423	0
RPL23AP19	0
ENO1	844
MIR6728	0
ENO1-AS1	0
RNU6-304P	2
HMGN2P17	0
ENSG00000232208	0
ENSG00000232663	0
CA6	5
RN7SL451P	0
SLC2A7	0
SLC2A5	11
ENSG00000252404	0
GPR157	5
MIR34AHG	8
MIR34A	0
LNCTAM34A	0
H6PD	33
SPSB1	40
ENSG00000284652	0
LINC02606	1
RNA5SP40	0
ENSG00000235263	3
SLC25A33	24
ENSG00000231181	0
TMEM201	11
PIK3CD	260
PIK3CD-AS1	2
ENSG00000233268	0
PIK3CD-AS2	6
CLSTN1	39
MZT1P1	0
ENSG00000280113	2
CTNNBIP1	49
ENSG00000223989	0
ENSG00000285701	0
LZIC	334
ENSG00000228150	0
NMNAT1	30
RN7SKP269	1
TMEM274P	0
MIR5697	0
ENSG00000241326	0
RBP7	214
UBE4B	217
ENSG00000224340	0
PGAM1P11	0
RNU6-828P	9
KIF1B	103
ENSG00000264881	0
RNU6-37P	23
RN7SL731P	0
ENSG00000284735	2
ENSG00000284642	4
PGD	473
ENSG00000271989	0
CENPS-CORT	0
CENPS	0
CORT	0
DFFA	63
ENSG00000203469	0
PEX14	26
ENSG00000287727	9
RN7SL614P	0
CASZ1	32
ENSG00000272078	7
HSPE1P24	0
C1orf127	5
CFL1P6	0
TARDBP	158
MASP2	6
SRM	63
EXOSC10	103
ENSG00000226849	0
EXOSC10-AS1	0
MTOR	80
MTOR-AS1	0
RNU6-537P	0
ANGPTL7	6
RNU6-291P	0
RPL39P6	6
UBIAD1	21
UBE2V2P3	0
ENSG00000284646	3
MTCYBP45	0
DISP3	0
ENSG00000285833	0
LINC01647	3
ENSG00000284708	0
FBXO2	9
FBXO44	6
FBXO6	20
MAD2L2	61
DRAXIN	8
AGTRAP	9
C1orf167	0
C1orf167-AS1	1
MTHFR	67
CLCN6	37
ENSG00000276470	0
ENSG00000278852	0
NPPA	1
ENSG00000275915	0
NPPB	0
SBF1P2	2
ENSG00000285646	17
RNU5E-1	0
RNU5E-4P	2
KIAA2013	40
PLOD1	41
ENSG00000287384	0
MFN2	558
ENSG00000270914	0
MIIP	17
MIR6729	0
RN7SL649P	0
TNFRSF8	25
RNU6-777P	0
RPL23AP89	0
ENSG00000285604	0
MIR7846	0
TNFRSF1B	57
MIR4632	0
RPL10P17	0
SNORA70	1
VPS13D	242
SNORA59A	0
LINC02766	2
DHRS3	80
RNU6ATAC18P	0
MIR6730	0
ENSG00000288927	7
ENSG00000272482	0
AADACL4	5
ENSG00000226166	0
AADACL3	14
CFAP107	4
PRAMEF12	1
PRAMEF1	0
LINC01784	0
PRAMEF11	0
PRAMEF30P	0
HNRNPCL1	1
PRAMEF2	0
PRAMEF4	0
PRAMEF10	7
PRAMEF7	0
RNU6-1072P	0
PRAMEF29P	0
PRAMEF6	0
PRAMEF28P	0
PRAMEF27	1
HNRNPCL3	0
PRAMEF25	0
PRAMEF34P	0
PRAMEF35P	0
HNRNPCL2	0
PRAMEF36P	0
ENSG00000233336	0
PRAMEF26	0
HNRNPCL4	0
PRAMEF9	0
PRAMEF13	0
PRAMEF18	0
PRAMEF31P	0
PRAMEF5	0
PRAMEF32P	0
RNU6-771P	0
PRAMEF8	0
PRAMEF33	0
PRAMEF15	1
ENSG00000228229	0
PRAMEF14	0
PRAMEF19	0
PRAMEF17	0
PRAMEF20	0
LRRC38	0
ENSG00000259961	0
BRWD1P1	0
PDPN	12
RNA5SP41	0
ENSG00000237445	0
ENSG00000253085	0
PRDM2	436
ENSG00000289380	0
KAZN	63
RNU6-1265P	0
ENSG00000231606	13
KAZN-AS1	0
TBCAP2	0
ENSG00000287756	3
TMEM51-AS1	18
TMEM51	4
TMEM51-AS2	3
MFFP1	0
ZBTB2P1	0
FHAD1	26
FHAD1-AS1	0
ENSG00000236045	5
EFHD2-AS1	1
EFHD2	720
CTRC	4
CELA2A	0
CELA2B	0
CASP9	39
DNAJC16	235
SCARNA21B	0
ENSG00000272510	0
AGMAT	6
ENSG00000237301	1
CHCHD2P6	0
RNU7-179P	0
CD24P1	0
DDI2	265
RSC1A1	0
ENSG00000271742	0
PLEKHM2	119
ENSG00000237938	1
SLC25A34	0
SLC25A34-AS1	1
TMEM82	0
FBLIM1	6
RPL12P14	0
UQCRHL	21
ENSG00000178715	0
FLJ37453	8
SPEN	565
ENSG00000270620	0
ZBTB17	50
ENSG00000234607	1
ENSG00000231353	0
ENSG00000275503	0
TBC1D3P6	0
SRARP	3
ENSG00000233078	0
HSPB7	15
CLCNKA	3
ENSG00000232456	0
CLCNKB	21
FAM131C	9
EPHA2	1
EPHA2-AS1	0
ENSG00000224621	2
ARHGEF19-AS1	0
ARHGEF19	1
ANO7L1	3
ENSG00000288398	1
CPLANE2	0
MT1XP1	0
FBXO42	63
SZRD1	203
RPL22P3	4
SPATA21	3
NECAP2	225
LINC01772	1
CROCCP3	3
RNU1-1	0
ENSG00000261135	0
ENSG00000285853	0
ENSG00000224174	0
LINC01783	1
RNU1-6P	0
PDE4DIPP8	9
NBPF1	51
ENSG00000271732	0
CROCCP2	33
ENSG00000283773	0
MST1P2	0
ENSG00000282143	0
RNU1-3	0
ENSG00000280114	0
EIF1AXP1	2
ESPNP	7
ENSG00000279151	0
ENSG00000282740	0
CROCC	42
CROCCP4	0
RNU1-4	4
MST1L	0
ENSG00000223643	0
PDE4DIPP9	0
MIR3675	0
ENSG00000228549	8
RNU1-5P	0
ENSG00000238142	11
ENSG00000235241	0
RNU1-2	2
ENSG00000272426	0
MFAP2	0
ENSG00000286898	0
ENSG00000226526	17
ATP13A2	9
ENSG00000288636	0
SDHB	75
PADI2	49
LINC02783	4
ENSG00000282843	0
PADI1	1
PADI3	0
MIR3972	0
PADI4	60
PADI6	9
RCC2-AS1	0
RCC2	121
ARHGEF10L	32
LINC02810	0
ACTL8	9
ENSG00000284653	1
LINC01654	1
IGSF21	1
ENSG00000280222	19
IGSF21-AS1	0
ENSG00000225387	0
KLHDC7A	5
DYNLL1P3	0
ENSG00000225478	2
PAX7	25
TAS1R2	0
ALDH4A1	4
MIR4695	0
MIR1290	0
IFFO2	34
ENSG00000272084	6
UBR4	410
EMC1-AS1	0
EMC1	50
MRTO4	70
ENSG00000286064	3
AKR7L	6
AKR7A3	1
ENSG00000270728	2
AKR7A2	34
RNU6-1099P	0
SLC66A1	3
CAPZB	726
RN7SL277P	8
MICOS10	56
RNU4-28P	0
MICOS10-DT	0
NBL1	3
MICOS10-NBL1	0
ENSG00000226396	4
HTR6	0
TMCO4	53
RNF186	0
RNF186-AS1	2
OTUD3	40
PLA2G2E	1
RN7SL304P	0
PLA2G2A	6
PLA2G5	6
PLA2G2D	3
PLA2G2F	0
ENSG00000227066	0
PLA2G2C	5
UBXN10	2
LINC01757	0
ENSG00000284710	1
VWA5B1	23
ENSG00000226664	0
LINC01141	12
ENSG00000226487	0
ENSG00000284641	4
ENSG00000284743	0
CAMK2N1	8
ENSG00000289402	0
MUL1	51
RPS4XP4	0
FAM43B	0
CDA	100
PINK1	27
MIR6084	0
PINK1-AS	1
DDOST	24
KIF17	23
ENSG00000235432	0
SH2D5	0
ENSG00000233069	0
HP1BP3	889
EIF4G3	1368
RNU7-200P	0
MIR1256	0
RPS15AP6	0
ENSG00000236073	0
HSPE1P27	0
ENSG00000287192	0
ECE1	163
ENSG00000236936	26
ECE1-AS1	0
PPP1R11P1	0
PDE4DIPP10	0
ENSG00000236009	0
NBPF2P	3
HS6ST1P1	0
CROCCP5	0
NBPF3	0
PFN1P10	0
ALPL	28
ENSG00000289715	0
LINC02596	0
RAP1GAP	10
USP48	477
ENSG00000231978	0
LDLRAD2	0
HSPG2	85
ENSG00000232037	4
ENSG00000283234	1
CELA3B	1
ENSG00000285959	0
RN7SL386P	0
RNU6-1022P	0
CELA3A	4
RN7SL186P	0
RNU6-776P	0
LINC01635	5
LINC00339	0
ENSG00000289694	0
CDC42-AS1	3
ENSG00000285794	0
CDC42	29
CDC42-IT1	0
MPHOSPH6P1	0
WNT4	0
ENSG00000285873	0
MIR4418	0
PPIAP34	0
ENSG00000279625	5
ZBTB40	76
ZBTB40-IT1	0
EPHA8	9
MIR6127	0
C1QA	8
ENSG00000289692	0
C1QC	56
C1QB	91
EPHB2	30
MIR4684	0
ENSG00000225952	0
MIR4253	0
LACTBL1	0
TEX46	0
KDM1A	361
ENSG00000240553	0
MIR3115	0
ENSG00000266802	0
LUZP1	180
ENSG00000229010	0
RNU6-514P	1
RNU6-135P	0
ENSG00000289014	0
HTR1D	1
ENSG00000215381	1
LINC01355	3
ENSG00000284726	0
HNRNPR	524
ZNF436	29
ZNF436-AS1	3
ENSG00000271420	3
TCEA3	55
ENSG00000232482	0
ASAP3	22
E2F2	81
ENSG00000235052	0
ID3	32
ENSG00000285802	0
MDS2	18
ENSG00000229239	0
RPL11	2757
ELOA-AS1	1
ELOA	156
PITHD1	446
LYPLA2	20
GALE	7
HMGCL	29
FUCA1	3
CNR2	15
BTBD6P1	0
ENSG00000232557	0
MIR378F	0
H3P1	11
PNRC2	480
SRSF10	290
ENSG00000215905	0
ENSG00000225315	0
MYOM3	9
MYOM3-AS1	0
IL22RA1	3
IFNLR1	10
GRHL3	2
LINC02800	18
GRHL3-AS1	0
STPG1	3
NIPAL3	35
ENSG00000288982	3
RCAN3AS	0
RCAN3	292
NCMAP-DT	0
NCMAP	0
ENSG00000227312	4
SRRM1	772
ENSG00000284699	11
CLIC4	560
RNU6-1208P	0
RUNX3	266
MIR6731	0
RUNX3-AS1	0
ENSG00000261025	1
MIR4425	0
LINC02793	0
ENSG00000233755	0
IFITM3P7	0
ENSG00000231953	0
SYF2	949
ENSG00000284602	1
ENSG00000284657	0
RSRP1	167
ENSG00000272432	8
ENSG00000261349	2
RHD	84
SDHDP6	1
ENSG00000259984	3
TMEM50A	697
RHCE	15
ENSG00000238084	0
MACO1	202
LDLRAP1	227
ENSG00000225643	7
MAN1C1	15
ENSG00000233478	1
SELENON	42
ENSG00000255054	0
ENSG00000228172	3
MTFR1L	92
ENSG00000272478	0
AUNIP	4
ENSG00000236528	0
PAQR7	16
STMN1	145
SNRPFP2	0
ENSG00000223624	0
MIR3917	0
PAFAH2	36
RNU6-110P	1
ENSG00000252190	0
ENSG00000252691	0
EXTL1	6
SLC30A2	7
ENSG00000284309	2
TRIM63	2
PDIK1L	60
FAM110D	0
C1orf232	1
ZNF593OS	0
ZNF593	0
CNKSR1	7
CATSPER4	0
ZPLD2P	2
ENSG00000278572	0
CEP85	88
ENSG00000270733	3
SH3BGRL3	3151
UBXN11	95
CD52	282
CRYBG2	3
ENSG00000225854	0
ZNF683	14
LIN28A	3
DHDDS	70
ENSG00000223583	7
DHDDS-AS1	3
HMGN2	410
DPPA2P2	6
RPS6KA1	245
MIR1976	0
RN7SL679P	6
RNU7-29P	0
ENSG00000289452	0
ENSG00000229247	0
ENSG00000238316	0
ENSG00000235069	0
ENSG00000260063	2
ARID1A	651
PIGV	9
RN7SL165P	0
ENSG00000287810	0
ZDHHC18	58
SFN	0
GPN2	9
ENSG00000226698	0
ENSG00000289554	0
GPATCH3	64
NUDC	711
NR0B2	1
KDF1	5
RPL12P13	0
RPL32P6	0
OSTCP2	0
TRNP1	1
TENT5B	1
SLC9A1	30
ENSG00000229985	0
CHCHD3P3	8
NPM1P39	3
SNRPEP7	0
WDTC1-DT	0
WDTC1	140
ENSG00000243659	7
TMEM222	14
RNU6-48P	1
ACTG1P20	2
SYTL1	51
MAP3K6	6
FCN3	10
CD164L2	0
ENSG00000231207	0
GPR3	0
WASF2	836
ENSG00000241169	0
ENSG00000237429	0
AHDC1	9
FGR	340
ENSG00000235912	0
LINC02574	6
IFI6	5
ENSG00000225886	0
RNU6-949P	0
CHMP1AP1	0
RNU6-424P	0
ENSG00000287244	0
FAM76A	44
ENSG00000231344	0
RPEP3	0
STX12	141
ENSG00000269971	0
ENSG00000270031	0
RNU6-1245P	2
ENSG00000286433	0
PPP1R8	57
SCARNA1	4
THEMIS2	333
RPA2	137
SMPDL3B	0
ENSG00000227050	0
XKR8	8
EYA3	189
ENSG00000238231	0
RN7SL559P	0
SPCS2P4	2
ENSG00000228943	0
ENSG00000289576	15
ENSG00000214812	0
RNU6-176P	0
PTAFR	42
DNAJC8	446
ATP5IF1	357
ENSG00000270605	7
ENSG00000271398	5
SESN2	14
MED18	31
PHACTR4	297
ENSG00000229820	0
RNU6ATAC27P	0
RCC1	30
SNHG3	6
SNORA73A	0
SNORA73B	46
PRDX3P2	1
ENSG00000279443	0
TRNAU1AP	20
SNHG12	33
SNORD99	1
SNORA61	0
SNORA44	0
SNORA16A	0
TAF12	70
RAB42	7
TAF12-DT	0
ENSG00000270103	0
RNU11	0
GMEB1	64
ENSG00000252777	0
ENSG00000289291	5
YTHDF2	174
OPRD1	9
ENSG00000233427	1
EPB41	7320
ENSG00000225616	13
Metazoa_SRP	52
TMEM200B	1
ENSG00000225750	0
SRSF4	506
ENSG00000277916	0
MECR	15
ENSG00000237934	0
PTPRU	25
LINC01756	0
ENSG00000225011	0
ENSG00000228176	0
ENSG00000284676	1
ENSG00000270927	0
LINC01648	0
ENSG00000233372	0
ENSG00000231251	0
ENSG00000236335	0
ENSG00000231949	0
ENSG00000289710	0
MATN1	0
MATN1-AS1	2
ENSG00000287510	0
LAPTM5	684
MIR4420	0
ENSG00000229607	2
LINC01778	1
RN7SKP91	0
ENSG00000235143	0
SDC3	21
RN7SL371P	0
PUM1	277
ENSG00000237329	0
ENSG00000232768	0
SELENOWP1	0
ENSG00000225142	2
NKAIN1	3
SNRNP40	89
ENSG00000229447	0
ZCCHC17	412
ENSG00000229044	0
FABP3	30
SERINC2	20
ENSG00000215899	0
RNU6-40P	1
LDC1P	6
LINC01226	5
ENSG00000229167	0
TINAGL1	23
HCRTR1	5
PEF1	75
PEF1-AS1	0
ENSG00000264078	0
COL16A1	14
ADGRB2	10
MIR4254	0
ENSG00000254545	0
SPOCD1	50
ENSG00000203620	0
ENSG00000269967	4
PTP4A2	1936
ENSG00000288678	0
ENSG00000228634	0
ENSG00000284702	0
KHDRBS1	322
ENSG00000203325	1
TMEM39B	35
MIR5585	0
KPNA6	212
ENSG00000250135	0
TXLNA	112
CCDC28B	13
ENSG00000224066	0
IQCC	0
DCDC2B	7
TMEM234	2
EIF3I	204
MTMR9LP	2
FAM167B	10
LCK	158
HDAC1	197
MARCKSL1	125
ENSG00000233775	1
TSSK3	0
FAM229A	7
BSDC1	189
GAPDHP20	1
ENSG00000270850	0
LRRC37A12P	0
RN7SL122P	1
ENSG00000254553	2
ZBTB8B	8
ZBTB8A	0
ZBTB8OS	188
RBBP4	383
SYNC	13
ENSG00000224409	0
KIAA1522	11
YARS1	172
S100PBP	55
FNDC5	1
HPCA	0
TMEM54	6
ENSG00000287691	0
RNF19B	98
ENSG00000278966	0
ENSG00000217644	1
ENSG00000239670	0
ENSG00000236065	0
AK2	168
AZIN2	25
ENSG00000278997	0
TRIM62	4
ENSG00000279179	1
ENSG00000284721	0
ZNF362	133
ENSG00000270115	0
A3GALT2	0
ENSG00000225313	5
PHC2	67
MIR3605	0
RN7SKP16	1
PHC2-AS1	0
TLR12P	1
ZSCAN20	22
ENSG00000235907	0
CSMD2	107
HSPD1P14	2
HMGB4	1
CSMD2-AS1	3
RNA5SP42	8
C1orf94	11
ENSG00000270241	0
ENSG00000287703	0
MIR552	0
SMIM12	30
GJB5	0
GJB4	0
ENSG00000255811	0
GJB3	0
GJA4	3
ENSG00000230163	0
DLGAP3	1
ENSG00000284773	0
GPR199P	0
ENSG00000271741	0
TMEM35B	6
ZMYM6	12
ZMYM1	45
RPL12P45	1
EFCAB14P1	0
ENSG00000284640	0
SFPQ	925
ZMYM4	349
RN7SL503P	0
SNORA62	0
RPL5P4	4
ZMYM4-AS1	0
KIAA0319L	57
ENSG00000236274	0
NCDN	25
TFAP2E-AS1	10
TFAP2E	6
PSMB2	128
C1orf216	11
CLSPN	47
ENSG00000232335	5
AGO4	248
AGO1	306
CFAP97P1	0
ENSG00000286899	0
ENSG00000271914	0
AGO3	69
ENSG00000271554	0
ENSG00000232862	0
TEKT2	1
ADPRS	26
COL8A2	17
TRAPPC3	50
MAP7D1	197
RN7SL131P	0
THRAP3	912
UBE2V2P4	0
SH3D21	14
EVA1B	0
ENSG00000286379	8
STK40	435
LSM10	69
RNU4-27P	0
OSCP1	1
SNORA63C	0
MRPS15	146
CSF3R	101
FTLP18	0
ENSG00000284705	0
ENSG00000284720	1
ENSG00000234481	0
GRIK3	2
ENSG00000284650	0
ENSG00000223944	8
MIR4255	5
RNU6-636P	0
RNA5SP43	0
RPS29P6	0
ZC3H12A-DT	1
ZC3H12A	22
MIR6732	0
MEAF6	165
MIR5581	0
SNIP1	105
FTH1P1	0
ENSG00000237749	4
DNALI1	9
GNL2	171
ENSG00000284748	1
RSPO1	11
C1orf109	12
CDCA8	34
EPHA10	7
ACTN4P2	0
ENSG00000227416	0
MANEAL	5
ENSG00000233728	0
YRDC	3
C1orf122	18
MTF1	126
ENSG00000235673	0
ENSG00000230955	0
INPP5B	51
SNORA63	3
RNU6-584P	0
SF3A3	282
RNU6-510P	0
FHL3	14
UTP11	55
POU3F1	1
MIR3659HG	0
ENSG00000223589	0
MIR3659	0
LINC02786	3
ENSG00000286552	0
ENSG00000287987	0
LINC01343	1
ENSG00000275350	0
RNU6-753P	0
LINC01685	0
HSPA5P1	0
ENSG00000284632	0
RRAGC	43
ENSG00000273637	0
RRAGC-DT	1
MYCBP	18
ENSG00000274944	0
GJA9	0
RHBDL2	9
RNU6-605P	0
EIF1P2	0
AKIRIN1	165
NDUFS5	276
MACF1	1087
RNU6-608P	0
RNA5SP44	1
ENSG00000287422	14
ENSG00000226438	0
HSPE1P8	0
BMP8A	11
OXCT2P1	0
PPIEL	8
PABPC4	300
PABPC4-AS1	0
SNORA55	0
HEYL	0
ENSG00000225903	0
NT5C1A	23
HPCAL4	0
PPIE	97
ENSG00000225333	0
RNU7-121P	0
ENSG00000289711	4
BMP8B	2
OXCT2	1
BMP8B-AS1	0
ENSG00000261798	2
ENSG00000229213	0
ENSG00000284719	6
LINC02811	5
TRIT1	22
MYCL	24
MYCL-AS1	0
MFSD2A	13
ENSG00000228477	1
CAP1	2197
PPT1	59
OAZ1P1	1
RLF	126
RNU6-1237P	0
TMCO2	0
ZMPSTE24-DT	2
ZMPSTE24	135
ENSG00000231296	0
COL9A2	22
ENSG00000227311	0
SMAP2	635
ENSG00000213172	0
ENSG00000284677	1
ZFP69B	52
ENSG00000260920	0
ENSG00000279667	0
ZFP69	1
EXO5-DT	0
EXO5	5
ENSG00000227278	0
ENSG00000238186	0
ZNF684	31
ENSG00000286838	0
ENSG00000236505	0
GTF2F2P2	0
RIMS3	13
ENSG00000287743	1
ENSG00000237899	0
NFYC-AS1	4
NFYC	116
MIR30E	3
MIR30C1	0
KCNQ4	7
RN7SL326P	1
CITED4	20
ENSG00000229528	0
ENSG00000228940	0
ENSG00000286668	0
UBE2V1P8	0
CTPS1	33
SLFNL1-AS1	1
SLFNL1	0
SCMH1	168
RPL23AP17	0
ENSG00000287400	4
SCMH1-DT	6
ENSG00000213987	0
ENSG00000286640	10
FOXO6	9
FOXO6-AS1	0
RNA5SP45	0
EDN2	4
HIVEP3	106
ENSG00000230881	0
ENSG00000230638	3
ENSG00000284895	0
ENSG00000287587	0
HNRNPFP1	0
ENSG00000228776	0
GUCA2B	0
GUCA2A	0
FOXJ3	159
ENSG00000227527	0
RIMKLA	41
ENSG00000235002	3
ZMYND12	19
PPCS	266
CCDC30	60
RPS3AP11	0
TMSB4XP1	15
RNU6-536P	0
ENSG00000236180	0
PPIH	8
ENSG00000285728	5
ENSG00000234917	0
YBX1	3620
CLDN19	0
P3H1	15
C1orf50	21
ENSG00000283580	0
ENSG00000228452	0
TMEM269	3
SVBP	144
ERMAP	108
ZNF691-DT	0
ZNF691	16
ENSG00000233708	0
MKRN8P	0
ATP6V1E1P1	0
ENSG00000288955	3
SLC2A1	231
ATP6V0CP4	0
SLC2A1-DT	9
ENSG00000283973	0
RNU6-880P	0
ENSG00000277513	0
FAM183A	0
EBNA1BP2	75
MIR6733	0
CFAP57	11
RNA5SP46	0
TMEM125	3
C1orf210	10
TIE1	24
MPL	86
ENSG00000287113	0
CDC20-DT	0
CDC20	13
ELOVL1	46
MIR6734	0
ENSG00000288772	1
MED8	103
MED8-AS1	0
SZT2	105
SZT2-AS1	0
MIR6735	0
HYI	0
HYI-AS1	0
PTPRF	8
KDM4A	58
ENSG00000284989	0
KDM4A-AS1	2
ST3GAL3	39
ST3GAL3-AS1	0
ENSG00000233674	0
MIR6079	0
SHMT1P1	0
ARTN	1
LINC02918	6
ENSG00000288573	1
IPO13	17
ENSG00000285649	0
DPH2	21
ATP6V0B	33
B4GALT2	29
CCDC24	12
SLC6A9	6
ENSG00000230615	24
ENSG00000227163	0
KRT8P47	0
RN7SL479P	9
KLF17	0
ENSG00000233514	3
KLF18	5
ENSG00000226804	0
OOSP1P1	0
ENSG00000227994	0
ENSG00000271329	0
DMAP1	36
ERI3	72
ERI3-IT1	1
RNU6-369P	0
RNF220	73
MIR5584	0
TMEM53	8
ARMH1	14
RNU5F-1	21
RNU5D-1	0
KIF2C	39
ENSG00000225721	0
RPS8	2854
SNORD55	0
SNORD46	3
SNORD38A	3
SNORD38B	0
RPS15AP11	0
BEST4	1
PLK3	6
DYNLT4	0
BTBD19	47
PTCH2	0
RNU5E-6P	0
ENSG00000226499	0
EIF2B3	40
RNA5SP47	4
CCNB1IP1P1	1
PPIAP35	4
MRPS17P1	7
HECTD3	24
UROD	138
ZSWIM5	27
OSTCP5	0
LINC01144	1
HPDL	0
MUTYH	11
ENSG00000288208	0
TOE1	20
TESK2	23
PPIAP36	0
CCDC163	3
MMACHC	16
