Geneid	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates/PP027_sorted_q10_mrkDup.bam
ENSG00000232456	0
CLCNKB	4
FAM131C	4
EPHA2	17
EPHA2-AS1	4
ENSG00000224621	6
ARHGEF19-AS1	0
ARHGEF19	5
ANO7L1	1
ENSG00000288398	10
CPLANE2	6
MT1XP1	0
FBXO42	122
SZRD1	686
RPL22P3	0
SPATA21	3
NECAP2	712
LINC01772	10
CROCCP3	12
RNU1-1	2
ENSG00000261135	0
ENSG00000285853	0
ENSG00000224174	0
LINC01783	0
RNU1-6P	0
PDE4DIPP8	0
NBPF1	149
ENSG00000271732	19
CROCCP2	150
ENSG00000283773	0
MST1P2	1
ENSG00000282143	0
RNU1-3	3
ENSG00000280114	0
EIF1AXP1	3
ESPNP	0
ENSG00000279151	0
ENSG00000282740	0
CROCC	77
CROCCP4	0
RNU1-4	4
MST1L	0
ENSG00000223643	0
PDE4DIPP9	2
MIR3675	0
ENSG00000228549	12
RNU1-5P	0
ENSG00000238142	27
ENSG00000235241	0
RNU1-2	42
ENSG00000272426	0
MFAP2	0
ENSG00000286898	0
ENSG00000226526	7
ATP13A2	30
ENSG00000288636	0
SDHB	429
PADI2	108
LINC02783	7
ENSG00000282843	0
PADI1	7
PADI3	3
MIR3972	0
PADI4	388
PADI6	20
RCC2-AS1	0
RCC2	629
ARHGEF10L	58
LINC02810	12
ACTL8	0
ENSG00000284653	15
LINC01654	2
IGSF21	5
ENSG00000280222	5
IGSF21-AS1	0
ENSG00000225387	0
KLHDC7A	2
DYNLL1P3	0
ENSG00000225478	0
PAX7	1
TAS1R2	2
ALDH4A1	27
MIR4695	0
MIR1290	0
IFFO2	113
ENSG00000272084	1
UBR4	1815
EMC1-AS1	9
EMC1	41
MRTO4	101
ENSG00000286064	0
AKR7L	0
AKR7A3	5
ENSG00000270728	17
AKR7A2	423
RNU6-1099P	0
SLC66A1	26
CAPZB	3722
RN7SL277P	1
MICOS10	158
RNU4-28P	0
MICOS10-DT	0
NBL1	35
MICOS10-NBL1	0
ENSG00000226396	3
HTR6	2
TMCO4	70
RNF186	0
RNF186-AS1	0
OTUD3	122
PLA2G2E	2
RN7SL304P	0
PLA2G2A	17
PLA2G5	15
PLA2G2D	0
PLA2G2F	0
ENSG00000227066	0
PLA2G2C	7
UBXN10	25
LINC01757	0
ENSG00000284710	5
VWA5B1	10
ENSG00000226664	0
LINC01141	8
ENSG00000226487	0
ENSG00000284641	0
ENSG00000284743	0
CAMK2N1	13
ENSG00000289402	4
MUL1	65
RPS4XP4	0
FAM43B	0
CDA	253
PINK1	301
MIR6084	0
PINK1-AS	7
DDOST	92
KIF17	66
ENSG00000235432	9
SH2D5	0
ENSG00000233069	0
HP1BP3	2934
EIF4G3	7727
RNU7-200P	0
MIR1256	0
RPS15AP6	0
ENSG00000236073	4
HSPE1P27	0
ENSG00000287192	0
ECE1	831
ENSG00000236936	42
ECE1-AS1	1
PPP1R11P1	0
PDE4DIPP10	0
ENSG00000236009	0
NBPF2P	0
HS6ST1P1	0
CROCCP5	0
NBPF3	384
PFN1P10	0
ALPL	48
ENSG00000289715	0
LINC02596	2
RAP1GAP	709
USP48	1866
ENSG00000231978	2
LDLRAD2	0
HSPG2	93
ENSG00000232037	3
ENSG00000283234	0
CELA3B	0
ENSG00000285959	0
RN7SL386P	0
RNU6-1022P	0
CELA3A	0
RN7SL186P	0
RNU6-776P	0
LINC01635	6
LINC00339	10
ENSG00000289694	0
CDC42-AS1	0
ENSG00000285794	0
CDC42	133
CDC42-IT1	0
MPHOSPH6P1	0
WNT4	0
ENSG00000285873	5
MIR4418	0
PPIAP34	0
ENSG00000279625	0
ZBTB40	187
ZBTB40-IT1	0
EPHA8	6
MIR6127	0
C1QA	65
ENSG00000289692	0
C1QC	128
C1QB	234
EPHB2	25
MIR4684	0
ENSG00000225952	0
MIR4253	0
LACTBL1	0
TEX46	0
KDM1A	1498
ENSG00000240553	0
MIR3115	0
ENSG00000266802	1
LUZP1	396
ENSG00000229010	0
RNU6-514P	0
RNU6-135P	1
ENSG00000289014	0
HTR1D	5
ENSG00000215381	5
LINC01355	13
ENSG00000284726	0
HNRNPR	1452
ZNF436	128
ZNF436-AS1	6
ENSG00000271420	0
TCEA3	171
ENSG00000232482	0
ASAP3	57
E2F2	399
ENSG00000235052	0
ID3	125
ENSG00000285802	0
MDS2	8
ENSG00000229239	0
RPL11	8578
ELOA-AS1	4
ELOA	443
PITHD1	918
LYPLA2	149
GALE	12
HMGCL	159
FUCA1	25
CNR2	18
BTBD6P1	0
ENSG00000232557	0
MIR378F	0
H3P1	3
PNRC2	1482
SRSF10	828
ENSG00000215905	0
ENSG00000225315	0
MYOM3	48
MYOM3-AS1	0
IL22RA1	0
IFNLR1	13
GRHL3	0
LINC02800	0
GRHL3-AS1	2
STPG1	55
NIPAL3	281
ENSG00000288982	0
RCAN3AS	3
RCAN3	921
NCMAP-DT	0
NCMAP	5
ENSG00000227312	0
SRRM1	1861
ENSG00000284699	17
CLIC4	3265
RNU6-1208P	3
RUNX3	924
MIR6731	0
RUNX3-AS1	0
ENSG00000261025	0
MIR4425	0
LINC02793	0
ENSG00000233755	0
IFITM3P7	0
ENSG00000231953	0
SYF2	2500
ENSG00000284602	0
ENSG00000284657	2
RSRP1	377
ENSG00000272432	2
ENSG00000261349	0
RHD	243
SDHDP6	0
ENSG00000259984	0
TMEM50A	2201
RHCE	129
ENSG00000238084	1
MACO1	297
LDLRAP1	2193
ENSG00000225643	3
MAN1C1	14
ENSG00000233478	1
SELENON	287
ENSG00000255054	0
ENSG00000228172	0
MTFR1L	780
ENSG00000272478	0
AUNIP	26
ENSG00000236528	3
PAQR7	65
STMN1	490
SNRPFP2	0
ENSG00000223624	0
MIR3917	0
PAFAH2	75
RNU6-110P	1
ENSG00000252190	0
ENSG00000252691	5
EXTL1	0
SLC30A2	1
ENSG00000284309	0
TRIM63	1
PDIK1L	80
FAM110D	14
C1orf232	0
ZNF593OS	7
ZNF593	0
CNKSR1	10
CATSPER4	0
ZPLD2P	4
ENSG00000278572	0
CEP85	240
ENSG00000270733	0
SH3BGRL3	30478
UBXN11	241
CD52	1061
CRYBG2	2
ENSG00000225854	0
ZNF683	32
LIN28A	1
DHDDS	196
ENSG00000223583	4
DHDDS-AS1	8
HMGN2	1482
DPPA2P2	0
RPS6KA1	416
MIR1976	0
RN7SL679P	3
RNU7-29P	0
ENSG00000289452	0
ENSG00000229247	0
ENSG00000238316	0
ENSG00000235069	0
ENSG00000260063	6
ARID1A	2161
PIGV	27
RN7SL165P	0
ENSG00000287810	0
ZDHHC18	142
SFN	2
GPN2	74
ENSG00000226698	0
ENSG00000289554	0
GPATCH3	99
NUDC	1673
NR0B2	10
KDF1	0
RPL12P13	0
RPL32P6	1
OSTCP2	2
TRNP1	13
TENT5B	0
SLC9A1	181
ENSG00000229985	0
CHCHD3P3	0
NPM1P39	6
SNRPEP7	0
WDTC1-DT	0
WDTC1	524
ENSG00000243659	0
TMEM222	24
RNU6-48P	1
ACTG1P20	0
SYTL1	73
MAP3K6	46
FCN3	79
CD164L2	1
ENSG00000231207	0
GPR3	1
WASF2	3435
ENSG00000241169	0
ENSG00000237429	5
AHDC1	100
FGR	732
ENSG00000235912	4
LINC02574	0
IFI6	24
ENSG00000225886	3
RNU6-949P	0
CHMP1AP1	0
RNU6-424P	0
ENSG00000287244	0
FAM76A	141
ENSG00000231344	0
RPEP3	0
STX12	494
ENSG00000269971	0
ENSG00000270031	0
RNU6-1245P	1
ENSG00000286433	0
PPP1R8	310
SCARNA1	12
THEMIS2	593
RPA2	420
SMPDL3B	4
ENSG00000227050	0
XKR8	39
EYA3	583
ENSG00000238231	0
RN7SL559P	0
SPCS2P4	0
ENSG00000228943	0
ENSG00000289576	5
ENSG00000214812	3
RNU6-176P	0
PTAFR	155
DNAJC8	1261
ATP5IF1	1379
ENSG00000270605	5
ENSG00000271398	0
SESN2	67
MED18	79
PHACTR4	651
ENSG00000229820	0
RNU6ATAC27P	4
RCC1	90
SNHG3	23
SNORA73A	0
SNORA73B	62
PRDX3P2	0
ENSG00000279443	1
TRNAU1AP	94
SNHG12	175
SNORD99	0
SNORA61	0
SNORA44	0
SNORA16A	0
TAF12	261
RAB42	21
TAF12-DT	0
ENSG00000270103	0
RNU11	0
GMEB1	212
ENSG00000252777	0
ENSG00000289291	31
YTHDF2	613
OPRD1	37
ENSG00000233427	0
EPB41	24780
ENSG00000225616	15
Metazoa_SRP	72
TMEM200B	1
ENSG00000225750	0
SRSF4	1673
ENSG00000277916	0
MECR	45
ENSG00000237934	0
PTPRU	7
LINC01756	0
ENSG00000225011	0
ENSG00000228176	0
ENSG00000284676	5
ENSG00000270927	0
LINC01648	0
ENSG00000233372	0
ENSG00000231251	0
ENSG00000236335	1
ENSG00000231949	0
ENSG00000289710	0
MATN1	0
MATN1-AS1	9
ENSG00000287510	0
LAPTM5	2110
MIR4420	0
ENSG00000229607	1
LINC01778	15
RN7SKP91	0
ENSG00000235143	2
SDC3	106
RN7SL371P	0
PUM1	729
ENSG00000237329	0
ENSG00000232768	0
SELENOWP1	0
ENSG00000225142	0
NKAIN1	3
SNRNP40	272
ENSG00000229447	0
ZCCHC17	1526
ENSG00000229044	0
FABP3	60
SERINC2	62
ENSG00000215899	0
RNU6-40P	0
LDC1P	0
LINC01226	14
ENSG00000229167	0
TINAGL1	46
HCRTR1	5
PEF1	230
PEF1-AS1	0
ENSG00000264078	0
COL16A1	19
ADGRB2	5
MIR4254	0
ENSG00000254545	10
SPOCD1	386
ENSG00000203620	3
ENSG00000269967	0
PTP4A2	9038
ENSG00000288678	0
ENSG00000228634	0
ENSG00000284702	8
KHDRBS1	1324
ENSG00000203325	1
TMEM39B	88
MIR5585	0
KPNA6	633
ENSG00000250135	0
TXLNA	474
CCDC28B	57
ENSG00000224066	0
IQCC	29
DCDC2B	6
TMEM234	4
EIF3I	668
MTMR9LP	30
FAM167B	9
LCK	501
HDAC1	639
MARCKSL1	433
ENSG00000233775	1
TSSK3	3
FAM229A	9
BSDC1	895
GAPDHP20	0
ENSG00000270850	0
LRRC37A12P	3
RN7SL122P	4
ENSG00000254553	2
ZBTB8B	0
ZBTB8A	9
ZBTB8OS	542
RBBP4	1340
SYNC	24
ENSG00000224409	0
KIAA1522	21
YARS1	481
S100PBP	169
FNDC5	0
HPCA	0
TMEM54	0
ENSG00000287691	0
RNF19B	439
ENSG00000278966	4
ENSG00000217644	1
ENSG00000239670	0
ENSG00000236065	0
AK2	436
AZIN2	15
ENSG00000278997	1
TRIM62	36
ENSG00000279179	2
ENSG00000284721	0
ZNF362	306
ENSG00000270115	0
A3GALT2	6
ENSG00000225313	4
PHC2	367
MIR3605	0
RN7SKP16	1
PHC2-AS1	0
TLR12P	0
ZSCAN20	91
ENSG00000235907	0
CSMD2	70
HSPD1P14	0
HMGB4	0
CSMD2-AS1	1
RNA5SP42	1
C1orf94	3
ENSG00000270241	0
ENSG00000287703	6
MIR552	0
SMIM12	160
GJB5	2
GJB4	0
ENSG00000255811	0
GJB3	0
GJA4	11
ENSG00000230163	0
DLGAP3	7
ENSG00000284773	2
GPR199P	0
ENSG00000271741	0
TMEM35B	9
ZMYM6	56
ZMYM1	100
RPL12P45	12
EFCAB14P1	3
ENSG00000284640	5
SFPQ	3115
ZMYM4	1230
RN7SL503P	0
SNORA62	0
RPL5P4	8
ZMYM4-AS1	0
KIAA0319L	154
ENSG00000236274	0
NCDN	23
TFAP2E-AS1	13
TFAP2E	8
PSMB2	319
C1orf216	70
CLSPN	209
ENSG00000232335	0
AGO4	410
AGO1	1173
CFAP97P1	0
ENSG00000286899	0
ENSG00000271914	0
AGO3	232
ENSG00000271554	0
ENSG00000232862	2
TEKT2	1
ADPRS	53
COL8A2	14
TRAPPC3	150
MAP7D1	460
RN7SL131P	15
THRAP3	2714
UBE2V2P4	0
SH3D21	19
EVA1B	0
ENSG00000286379	13
STK40	2134
LSM10	210
RNU4-27P	0
OSCP1	2
SNORA63C	0
MRPS15	283
CSF3R	170
FTLP18	0
ENSG00000284705	1
ENSG00000284720	3
ENSG00000234481	0
GRIK3	5
ENSG00000284650	1
ENSG00000223944	0
MIR4255	0
RNU6-636P	0
RNA5SP43	0
RPS29P6	0
ZC3H12A-DT	39
ZC3H12A	68
MIR6732	0
MEAF6	412
MIR5581	0
SNIP1	145
FTH1P1	0
ENSG00000237749	1
DNALI1	15
GNL2	476
ENSG00000284748	0
RSPO1	3
C1orf109	111
CDCA8	80
EPHA10	5
ACTN4P2	0
ENSG00000227416	0
MANEAL	1
ENSG00000233728	0
YRDC	28
C1orf122	62
MTF1	268
ENSG00000235673	0
ENSG00000230955	0
INPP5B	264
SNORA63	2
RNU6-584P	0
SF3A3	824
RNU6-510P	0
FHL3	278
UTP11	229
POU3F1	0
MIR3659HG	0
ENSG00000223589	0
MIR3659	0
LINC02786	2
ENSG00000286552	0
ENSG00000287987	0
LINC01343	0
ENSG00000275350	0
RNU6-753P	0
LINC01685	1
HSPA5P1	4
ENSG00000284632	14
RRAGC	69
ENSG00000273637	0
RRAGC-DT	7
MYCBP	160
ENSG00000274944	0
GJA9	0
RHBDL2	3
RNU6-605P	15
EIF1P2	0
AKIRIN1	671
NDUFS5	1697
MACF1	4936
RNU6-608P	0
RNA5SP44	0
ENSG00000287422	2
ENSG00000226438	0
HSPE1P8	0
BMP8A	20
OXCT2P1	0
PPIEL	21
PABPC4	986
PABPC4-AS1	0
SNORA55	0
HEYL	6
ENSG00000225903	1
NT5C1A	6
HPCAL4	9
PPIE	347
ENSG00000225333	1
RNU7-121P	0
ENSG00000289711	0
BMP8B	17
OXCT2	0
BMP8B-AS1	15
ENSG00000261798	3
ENSG00000229213	0
ENSG00000284719	6
LINC02811	0
TRIT1	100
MYCL	66
MYCL-AS1	0
MFSD2A	16
ENSG00000228477	1
CAP1	11871
PPT1	83
OAZ1P1	0
RLF	426
RNU6-1237P	0
TMCO2	3
ZMPSTE24-DT	17
ZMPSTE24	186
ENSG00000231296	0
COL9A2	6
ENSG00000227311	3
SMAP2	1796
ENSG00000213172	0
ENSG00000284677	0
ZFP69B	53
ENSG00000260920	0
ENSG00000279667	9
ZFP69	67
EXO5-DT	0
EXO5	29
ENSG00000227278	0
ENSG00000238186	7
ZNF684	34
ENSG00000286838	0
ENSG00000236505	6
GTF2F2P2	0
RIMS3	37
ENSG00000287743	14
ENSG00000237899	7
NFYC-AS1	3
NFYC	486
MIR30E	0
MIR30C1	0
KCNQ4	11
RN7SL326P	6
CITED4	22
ENSG00000229528	2
ENSG00000228940	2
ENSG00000286668	0
UBE2V1P8	0
CTPS1	69
SLFNL1-AS1	0
SLFNL1	6
SCMH1	505
RPL23AP17	0
ENSG00000287400	8
SCMH1-DT	0
ENSG00000213987	0
ENSG00000286640	29
FOXO6	15
FOXO6-AS1	0
RNA5SP45	0
EDN2	0
HIVEP3	350
ENSG00000230881	0
ENSG00000230638	8
ENSG00000284895	0
ENSG00000287587	1
HNRNPFP1	0
ENSG00000228776	0
GUCA2B	0
GUCA2A	0
FOXJ3	720
ENSG00000227527	0
RIMKLA	43
ENSG00000235002	0
ZMYND12	76
PPCS	553
CCDC30	117
RPS3AP11	5
TMSB4XP1	18
RNU6-536P	0
ENSG00000236180	0
PPIH	24
ENSG00000285728	0
ENSG00000234917	0
YBX1	13704
CLDN19	0
P3H1	29
C1orf50	46
ENSG00000283580	0
ENSG00000228452	0
TMEM269	15
SVBP	503
ERMAP	255
ZNF691-DT	6
ZNF691	81
ENSG00000233708	1
MKRN8P	0
ATP6V1E1P1	0
ENSG00000288955	3
SLC2A1	897
ATP6V0CP4	3
SLC2A1-DT	9
ENSG00000283973	4
RNU6-880P	0
ENSG00000277513	0
FAM183A	0
EBNA1BP2	367
MIR6733	0
CFAP57	33
RNA5SP46	0
TMEM125	0
C1orf210	0
TIE1	20
MPL	918
ENSG00000287113	1
CDC20-DT	13
CDC20	73
ELOVL1	81
MIR6734	0
ENSG00000288772	0
MED8	108
MED8-AS1	0
SZT2	164
SZT2-AS1	0
MIR6735	0
HYI	0
HYI-AS1	5
PTPRF	146
KDM4A	144
ENSG00000284989	0
KDM4A-AS1	5
ST3GAL3	137
ST3GAL3-AS1	4
ENSG00000233674	0
MIR6079	0
SHMT1P1	0
ARTN	0
LINC02918	17
ENSG00000288573	1
IPO13	82
ENSG00000285649	3
DPH2	50
ATP6V0B	28
B4GALT2	44
CCDC24	3
SLC6A9	98
ENSG00000230615	38
ENSG00000227163	2
KRT8P47	0
RN7SL479P	7
KLF17	0
ENSG00000233514	2
KLF18	1
ENSG00000226804	0
OOSP1P1	0
ENSG00000227994	0
ENSG00000271329	0
DMAP1	154
ERI3	161
ERI3-IT1	0
RNU6-369P	0
RNF220	393
MIR5584	0
TMEM53	20
ARMH1	38
RNU5F-1	91
RNU5D-1	10
KIF2C	101
ENSG00000225721	0
RPS8	7694
SNORD55	0
SNORD46	1
SNORD38A	4
SNORD38B	0
RPS15AP11	0
BEST4	1
PLK3	72
DYNLT4	0
BTBD19	36
PTCH2	4
RNU5E-6P	0
ENSG00000226499	0
EIF2B3	108
RNA5SP47	0
CCNB1IP1P1	3
PPIAP35	0
MRPS17P1	1
HECTD3	222
UROD	579
ZSWIM5	36
OSTCP5	0
LINC01144	0
HPDL	1
MUTYH	6
