Geneid	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates/PP026_sorted_q10_mrkDup.bam
ENSG00000284740	0
ATAD3A	16
TMEM240	0
SSU72	179
ENSG00000215014	0
ENSG00000274481	0
FNDC10	0
ENSG00000286989	0
ENSG00000272106	0
MIB2	9
MMP23B	0
CDK11B	104
ENSG00000272004	0
SLC35E2B	22
ENSG00000269737	0
MMP23A	0
CDK11A	1
ENSG00000268575	1
ENSG00000227775	0
SLC35E2A	5
NADK	64
GNB1	1348
GNB1-DT	5
CALML6	0
TMEM52	0
CFAP74	0
ENSG00000233542	0
GABRD	0
PRKCZ-DT	0
PRKCZ	6
ENSG00000271806	0
PRKCZ-AS1	0
FAAP20	13
ENSG00000234396	0
SKI	84
ENSG00000287356	0
MORN1	9
ENSG00000272161	0
ENSG00000269896	0
ENSG00000272420	5
RER1	27
PEX10	3
PLCH2	2
ENSG00000224387	0
ENSG00000229393	0
PANK4	12
HES5	0
ENSG00000272449	1
TNFRSF14-AS1	3
TNFRSF14	38
ENSG00000225931	0
ENSG00000228037	6
ENSG00000289610	0
PRXL2B	13
MMEL1	3
MMEL1-AS1	0
TTC34	2
ENSG00000285945	0
ENSG00000283259	0
ENSG00000233234	0
ENSG00000287396	0
ENSG00000231630	0
ENSG00000284745	0
ACTRT2	1
PRDM16-DT	0
PRDM16	0
MIR4251	0
ENSG00000226286	0
ENSG00000279839	0
ENSG00000272235	0
ENSG00000287828	0
ENSG00000286518	0
ARHGEF16	1
ENSG00000272088	0
MEGF6	4
MIR551A	0
ENSG00000238260	0
TPRG1L	54
WRAP73	12
TP73	0
TP73-AS3	0
TP73-AS2	0
TP73-AS1	9
ENSG00000276189	0
CCDC27	0
SMIM1	9
LRRC47	26
RN7SL574P	0
ENSG00000272153	0
CEP104	75
DFFB	14
C1orf174	14
LINC01134	5
LINC01346	2
LINC01345	0
LINC02780	1
ENSG00000284703	4
EEF1DP6	0
LINC01777	0
ENSG00000284694	0
ENSG00000227169	0
LINC01646	0
AJAP1	2
ENSG00000287586	1
ENSG00000284739	0
LINC02781	0
LINC02782	9
ENSG00000284616	0
ENSG00000284692	0
ENSG00000284666	0
ENSG00000260972	11
ENSG00000283356	0
ENSG00000236948	0
ENSG00000264341	0
MIR4689	0
NPHP4	7
KCNAB2	98
CHD5	1
ENSG00000285629	0
RPL22	936
RNF207-AS1	0
RNF207	2
ICMT	48
ICMT-DT	5
HES3	0
GPR153	4
ACOT7	7
ENSG00000271746	0
HES2	2
ESPN	43
MIR4252	0
ENSG00000231868	0
TNFRSF25	0
PLEKHG5	3
NOL9	22
RNU6-731P	0
ENSG00000229519	0
TAS1R1	0
ZBTB48	3
KLHL21	4
PHF13	21
THAP3	1
DNAJC11	48
LINC01672	0
ENSG00000284744	0
CAMTA1-DT	0
CAMTA1	307
ENSG00000227950	0
ENSG00000237365	0
RNU1-8P	0
CAMTA1-IT1	0
CAMTA1-AS2	0
CAMTA1-AS1	0
ENSG00000270171	0
ENSG00000270035	0
ENSG00000269978	0
VAMP3	442
ENSG00000269925	0
PER3	18
ENSG00000236266	0
UTS2	0
TNFRSF9	8
ENSG00000270330	0
PARK7	224
Y_RNA	2620
ENSG00000284747	0
ENSG00000284716	0
ERRFI1	10
ERRFI1-DT	0
ENSG00000232848	0
ENSG00000229305	0
ENSG00000288816	0
LINC01714	2
RNU1-7P	1
ENSG00000233645	1
RNU6-991P	0
SLC45A1	1
RERE	343
RERE-AS1	0
ENSG00000221083	0
ENSG00000270282	0
RPL7P11	0
RPL7P7	0
ENSG00000226545	0
ENSG00000228423	0
RPL23AP19	0
ENO1	393
MIR6728	0
ENO1-AS1	0
RNU6-304P	0
HMGN2P17	1
ENSG00000232208	0
ENSG00000232663	0
CA6	0
RN7SL451P	0
SLC2A7	0
SLC2A5	1
ENSG00000252404	0
GPR157	9
MIR34AHG	2
MIR34A	0
LNCTAM34A	0
H6PD	16
SPSB1	11
ENSG00000284652	0
LINC02606	0
RNA5SP40	0
ENSG00000235263	0
SLC25A33	6
ENSG00000231181	0
TMEM201	0
PIK3CD	108
PIK3CD-AS1	2
ENSG00000233268	0
PIK3CD-AS2	6
CLSTN1	19
MZT1P1	1
ENSG00000280113	0
CTNNBIP1	36
ENSG00000223989	0
ENSG00000285701	2
LZIC	267
ENSG00000228150	0
NMNAT1	34
RN7SKP269	0
TMEM274P	0
MIR5697	0
ENSG00000241326	0
RBP7	35
UBE4B	78
ENSG00000224340	0
PGAM1P11	0
RNU6-828P	0
KIF1B	109
ENSG00000264881	0
RNU6-37P	2
RN7SL731P	0
ENSG00000284735	0
ENSG00000284642	0
PGD	162
ENSG00000271989	0
CENPS-CORT	0
CENPS	0
CORT	0
DFFA	29
ENSG00000203469	0
PEX14	12
ENSG00000287727	0
RN7SL614P	0
CASZ1	10
ENSG00000272078	1
HSPE1P24	0
C1orf127	0
CFL1P6	0
TARDBP	98
MASP2	1
SRM	43
EXOSC10	56
ENSG00000226849	0
EXOSC10-AS1	0
MTOR	38
MTOR-AS1	0
RNU6-537P	0
ANGPTL7	0
RNU6-291P	0
RPL39P6	0
UBIAD1	24
UBE2V2P3	0
ENSG00000284646	0
MTCYBP45	0
DISP3	5
ENSG00000285833	0
LINC01647	0
ENSG00000284708	0
FBXO2	2
FBXO44	2
FBXO6	20
MAD2L2	42
DRAXIN	1
AGTRAP	14
C1orf167	4
C1orf167-AS1	0
MTHFR	15
CLCN6	34
ENSG00000276470	0
ENSG00000278852	0
NPPA	1
ENSG00000275915	0
NPPB	0
SBF1P2	0
ENSG00000285646	0
RNU5E-1	0
RNU5E-4P	1
KIAA2013	9
PLOD1	8
ENSG00000287384	0
MFN2	316
ENSG00000270914	0
MIIP	24
MIR6729	0
RN7SL649P	0
TNFRSF8	1
RNU6-777P	0
RPL23AP89	0
ENSG00000285604	0
MIR7846	0
TNFRSF1B	36
MIR4632	0
RPL10P17	0
SNORA70	0
VPS13D	111
SNORA59A	0
LINC02766	0
DHRS3	63
RNU6ATAC18P	0
MIR6730	0
ENSG00000288927	19
ENSG00000272482	0
AADACL4	6
ENSG00000226166	0
AADACL3	0
CFAP107	0
PRAMEF12	0
PRAMEF1	0
LINC01784	0
PRAMEF11	0
PRAMEF30P	0
HNRNPCL1	0
PRAMEF2	0
PRAMEF4	2
PRAMEF10	0
PRAMEF7	0
RNU6-1072P	0
PRAMEF29P	0
PRAMEF6	0
PRAMEF28P	0
PRAMEF27	0
HNRNPCL3	0
PRAMEF25	0
PRAMEF34P	0
PRAMEF35P	0
HNRNPCL2	0
PRAMEF36P	0
ENSG00000233336	0
PRAMEF26	0
HNRNPCL4	0
PRAMEF9	0
PRAMEF13	0
PRAMEF18	0
PRAMEF31P	0
PRAMEF5	0
PRAMEF32P	0
RNU6-771P	0
PRAMEF8	0
PRAMEF33	7
PRAMEF15	0
ENSG00000228229	0
PRAMEF14	0
PRAMEF19	0
PRAMEF17	0
PRAMEF20	0
LRRC38	1
ENSG00000259961	0
BRWD1P1	0
PDPN	0
RNA5SP41	0
ENSG00000237445	0
ENSG00000253085	0
PRDM2	203
ENSG00000289380	8
KAZN	20
RNU6-1265P	0
ENSG00000231606	1
KAZN-AS1	0
TBCAP2	0
ENSG00000287756	0
TMEM51-AS1	1
TMEM51	1
TMEM51-AS2	0
MFFP1	0
ZBTB2P1	0
FHAD1	19
FHAD1-AS1	0
ENSG00000236045	0
EFHD2-AS1	9
EFHD2	465
CTRC	6
CELA2A	0
CELA2B	0
CASP9	21
DNAJC16	240
SCARNA21B	0
ENSG00000272510	0
AGMAT	1
ENSG00000237301	1
CHCHD2P6	0
RNU7-179P	0
CD24P1	0
DDI2	123
RSC1A1	0
ENSG00000271742	0
PLEKHM2	53
ENSG00000237938	0
SLC25A34	3
SLC25A34-AS1	0
TMEM82	0
FBLIM1	0
RPL12P14	0
UQCRHL	19
ENSG00000178715	0
FLJ37453	0
SPEN	250
ENSG00000270620	1
ZBTB17	8
ENSG00000234607	0
ENSG00000231353	0
ENSG00000275503	0
TBC1D3P6	0
SRARP	0
ENSG00000233078	0
HSPB7	0
CLCNKA	0
ENSG00000232456	1
CLCNKB	1
FAM131C	3
EPHA2	5
EPHA2-AS1	0
ENSG00000224621	0
ARHGEF19-AS1	0
ARHGEF19	7
ANO7L1	4
ENSG00000288398	4
CPLANE2	0
MT1XP1	0
FBXO42	3
SZRD1	126
RPL22P3	1
SPATA21	0
NECAP2	103
LINC01772	0
CROCCP3	0
RNU1-1	1
ENSG00000261135	1
ENSG00000285853	0
ENSG00000224174	0
LINC01783	1
RNU1-6P	0
PDE4DIPP8	0
NBPF1	44
ENSG00000271732	0
CROCCP2	27
ENSG00000283773	0
MST1P2	1
ENSG00000282143	0
RNU1-3	0
ENSG00000280114	0
EIF1AXP1	1
ESPNP	1
ENSG00000279151	0
ENSG00000282740	0
CROCC	21
CROCCP4	0
RNU1-4	4
MST1L	0
ENSG00000223643	0
PDE4DIPP9	0
MIR3675	0
ENSG00000228549	2
RNU1-5P	0
ENSG00000238142	0
ENSG00000235241	0
RNU1-2	1
ENSG00000272426	0
MFAP2	0
ENSG00000286898	0
ENSG00000226526	3
ATP13A2	6
ENSG00000288636	0
SDHB	58
PADI2	11
LINC02783	0
ENSG00000282843	0
PADI1	0
PADI3	2
MIR3972	0
PADI4	96
PADI6	0
RCC2-AS1	0
RCC2	99
ARHGEF10L	2
LINC02810	0
ACTL8	8
ENSG00000284653	0
LINC01654	2
IGSF21	9
ENSG00000280222	0
IGSF21-AS1	0
ENSG00000225387	0
KLHDC7A	0
DYNLL1P3	0
ENSG00000225478	0
PAX7	0
TAS1R2	10
ALDH4A1	12
MIR4695	0
MIR1290	0
IFFO2	9
ENSG00000272084	0
UBR4	194
EMC1-AS1	0
EMC1	9
MRTO4	36
ENSG00000286064	0
AKR7L	2
AKR7A3	8
ENSG00000270728	1
AKR7A2	3
RNU6-1099P	0
SLC66A1	13
CAPZB	402
RN7SL277P	0
MICOS10	31
RNU4-28P	0
MICOS10-DT	0
NBL1	5
MICOS10-NBL1	0
ENSG00000226396	0
HTR6	0
TMCO4	13
RNF186	0
RNF186-AS1	0
OTUD3	8
PLA2G2E	0
RN7SL304P	0
PLA2G2A	0
PLA2G5	0
PLA2G2D	0
PLA2G2F	0
ENSG00000227066	0
PLA2G2C	0
UBXN10	17
LINC01757	0
ENSG00000284710	0
VWA5B1	1
ENSG00000226664	0
LINC01141	0
ENSG00000226487	0
ENSG00000284641	0
ENSG00000284743	0
CAMK2N1	11
ENSG00000289402	0
MUL1	7
RPS4XP4	0
FAM43B	1
CDA	10
PINK1	40
MIR6084	0
PINK1-AS	0
DDOST	42
KIF17	7
ENSG00000235432	0
SH2D5	1
ENSG00000233069	0
HP1BP3	529
EIF4G3	1257
RNU7-200P	0
MIR1256	0
RPS15AP6	0
ENSG00000236073	8
HSPE1P27	0
ENSG00000287192	0
ECE1	103
ENSG00000236936	2
ECE1-AS1	4
PPP1R11P1	0
PDE4DIPP10	0
ENSG00000236009	0
NBPF2P	0
HS6ST1P1	0
CROCCP5	0
NBPF3	21
PFN1P10	0
ALPL	6
ENSG00000289715	0
LINC02596	0
RAP1GAP	2
USP48	380
ENSG00000231978	0
LDLRAD2	2
HSPG2	21
ENSG00000232037	0
ENSG00000283234	0
CELA3B	0
ENSG00000285959	0
RN7SL386P	0
RNU6-1022P	0
CELA3A	0
RN7SL186P	0
RNU6-776P	0
LINC01635	1
LINC00339	5
ENSG00000289694	0
CDC42-AS1	4
ENSG00000285794	0
CDC42	10
CDC42-IT1	0
MPHOSPH6P1	0
WNT4	6
ENSG00000285873	0
MIR4418	0
PPIAP34	0
ENSG00000279625	0
ZBTB40	50
ZBTB40-IT1	3
EPHA8	0
MIR6127	0
C1QA	1
ENSG00000289692	0
C1QC	13
C1QB	40
EPHB2	2
MIR4684	0
ENSG00000225952	0
MIR4253	0
LACTBL1	0
TEX46	0
KDM1A	231
ENSG00000240553	0
MIR3115	0
ENSG00000266802	0
LUZP1	38
ENSG00000229010	0
RNU6-514P	0
RNU6-135P	0
ENSG00000289014	0
HTR1D	0
ENSG00000215381	0
LINC01355	0
ENSG00000284726	0
HNRNPR	336
ZNF436	12
ZNF436-AS1	0
ENSG00000271420	1
TCEA3	23
ENSG00000232482	3
ASAP3	2
E2F2	19
ENSG00000235052	0
ID3	23
ENSG00000285802	0
MDS2	0
ENSG00000229239	0
RPL11	1662
ELOA-AS1	0
ELOA	71
PITHD1	76
LYPLA2	27
GALE	9
HMGCL	11
FUCA1	2
CNR2	1
BTBD6P1	0
ENSG00000232557	0
MIR378F	0
H3P1	0
PNRC2	273
SRSF10	194
ENSG00000215905	0
ENSG00000225315	0
MYOM3	5
MYOM3-AS1	0
IL22RA1	3
IFNLR1	9
GRHL3	0
LINC02800	0
GRHL3-AS1	0
STPG1	12
NIPAL3	35
ENSG00000288982	0
RCAN3AS	0
RCAN3	252
NCMAP-DT	0
NCMAP	0
ENSG00000227312	0
SRRM1	385
ENSG00000284699	6
CLIC4	357
RNU6-1208P	0
RUNX3	165
MIR6731	0
RUNX3-AS1	0
ENSG00000261025	3
MIR4425	0
LINC02793	0
ENSG00000233755	1
IFITM3P7	0
ENSG00000231953	0
SYF2	657
ENSG00000284602	0
ENSG00000284657	1
RSRP1	121
ENSG00000272432	0
ENSG00000261349	2
RHD	20
SDHDP6	0
ENSG00000259984	0
TMEM50A	589
RHCE	14
ENSG00000238084	0
MACO1	61
LDLRAP1	203
ENSG00000225643	0
MAN1C1	8
ENSG00000233478	0
SELENON	30
ENSG00000255054	0
ENSG00000228172	0
MTFR1L	47
ENSG00000272478	0
AUNIP	15
ENSG00000236528	0
PAQR7	12
STMN1	74
SNRPFP2	0
ENSG00000223624	0
MIR3917	0
PAFAH2	37
RNU6-110P	0
ENSG00000252190	0
ENSG00000252691	0
EXTL1	5
SLC30A2	0
ENSG00000284309	0
TRIM63	0
PDIK1L	25
FAM110D	2
C1orf232	0
ZNF593OS	0
ZNF593	0
CNKSR1	1
CATSPER4	0
ZPLD2P	0
ENSG00000278572	0
CEP85	44
ENSG00000270733	0
SH3BGRL3	1588
UBXN11	12
CD52	274
CRYBG2	2
ENSG00000225854	0
ZNF683	19
LIN28A	5
DHDDS	45
ENSG00000223583	0
DHDDS-AS1	1
HMGN2	358
DPPA2P2	0
RPS6KA1	59
MIR1976	0
RN7SL679P	0
RNU7-29P	0
ENSG00000289452	0
ENSG00000229247	0
ENSG00000238316	0
ENSG00000235069	0
ENSG00000260063	1
ARID1A	356
PIGV	14
RN7SL165P	0
ENSG00000287810	0
ZDHHC18	33
SFN	0
GPN2	7
ENSG00000226698	0
ENSG00000289554	0
GPATCH3	12
NUDC	301
NR0B2	0
KDF1	0
RPL12P13	0
RPL32P6	0
OSTCP2	0
TRNP1	3
TENT5B	0
SLC9A1	14
ENSG00000229985	1
CHCHD3P3	0
NPM1P39	0
SNRPEP7	0
WDTC1-DT	0
WDTC1	95
ENSG00000243659	0
TMEM222	4
RNU6-48P	0
ACTG1P20	0
SYTL1	16
MAP3K6	10
FCN3	12
CD164L2	0
ENSG00000231207	0
GPR3	0
WASF2	307
ENSG00000241169	0
ENSG00000237429	0
AHDC1	17
FGR	104
ENSG00000235912	0
LINC02574	3
IFI6	68
ENSG00000225886	3
RNU6-949P	0
CHMP1AP1	0
RNU6-424P	0
ENSG00000287244	0
FAM76A	32
ENSG00000231344	0
RPEP3	0
STX12	34
ENSG00000269971	0
ENSG00000270031	0
RNU6-1245P	0
ENSG00000286433	0
PPP1R8	39
SCARNA1	2
THEMIS2	95
RPA2	106
SMPDL3B	0
ENSG00000227050	0
XKR8	1
EYA3	127
ENSG00000238231	0
RN7SL559P	0
SPCS2P4	0
ENSG00000228943	0
ENSG00000289576	0
ENSG00000214812	0
RNU6-176P	0
PTAFR	36
DNAJC8	130
ATP5IF1	267
ENSG00000270605	0
ENSG00000271398	0
SESN2	8
MED18	1
PHACTR4	171
ENSG00000229820	0
RNU6ATAC27P	0
RCC1	10
SNHG3	3
SNORA73A	0
SNORA73B	16
PRDX3P2	0
ENSG00000279443	0
TRNAU1AP	26
SNHG12	27
SNORD99	0
SNORA61	0
SNORA44	0
SNORA16A	0
TAF12	45
RAB42	0
TAF12-DT	0
ENSG00000270103	0
RNU11	0
GMEB1	30
ENSG00000252777	0
ENSG00000289291	2
YTHDF2	123
OPRD1	3
ENSG00000233427	2
EPB41	1634
ENSG00000225616	1
Metazoa_SRP	6
TMEM200B	0
ENSG00000225750	1
SRSF4	256
ENSG00000277916	0
MECR	1
ENSG00000237934	0
PTPRU	1
LINC01756	0
ENSG00000225011	0
ENSG00000228176	0
ENSG00000284676	1
ENSG00000270927	0
LINC01648	0
ENSG00000233372	0
ENSG00000231251	0
ENSG00000236335	0
ENSG00000231949	0
ENSG00000289710	0
MATN1	0
MATN1-AS1	1
ENSG00000287510	0
LAPTM5	290
MIR4420	0
ENSG00000229607	0
LINC01778	0
RN7SKP91	0
ENSG00000235143	0
SDC3	8
RN7SL371P	0
PUM1	157
ENSG00000237329	0
ENSG00000232768	0
SELENOWP1	0
ENSG00000225142	0
NKAIN1	0
SNRNP40	21
ENSG00000229447	1
ZCCHC17	307
ENSG00000229044	0
FABP3	4
SERINC2	1
ENSG00000215899	0
RNU6-40P	0
LDC1P	0
LINC01226	0
ENSG00000229167	1
TINAGL1	4
HCRTR1	0
PEF1	32
PEF1-AS1	0
ENSG00000264078	0
COL16A1	1
ADGRB2	0
MIR4254	0
ENSG00000254545	0
SPOCD1	47
ENSG00000203620	0
ENSG00000269967	0
PTP4A2	1272
ENSG00000288678	0
ENSG00000228634	0
ENSG00000284702	0
KHDRBS1	160
ENSG00000203325	0
TMEM39B	25
MIR5585	0
KPNA6	74
ENSG00000250135	0
TXLNA	100
CCDC28B	29
ENSG00000224066	0
IQCC	3
DCDC2B	0
TMEM234	6
EIF3I	69
MTMR9LP	0
FAM167B	9
LCK	101
HDAC1	84
MARCKSL1	62
ENSG00000233775	0
TSSK3	0
FAM229A	0
BSDC1	85
GAPDHP20	0
ENSG00000270850	0
LRRC37A12P	0
RN7SL122P	0
ENSG00000254553	0
ZBTB8B	1
ZBTB8A	1
ZBTB8OS	86
RBBP4	201
SYNC	7
ENSG00000224409	0
KIAA1522	3
YARS1	54
S100PBP	22
FNDC5	15
HPCA	0
TMEM54	0
ENSG00000287691	0
RNF19B	82
ENSG00000278966	0
ENSG00000217644	0
ENSG00000239670	0
ENSG00000236065	0
AK2	86
AZIN2	1
ENSG00000278997	1
TRIM62	10
ENSG00000279179	0
ENSG00000284721	0
ZNF362	83
ENSG00000270115	0
A3GALT2	0
ENSG00000225313	0
PHC2	28
MIR3605	0
RN7SKP16	0
PHC2-AS1	0
TLR12P	0
ZSCAN20	3
ENSG00000235907	0
CSMD2	21
HSPD1P14	0
HMGB4	1
CSMD2-AS1	0
RNA5SP42	1
C1orf94	1
ENSG00000270241	0
ENSG00000287703	0
MIR552	0
SMIM12	25
GJB5	0
GJB4	0
ENSG00000255811	0
GJB3	0
GJA4	1
ENSG00000230163	0
DLGAP3	0
ENSG00000284773	0
GPR199P	0
ENSG00000271741	0
TMEM35B	1
ZMYM6	14
ZMYM1	25
RPL12P45	0
EFCAB14P1	0
ENSG00000284640	0
SFPQ	535
ZMYM4	157
RN7SL503P	0
SNORA62	0
RPL5P4	5
ZMYM4-AS1	0
KIAA0319L	16
ENSG00000236274	0
NCDN	8
TFAP2E-AS1	11
TFAP2E	0
PSMB2	44
C1orf216	45
CLSPN	53
ENSG00000232335	0
AGO4	84
AGO1	149
CFAP97P1	5
ENSG00000286899	0
ENSG00000271914	0
AGO3	31
ENSG00000271554	0
ENSG00000232862	0
TEKT2	1
ADPRS	2
COL8A2	3
TRAPPC3	23
MAP7D1	88
RN7SL131P	0
THRAP3	338
UBE2V2P4	0
SH3D21	3
EVA1B	0
ENSG00000286379	0
STK40	262
LSM10	56
RNU4-27P	1
OSCP1	6
SNORA63C	0
MRPS15	20
CSF3R	9
FTLP18	0
ENSG00000284705	1
ENSG00000284720	0
ENSG00000234481	0
GRIK3	0
ENSG00000284650	0
ENSG00000223944	1
MIR4255	0
RNU6-636P	0
RNA5SP43	0
RPS29P6	0
ZC3H12A-DT	14
ZC3H12A	9
MIR6732	0
MEAF6	104
MIR5581	0
SNIP1	37
FTH1P1	0
ENSG00000237749	0
DNALI1	1
GNL2	84
ENSG00000284748	0
RSPO1	5
C1orf109	5
CDCA8	2
EPHA10	8
ACTN4P2	1
ENSG00000227416	0
MANEAL	0
ENSG00000233728	0
YRDC	2
C1orf122	12
MTF1	19
ENSG00000235673	0
ENSG00000230955	0
INPP5B	96
SNORA63	2
RNU6-584P	0
SF3A3	95
RNU6-510P	0
FHL3	10
UTP11	37
POU3F1	0
MIR3659HG	0
ENSG00000223589	0
MIR3659	0
LINC02786	0
ENSG00000286552	0
ENSG00000287987	0
LINC01343	0
ENSG00000275350	0
RNU6-753P	0
LINC01685	0
HSPA5P1	0
ENSG00000284632	0
RRAGC	21
ENSG00000273637	0
RRAGC-DT	0
MYCBP	24
ENSG00000274944	0
GJA9	0
RHBDL2	0
RNU6-605P	0
EIF1P2	0
AKIRIN1	70
NDUFS5	203
MACF1	604
RNU6-608P	0
RNA5SP44	0
ENSG00000287422	7
ENSG00000226438	0
HSPE1P8	0
BMP8A	0
OXCT2P1	0
PPIEL	9
PABPC4	76
PABPC4-AS1	0
SNORA55	0
HEYL	2
ENSG00000225903	0
NT5C1A	9
HPCAL4	5
PPIE	66
ENSG00000225333	0
RNU7-121P	0
ENSG00000289711	0
BMP8B	3
OXCT2	0
BMP8B-AS1	0
ENSG00000261798	1
ENSG00000229213	0
ENSG00000284719	0
LINC02811	0
TRIT1	4
MYCL	9
MYCL-AS1	0
MFSD2A	4
ENSG00000228477	0
CAP1	1355
PPT1	14
OAZ1P1	0
RLF	84
RNU6-1237P	0
TMCO2	0
ZMPSTE24-DT	4
ZMPSTE24	47
ENSG00000231296	0
COL9A2	2
ENSG00000227311	1
SMAP2	192
ENSG00000213172	0
ENSG00000284677	0
ZFP69B	2
ENSG00000260920	0
ENSG00000279667	0
ZFP69	3
EXO5-DT	0
EXO5	9
ENSG00000227278	0
ENSG00000238186	8
ZNF684	13
ENSG00000286838	0
ENSG00000236505	0
GTF2F2P2	0
RIMS3	2
ENSG00000287743	0
ENSG00000237899	0
NFYC-AS1	0
NFYC	63
MIR30E	0
MIR30C1	0
KCNQ4	3
RN7SL326P	0
CITED4	1
ENSG00000229528	0
ENSG00000228940	0
ENSG00000286668	0
UBE2V1P8	0
CTPS1	28
SLFNL1-AS1	7
SLFNL1	0
SCMH1	91
RPL23AP17	0
ENSG00000287400	2
SCMH1-DT	0
ENSG00000213987	0
ENSG00000286640	0
FOXO6	1
FOXO6-AS1	0
RNA5SP45	0
EDN2	0
HIVEP3	54
ENSG00000230881	0
ENSG00000230638	2
ENSG00000284895	0
ENSG00000287587	1
HNRNPFP1	0
ENSG00000228776	0
GUCA2B	0
GUCA2A	0
FOXJ3	92
ENSG00000227527	0
RIMKLA	3
ENSG00000235002	0
ZMYND12	12
PPCS	126
CCDC30	27
RPS3AP11	0
TMSB4XP1	4
RNU6-536P	0
ENSG00000236180	0
PPIH	7
ENSG00000285728	0
ENSG00000234917	0
YBX1	1429
CLDN19	0
P3H1	14
C1orf50	6
ENSG00000283580	0
ENSG00000228452	0
TMEM269	0
SVBP	111
ERMAP	39
ZNF691-DT	0
ZNF691	5
ENSG00000233708	0
MKRN8P	0
ATP6V1E1P1	0
ENSG00000288955	0
SLC2A1	65
ATP6V0CP4	0
SLC2A1-DT	3
ENSG00000283973	0
RNU6-880P	0
ENSG00000277513	0
FAM183A	0
EBNA1BP2	75
MIR6733	0
CFAP57	1
RNA5SP46	0
TMEM125	0
C1orf210	0
TIE1	6
MPL	47
ENSG00000287113	0
CDC20-DT	1
CDC20	5
ELOVL1	39
MIR6734	0
ENSG00000288772	0
MED8	26
MED8-AS1	0
SZT2	27
SZT2-AS1	0
MIR6735	0
HYI	0
HYI-AS1	3
PTPRF	12
KDM4A	24
ENSG00000284989	0
KDM4A-AS1	0
ST3GAL3	48
ST3GAL3-AS1	0
ENSG00000233674	0
MIR6079	0
SHMT1P1	0
ARTN	0
LINC02918	0
ENSG00000288573	1
IPO13	7
ENSG00000285649	0
DPH2	19
ATP6V0B	9
B4GALT2	3
CCDC24	0
SLC6A9	6
ENSG00000230615	3
ENSG00000227163	0
KRT8P47	0
RN7SL479P	2
KLF17	0
ENSG00000233514	1
KLF18	0
ENSG00000226804	0
OOSP1P1	0
ENSG00000227994	0
ENSG00000271329	0
DMAP1	21
ERI3	64
ERI3-IT1	0
RNU6-369P	0
RNF220	37
MIR5584	0
TMEM53	0
ARMH1	6
RNU5F-1	5
RNU5D-1	0
KIF2C	8
ENSG00000225721	0
RPS8	1293
SNORD55	0
SNORD46	2
SNORD38A	0
SNORD38B	0
RPS15AP11	0
BEST4	0
PLK3	10
DYNLT4	0
BTBD19	1
PTCH2	0
RNU5E-6P	0
ENSG00000226499	0
EIF2B3	2
RNA5SP47	0
CCNB1IP1P1	0
PPIAP35	0
MRPS17P1	0
HECTD3	28
UROD	57
ZSWIM5	0
OSTCP5	0
LINC01144	0
HPDL	0
MUTYH	2
ENSG00000288208	0
TOE1	12
TESK2	15
PPIAP36	0
CCDC163	0
MMACHC	9
