Geneid	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-3/duplicates/PP099_sorted_q10_mrkDup.bam
PRAMEF27	0
HNRNPCL3	0
PRAMEF25	0
PRAMEF34P	0
PRAMEF35P	0
HNRNPCL2	0
PRAMEF36P	0
ENSG00000233336	0
PRAMEF26	0
HNRNPCL4	0
PRAMEF9	0
PRAMEF13	0
PRAMEF18	0
PRAMEF31P	0
PRAMEF5	0
PRAMEF32P	0
RNU6-771P	0
PRAMEF8	0
PRAMEF33	0
PRAMEF15	0
ENSG00000228229	0
PRAMEF14	0
PRAMEF19	7
PRAMEF17	4
PRAMEF20	0
LRRC38	0
ENSG00000259961	0
BRWD1P1	11
PDPN	10
RNA5SP41	0
ENSG00000237445	0
ENSG00000253085	0
PRDM2	847
ENSG00000289380	0
KAZN	101
RNU6-1265P	0
ENSG00000231606	0
KAZN-AS1	1
TBCAP2	0
ENSG00000287756	0
TMEM51-AS1	1
TMEM51	26
TMEM51-AS2	0
MFFP1	0
ZBTB2P1	0
FHAD1	29
FHAD1-AS1	0
ENSG00000236045	0
EFHD2-AS1	0
EFHD2	1111
CTRC	1
CELA2A	0
CELA2B	0
CASP9	58
DNAJC16	185
SCARNA21B	0
ENSG00000272510	0
AGMAT	12
ENSG00000237301	0
CHCHD2P6	0
RNU7-179P	0
CD24P1	0
DDI2	416
RSC1A1	0
ENSG00000271742	0
PLEKHM2	153
ENSG00000237938	0
SLC25A34	0
SLC25A34-AS1	0
TMEM82	2
FBLIM1	5
RPL12P14	0
UQCRHL	30
ENSG00000178715	1
FLJ37453	3
SPEN	770
ENSG00000270620	0
ZBTB17	31
ENSG00000234607	0
ENSG00000231353	0
ENSG00000275503	0
TBC1D3P6	4
SRARP	6
ENSG00000233078	0
HSPB7	9
CLCNKA	2
ENSG00000232456	0
CLCNKB	1
FAM131C	0
EPHA2	40
EPHA2-AS1	0
ENSG00000224621	0
ARHGEF19-AS1	0
ARHGEF19	0
ANO7L1	1
ENSG00000288398	13
CPLANE2	13
MT1XP1	0
FBXO42	32
SZRD1	294
RPL22P3	0
SPATA21	0
NECAP2	308
LINC01772	0
CROCCP3	5
RNU1-1	5
ENSG00000261135	0
ENSG00000285853	0
ENSG00000224174	0
LINC01783	7
RNU1-6P	0
PDE4DIPP8	0
NBPF1	122
ENSG00000271732	19
CROCCP2	39
ENSG00000283773	0
MST1P2	0
ENSG00000282143	0
RNU1-3	5
ENSG00000280114	0
EIF1AXP1	0
ESPNP	1
ENSG00000279151	0
ENSG00000282740	0
CROCC	61
CROCCP4	0
RNU1-4	4
MST1L	0
ENSG00000223643	0
PDE4DIPP9	1
MIR3675	0
ENSG00000228549	7
RNU1-5P	0
ENSG00000238142	12
ENSG00000235241	0
RNU1-2	3
ENSG00000272426	5
MFAP2	0
ENSG00000286898	0
ENSG00000226526	2
ATP13A2	13
ENSG00000288636	0
SDHB	365
PADI2	154
LINC02783	0
ENSG00000282843	0
PADI1	3
PADI3	5
MIR3972	0
PADI4	68
PADI6	1
RCC2-AS1	0
RCC2	262
ARHGEF10L	40
LINC02810	0
ACTL8	0
ENSG00000284653	0
LINC01654	0
IGSF21	12
ENSG00000280222	0
IGSF21-AS1	0
ENSG00000225387	0
KLHDC7A	1
DYNLL1P3	0
ENSG00000225478	0
PAX7	0
TAS1R2	6
ALDH4A1	14
MIR4695	0
MIR1290	0
IFFO2	151
ENSG00000272084	0
UBR4	557
EMC1-AS1	14
EMC1	24
MRTO4	43
ENSG00000286064	0
AKR7L	4
AKR7A3	17
ENSG00000270728	0
AKR7A2	91
RNU6-1099P	0
SLC66A1	0
CAPZB	1246
RN7SL277P	3
MICOS10	195
RNU4-28P	0
MICOS10-DT	0
NBL1	45
MICOS10-NBL1	0
ENSG00000226396	0
HTR6	0
TMCO4	53
RNF186	0
RNF186-AS1	0
OTUD3	75
PLA2G2E	0
RN7SL304P	0
PLA2G2A	0
PLA2G5	1
PLA2G2D	0
PLA2G2F	0
ENSG00000227066	0
PLA2G2C	0
UBXN10	7
LINC01757	0
ENSG00000284710	0
VWA5B1	16
ENSG00000226664	0
LINC01141	11
ENSG00000226487	0
ENSG00000284641	0
ENSG00000284743	0
CAMK2N1	17
ENSG00000289402	0
MUL1	14
RPS4XP4	0
FAM43B	0
CDA	237
PINK1	48
MIR6084	0
PINK1-AS	0
DDOST	71
KIF17	25
ENSG00000235432	0
SH2D5	2
ENSG00000233069	0
HP1BP3	1038
EIF4G3	1547
RNU7-200P	0
MIR1256	0
RPS15AP6	0
ENSG00000236073	7
HSPE1P27	0
ENSG00000287192	0
ECE1	247
ENSG00000236936	18
ECE1-AS1	0
PPP1R11P1	0
PDE4DIPP10	0
ENSG00000236009	0
NBPF2P	0
HS6ST1P1	0
CROCCP5	0
NBPF3	6
PFN1P10	0
ALPL	42
ENSG00000289715	0
LINC02596	0
RAP1GAP	7
USP48	873
ENSG00000231978	0
LDLRAD2	0
HSPG2	107
ENSG00000232037	0
ENSG00000283234	0
CELA3B	0
ENSG00000285959	0
RN7SL386P	0
RNU6-1022P	0
CELA3A	0
RN7SL186P	0
RNU6-776P	0
LINC01635	1
LINC00339	3
ENSG00000289694	0
CDC42-AS1	0
ENSG00000285794	0
CDC42	55
CDC42-IT1	0
MPHOSPH6P1	0
WNT4	1
ENSG00000285873	3
MIR4418	0
PPIAP34	0
ENSG00000279625	0
ZBTB40	177
ZBTB40-IT1	0
EPHA8	10
MIR6127	0
C1QA	0
ENSG00000289692	0
C1QC	4
C1QB	21
EPHB2	12
MIR4684	0
ENSG00000225952	0
MIR4253	0
LACTBL1	0
TEX46	7
KDM1A	437
ENSG00000240553	0
MIR3115	0
ENSG00000266802	0
LUZP1	209
ENSG00000229010	0
RNU6-514P	0
RNU6-135P	0
ENSG00000289014	0
HTR1D	0
ENSG00000215381	0
LINC01355	13
ENSG00000284726	0
HNRNPR	936
ZNF436	66
ZNF436-AS1	0
ENSG00000271420	0
TCEA3	62
ENSG00000232482	0
ASAP3	15
E2F2	140
ENSG00000235052	0
ID3	45
ENSG00000285802	0
MDS2	3
ENSG00000229239	0
RPL11	6603
ELOA-AS1	20
ELOA	293
PITHD1	404
LYPLA2	99
GALE	0
HMGCL	39
FUCA1	12
CNR2	18
BTBD6P1	4
ENSG00000232557	0
MIR378F	0
H3P1	0
PNRC2	765
SRSF10	276
ENSG00000215905	0
ENSG00000225315	0
MYOM3	19
MYOM3-AS1	0
IL22RA1	0
IFNLR1	5
GRHL3	9
LINC02800	0
GRHL3-AS1	0
STPG1	14
NIPAL3	113
ENSG00000288982	0
RCAN3AS	1
RCAN3	518
NCMAP-DT	6
NCMAP	1
ENSG00000227312	0
SRRM1	1065
ENSG00000284699	2
CLIC4	924
RNU6-1208P	0
RUNX3	349
MIR6731	0
RUNX3-AS1	0
ENSG00000261025	0
MIR4425	0
LINC02793	0
ENSG00000233755	0
IFITM3P7	0
ENSG00000231953	3
SYF2	1464
ENSG00000284602	0
ENSG00000284657	0
RSRP1	191
ENSG00000272432	0
ENSG00000261349	0
RHD	106
SDHDP6	0
ENSG00000259984	0
TMEM50A	446
RHCE	50
ENSG00000238084	0
MACO1	247
LDLRAP1	319
ENSG00000225643	0
MAN1C1	10
ENSG00000233478	0
SELENON	170
ENSG00000255054	0
ENSG00000228172	1
MTFR1L	108
ENSG00000272478	0
AUNIP	14
ENSG00000236528	12
PAQR7	34
STMN1	220
SNRPFP2	0
ENSG00000223624	0
MIR3917	0
PAFAH2	27
RNU6-110P	0
ENSG00000252190	0
ENSG00000252691	0
EXTL1	10
SLC30A2	0
ENSG00000284309	0
TRIM63	1
PDIK1L	77
FAM110D	4
C1orf232	0
ZNF593OS	0
ZNF593	0
CNKSR1	4
CATSPER4	0
ZPLD2P	0
ENSG00000278572	0
CEP85	42
ENSG00000270733	0
SH3BGRL3	6151
UBXN11	127
CD52	447
CRYBG2	0
ENSG00000225854	0
ZNF683	140
LIN28A	0
DHDDS	66
ENSG00000223583	0
DHDDS-AS1	8
HMGN2	1613
DPPA2P2	0
RPS6KA1	199
MIR1976	0
RN7SL679P	2
RNU7-29P	0
ENSG00000289452	1
ENSG00000229247	0
ENSG00000238316	0
ENSG00000235069	0
ENSG00000260063	1
ARID1A	1241
PIGV	9
RN7SL165P	0
ENSG00000287810	5
ZDHHC18	92
SFN	0
GPN2	72
ENSG00000226698	0
ENSG00000289554	0
GPATCH3	41
NUDC	1175
NR0B2	0
KDF1	0
RPL12P13	0
RPL32P6	0
OSTCP2	0
TRNP1	3
TENT5B	8
SLC9A1	194
ENSG00000229985	0
CHCHD3P3	0
NPM1P39	3
SNRPEP7	0
WDTC1-DT	0
WDTC1	199
ENSG00000243659	0
TMEM222	51
RNU6-48P	0
ACTG1P20	2
SYTL1	56
MAP3K6	28
FCN3	9
CD164L2	0
ENSG00000231207	0
GPR3	1
WASF2	1209
ENSG00000241169	0
ENSG00000237429	0
AHDC1	26
FGR	301
ENSG00000235912	0
LINC02574	0
IFI6	17
ENSG00000225886	0
RNU6-949P	1
CHMP1AP1	0
RNU6-424P	0
ENSG00000287244	0
FAM76A	43
ENSG00000231344	0
RPEP3	0
STX12	232
ENSG00000269971	0
ENSG00000270031	0
RNU6-1245P	1
ENSG00000286433	0
PPP1R8	99
SCARNA1	0
THEMIS2	238
RPA2	207
SMPDL3B	0
ENSG00000227050	0
XKR8	18
EYA3	141
ENSG00000238231	0
RN7SL559P	0
SPCS2P4	0
ENSG00000228943	0
ENSG00000289576	1
ENSG00000214812	0
RNU6-176P	0
PTAFR	32
DNAJC8	478
ATP5IF1	638
ENSG00000270605	0
ENSG00000271398	0
SESN2	10
MED18	45
PHACTR4	436
ENSG00000229820	0
RNU6ATAC27P	0
RCC1	44
SNHG3	16
SNORA73A	0
SNORA73B	25
PRDX3P2	0
ENSG00000279443	3
TRNAU1AP	58
SNHG12	45
SNORD99	1
SNORA61	0
SNORA44	0
SNORA16A	0
TAF12	152
RAB42	5
TAF12-DT	0
ENSG00000270103	0
RNU11	0
GMEB1	171
ENSG00000252777	0
ENSG00000289291	1
YTHDF2	177
OPRD1	21
ENSG00000233427	5
EPB41	5790
ENSG00000225616	7
Metazoa_SRP	55
TMEM200B	1
ENSG00000225750	0
SRSF4	947
ENSG00000277916	0
MECR	18
ENSG00000237934	0
PTPRU	0
LINC01756	8
ENSG00000225011	0
ENSG00000228176	0
ENSG00000284676	0
ENSG00000270927	0
LINC01648	0
ENSG00000233372	11
ENSG00000231251	0
ENSG00000236335	7
ENSG00000231949	0
ENSG00000289710	0
MATN1	0
MATN1-AS1	0
ENSG00000287510	0
LAPTM5	850
MIR4420	12
ENSG00000229607	0
LINC01778	0
RN7SKP91	0
ENSG00000235143	0
SDC3	10
RN7SL371P	0
PUM1	530
ENSG00000237329	1
ENSG00000232768	0
SELENOWP1	0
ENSG00000225142	0
NKAIN1	0
SNRNP40	211
ENSG00000229447	0
ZCCHC17	595
ENSG00000229044	0
FABP3	4
SERINC2	6
ENSG00000215899	0
RNU6-40P	0
LDC1P	0
LINC01226	6
ENSG00000229167	0
TINAGL1	18
HCRTR1	0
PEF1	120
PEF1-AS1	0
ENSG00000264078	0
COL16A1	10
ADGRB2	0
MIR4254	0
ENSG00000254545	0
SPOCD1	2
ENSG00000203620	0
ENSG00000269967	0
PTP4A2	2286
ENSG00000288678	0
ENSG00000228634	0
ENSG00000284702	0
KHDRBS1	688
ENSG00000203325	2
TMEM39B	40
MIR5585	0
KPNA6	200
ENSG00000250135	0
TXLNA	240
CCDC28B	25
ENSG00000224066	0
IQCC	1
DCDC2B	11
TMEM234	2
EIF3I	281
MTMR9LP	0
FAM167B	4
LCK	238
HDAC1	225
MARCKSL1	167
ENSG00000233775	0
TSSK3	0
FAM229A	0
BSDC1	267
GAPDHP20	0
ENSG00000270850	0
LRRC37A12P	0
RN7SL122P	0
ENSG00000254553	0
ZBTB8B	9
ZBTB8A	24
ZBTB8OS	266
RBBP4	356
SYNC	6
ENSG00000224409	0
KIAA1522	2
YARS1	203
S100PBP	85
FNDC5	4
HPCA	0
TMEM54	0
ENSG00000287691	0
RNF19B	102
ENSG00000278966	0
ENSG00000217644	4
ENSG00000239670	0
ENSG00000236065	0
AK2	310
AZIN2	1
ENSG00000278997	2
TRIM62	45
ENSG00000279179	0
ENSG00000284721	0
ZNF362	172
ENSG00000270115	0
A3GALT2	0
ENSG00000225313	13
PHC2	153
MIR3605	0
RN7SKP16	0
PHC2-AS1	0
TLR12P	0
ZSCAN20	46
ENSG00000235907	0
CSMD2	23
HSPD1P14	0
HMGB4	2
CSMD2-AS1	11
RNA5SP42	0
C1orf94	0
ENSG00000270241	0
ENSG00000287703	0
MIR552	0
SMIM12	68
GJB5	0
GJB4	0
ENSG00000255811	0
GJB3	0
GJA4	34
ENSG00000230163	0
DLGAP3	14
ENSG00000284773	0
GPR199P	0
ENSG00000271741	0
TMEM35B	8
ZMYM6	69
ZMYM1	98
RPL12P45	0
EFCAB14P1	0
ENSG00000284640	1
SFPQ	1138
ZMYM4	575
RN7SL503P	0
SNORA62	0
RPL5P4	14
ZMYM4-AS1	0
KIAA0319L	134
ENSG00000236274	0
NCDN	20
TFAP2E-AS1	18
TFAP2E	0
PSMB2	120
C1orf216	81
CLSPN	144
ENSG00000232335	0
AGO4	325
AGO1	498
CFAP97P1	0
ENSG00000286899	0
ENSG00000271914	0
AGO3	118
ENSG00000271554	0
ENSG00000232862	0
TEKT2	0
ADPRS	26
COL8A2	0
TRAPPC3	50
MAP7D1	188
RN7SL131P	0
THRAP3	1232
UBE2V2P4	0
SH3D21	4
EVA1B	0
ENSG00000286379	3
STK40	544
LSM10	83
RNU4-27P	0
OSCP1	0
SNORA63C	0
MRPS15	193
CSF3R	100
FTLP18	0
ENSG00000284705	6
ENSG00000284720	0
ENSG00000234481	0
GRIK3	5
ENSG00000284650	0
ENSG00000223944	19
MIR4255	0
RNU6-636P	0
RNA5SP43	4
RPS29P6	0
ZC3H12A-DT	15
ZC3H12A	13
MIR6732	0
MEAF6	298
MIR5581	0
SNIP1	97
FTH1P1	0
ENSG00000237749	4
DNALI1	3
GNL2	186
ENSG00000284748	0
RSPO1	11
C1orf109	33
CDCA8	14
EPHA10	0
ACTN4P2	0
ENSG00000227416	0
MANEAL	0
ENSG00000233728	0
YRDC	3
C1orf122	6
MTF1	72
ENSG00000235673	0
ENSG00000230955	0
INPP5B	213
SNORA63	4
RNU6-584P	0
SF3A3	565
RNU6-510P	0
FHL3	18
UTP11	162
POU3F1	0
MIR3659HG	0
ENSG00000223589	0
MIR3659	0
LINC02786	0
ENSG00000286552	0
ENSG00000287987	0
LINC01343	0
ENSG00000275350	0
RNU6-753P	0
LINC01685	0
HSPA5P1	0
ENSG00000284632	9
RRAGC	65
ENSG00000273637	0
RRAGC-DT	0
MYCBP	90
ENSG00000274944	0
GJA9	0
RHBDL2	3
RNU6-605P	0
EIF1P2	0
AKIRIN1	258
NDUFS5	618
MACF1	1798
RNU6-608P	0
RNA5SP44	0
ENSG00000287422	7
ENSG00000226438	0
HSPE1P8	0
BMP8A	3
OXCT2P1	0
PPIEL	12
PABPC4	583
PABPC4-AS1	0
SNORA55	0
HEYL	14
ENSG00000225903	11
NT5C1A	8
HPCAL4	2
PPIE	94
ENSG00000225333	2
RNU7-121P	0
ENSG00000289711	0
BMP8B	15
OXCT2	0
BMP8B-AS1	1
ENSG00000261798	2
ENSG00000229213	0
ENSG00000284719	10
LINC02811	0
TRIT1	73
MYCL	35
MYCL-AS1	1
MFSD2A	4
ENSG00000228477	0
CAP1	3284
PPT1	60
OAZ1P1	0
RLF	173
RNU6-1237P	0
TMCO2	0
ZMPSTE24-DT	23
ZMPSTE24	70
ENSG00000231296	0
COL9A2	28
ENSG00000227311	0
SMAP2	902
ENSG00000213172	0
ENSG00000284677	0
ZFP69B	7
ENSG00000260920	0
ENSG00000279667	0
ZFP69	19
EXO5-DT	0
EXO5	11
ENSG00000227278	0
ENSG00000238186	0
ZNF684	22
ENSG00000286838	0
ENSG00000236505	0
GTF2F2P2	0
RIMS3	19
ENSG00000287743	5
ENSG00000237899	12
NFYC-AS1	0
NFYC	281
MIR30E	0
MIR30C1	0
KCNQ4	17
RN7SL326P	0
CITED4	28
ENSG00000229528	0
ENSG00000228940	0
ENSG00000286668	0
UBE2V1P8	0
CTPS1	46
SLFNL1-AS1	0
SLFNL1	0
SCMH1	232
RPL23AP17	0
ENSG00000287400	0
SCMH1-DT	0
ENSG00000213987	0
ENSG00000286640	18
FOXO6	0
FOXO6-AS1	0
RNA5SP45	4
EDN2	0
HIVEP3	176
ENSG00000230881	0
ENSG00000230638	7
ENSG00000284895	0
ENSG00000287587	1
HNRNPFP1	4
ENSG00000228776	0
GUCA2B	2
GUCA2A	3
FOXJ3	339
ENSG00000227527	0
RIMKLA	9
ENSG00000235002	0
ZMYND12	7
PPCS	281
CCDC30	34
RPS3AP11	0
TMSB4XP1	7
RNU6-536P	0
ENSG00000236180	0
PPIH	14
ENSG00000285728	0
ENSG00000234917	0
YBX1	8543
CLDN19	5
P3H1	7
C1orf50	10
ENSG00000283580	0
ENSG00000228452	0
TMEM269	5
SVBP	227
ERMAP	115
ZNF691-DT	8
ZNF691	42
ENSG00000233708	0
MKRN8P	1
ATP6V1E1P1	0
ENSG00000288955	0
SLC2A1	342
ATP6V0CP4	0
SLC2A1-DT	15
ENSG00000283973	0
RNU6-880P	0
ENSG00000277513	0
FAM183A	0
EBNA1BP2	141
MIR6733	0
CFAP57	3
RNA5SP46	0
TMEM125	0
C1orf210	0
TIE1	14
MPL	183
ENSG00000287113	0
CDC20-DT	0
CDC20	6
ELOVL1	41
MIR6734	0
ENSG00000288772	0
MED8	41
MED8-AS1	0
SZT2	44
SZT2-AS1	0
MIR6735	0
HYI	0
HYI-AS1	0
PTPRF	25
KDM4A	56
ENSG00000284989	0
KDM4A-AS1	9
ST3GAL3	67
ST3GAL3-AS1	0
ENSG00000233674	0
MIR6079	0
SHMT1P1	0
ARTN	0
LINC02918	0
ENSG00000288573	0
IPO13	28
ENSG00000285649	0
DPH2	41
ATP6V0B	1
B4GALT2	14
CCDC24	3
SLC6A9	9
ENSG00000230615	8
ENSG00000227163	0
KRT8P47	0
RN7SL479P	2
KLF17	1
ENSG00000233514	5
KLF18	0
ENSG00000226804	0
OOSP1P1	0
ENSG00000227994	0
ENSG00000271329	0
DMAP1	15
ERI3	68
ERI3-IT1	0
RNU6-369P	0
RNF220	152
MIR5584	0
TMEM53	7
ARMH1	27
RNU5F-1	38
RNU5D-1	3
KIF2C	85
ENSG00000225721	0
RPS8	6527
SNORD55	0
SNORD46	4
SNORD38A	1
SNORD38B	0
RPS15AP11	1
BEST4	0
PLK3	17
DYNLT4	0
BTBD19	2
PTCH2	0
RNU5E-6P	0
ENSG00000226499	0
EIF2B3	42
RNA5SP47	0
CCNB1IP1P1	0
PPIAP35	0
MRPS17P1	2
HECTD3	110
UROD	213
ZSWIM5	13
OSTCP5	0
LINC01144	8
HPDL	0
MUTYH	1
ENSG00000288208	0
TOE1	19
TESK2	20
PPIAP36	0
