Geneid	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-3/duplicates/PP111_sorted_q10_mrkDup.bam
ACTRT2	1
PRDM16-DT	0
PRDM16	4
MIR4251	0
ENSG00000226286	0
ENSG00000279839	0
ENSG00000272235	1
ENSG00000287828	0
ENSG00000286518	16
ARHGEF16	0
ENSG00000272088	0
MEGF6	7
MIR551A	0
ENSG00000238260	26
TPRG1L	159
WRAP73	21
TP73	5
TP73-AS3	0
TP73-AS2	0
TP73-AS1	3
ENSG00000276189	0
CCDC27	0
SMIM1	10
LRRC47	29
RN7SL574P	0
ENSG00000272153	6
CEP104	74
DFFB	11
C1orf174	111
LINC01134	0
LINC01346	2
LINC01345	0
LINC02780	3
ENSG00000284703	0
EEF1DP6	0
LINC01777	0
ENSG00000284694	0
ENSG00000227169	0
LINC01646	0
AJAP1	0
ENSG00000287586	3
ENSG00000284739	0
LINC02781	0
LINC02782	0
ENSG00000284616	0
ENSG00000284692	0
ENSG00000284666	1
ENSG00000260972	0
ENSG00000283356	0
ENSG00000236948	0
ENSG00000264341	0
MIR4689	0
NPHP4	5
KCNAB2	148
CHD5	3
ENSG00000285629	14
RPL22	1726
RNF207-AS1	0
RNF207	3
ICMT	16
ICMT-DT	0
HES3	0
GPR153	19
ACOT7	55
ENSG00000271746	0
HES2	0
ESPN	37
MIR4252	0
ENSG00000231868	0
TNFRSF25	0
PLEKHG5	12
NOL9	90
RNU6-731P	0
ENSG00000229519	0
TAS1R1	5
ZBTB48	2
KLHL21	9
PHF13	1
THAP3	10
DNAJC11	84
LINC01672	5
ENSG00000284744	10
CAMTA1-DT	0
CAMTA1	424
ENSG00000227950	0
ENSG00000237365	0
RNU1-8P	0
CAMTA1-IT1	0
CAMTA1-AS2	0
CAMTA1-AS1	1
ENSG00000270171	0
ENSG00000270035	0
ENSG00000269978	0
VAMP3	1162
ENSG00000269925	47
PER3	35
ENSG00000236266	0
UTS2	0
TNFRSF9	0
ENSG00000270330	0
PARK7	317
Y_RNA	3127
ENSG00000284747	0
ENSG00000284716	0
ERRFI1	85
ERRFI1-DT	54
ENSG00000232848	0
ENSG00000229305	1
ENSG00000288816	0
LINC01714	0
RNU1-7P	1
ENSG00000233645	4
RNU6-991P	0
SLC45A1	0
RERE	544
RERE-AS1	0
ENSG00000221083	0
ENSG00000270282	0
RPL7P11	2
RPL7P7	7
ENSG00000226545	0
ENSG00000228423	4
RPL23AP19	0
ENO1	827
MIR6728	0
ENO1-AS1	0
RNU6-304P	0
HMGN2P17	0
ENSG00000232208	0
ENSG00000232663	0
CA6	0
RN7SL451P	0
SLC2A7	0
SLC2A5	13
ENSG00000252404	0
GPR157	16
MIR34AHG	2
MIR34A	0
LNCTAM34A	0
H6PD	10
SPSB1	17
ENSG00000284652	0
LINC02606	0
RNA5SP40	0
ENSG00000235263	0
SLC25A33	41
ENSG00000231181	0
TMEM201	19
PIK3CD	219
PIK3CD-AS1	1
ENSG00000233268	0
PIK3CD-AS2	6
CLSTN1	57
MZT1P1	0
ENSG00000280113	0
CTNNBIP1	63
ENSG00000223989	0
ENSG00000285701	0
LZIC	486
ENSG00000228150	0
NMNAT1	45
RN7SKP269	3
TMEM274P	0
MIR5697	0
ENSG00000241326	0
RBP7	211
UBE4B	175
ENSG00000224340	0
PGAM1P11	0
RNU6-828P	0
KIF1B	296
ENSG00000264881	0
RNU6-37P	6
RN7SL731P	0
ENSG00000284735	0
ENSG00000284642	6
PGD	633
ENSG00000271989	0
CENPS-CORT	0
CENPS	0
CORT	0
DFFA	45
ENSG00000203469	0
PEX14	12
ENSG00000287727	0
RN7SL614P	0
CASZ1	16
ENSG00000272078	0
HSPE1P24	0
C1orf127	3
CFL1P6	0
TARDBP	137
MASP2	0
SRM	80
EXOSC10	126
ENSG00000226849	0
EXOSC10-AS1	0
MTOR	57
MTOR-AS1	0
RNU6-537P	0
ANGPTL7	0
RNU6-291P	1
RPL39P6	0
UBIAD1	3
UBE2V2P3	0
ENSG00000284646	0
MTCYBP45	0
DISP3	0
ENSG00000285833	0
LINC01647	3
ENSG00000284708	0
FBXO2	1
FBXO44	4
FBXO6	37
MAD2L2	24
DRAXIN	24
AGTRAP	28
C1orf167	1
C1orf167-AS1	0
MTHFR	108
CLCN6	37
ENSG00000276470	0
ENSG00000278852	0
NPPA	0
ENSG00000275915	0
NPPB	0
SBF1P2	0
ENSG00000285646	5
RNU5E-1	0
RNU5E-4P	18
KIAA2013	38
PLOD1	0
ENSG00000287384	0
MFN2	507
ENSG00000270914	0
MIIP	3
MIR6729	0
RN7SL649P	0
TNFRSF8	2
RNU6-777P	0
RPL23AP89	0
ENSG00000285604	4
MIR7846	0
TNFRSF1B	98
MIR4632	0
RPL10P17	0
SNORA70	0
VPS13D	258
SNORA59A	0
LINC02766	0
DHRS3	47
RNU6ATAC18P	0
MIR6730	0
ENSG00000288927	0
ENSG00000272482	0
AADACL4	2
ENSG00000226166	0
AADACL3	7
CFAP107	0
PRAMEF12	0
PRAMEF1	0
LINC01784	0
PRAMEF11	0
PRAMEF30P	0
HNRNPCL1	0
PRAMEF2	0
PRAMEF4	0
PRAMEF10	14
PRAMEF7	0
RNU6-1072P	0
PRAMEF29P	0
PRAMEF6	0
PRAMEF28P	0
PRAMEF27	0
HNRNPCL3	0
PRAMEF25	0
PRAMEF34P	0
PRAMEF35P	3
HNRNPCL2	3
PRAMEF36P	0
ENSG00000233336	0
PRAMEF26	0
HNRNPCL4	0
PRAMEF9	0
PRAMEF13	0
PRAMEF18	0
PRAMEF31P	4
PRAMEF5	0
PRAMEF32P	0
RNU6-771P	0
PRAMEF8	0
PRAMEF33	0
PRAMEF15	1
ENSG00000228229	6
PRAMEF14	0
PRAMEF19	3
PRAMEF17	0
PRAMEF20	14
LRRC38	0
ENSG00000259961	0
BRWD1P1	0
PDPN	11
RNA5SP41	0
ENSG00000237445	0
ENSG00000253085	0
PRDM2	611
ENSG00000289380	0
KAZN	38
RNU6-1265P	0
ENSG00000231606	0
KAZN-AS1	2
TBCAP2	0
ENSG00000287756	2
TMEM51-AS1	0
TMEM51	0
TMEM51-AS2	0
MFFP1	0
ZBTB2P1	0
FHAD1	7
FHAD1-AS1	0
ENSG00000236045	0
EFHD2-AS1	0
EFHD2	571
CTRC	1
CELA2A	0
CELA2B	0
CASP9	60
DNAJC16	501
SCARNA21B	0
ENSG00000272510	0
AGMAT	21
ENSG00000237301	0
CHCHD2P6	0
RNU7-179P	0
CD24P1	0
DDI2	229
RSC1A1	0
ENSG00000271742	0
PLEKHM2	90
ENSG00000237938	0
SLC25A34	0
SLC25A34-AS1	0
TMEM82	0
FBLIM1	0
RPL12P14	0
UQCRHL	20
ENSG00000178715	1
FLJ37453	0
SPEN	435
ENSG00000270620	0
ZBTB17	3
ENSG00000234607	0
ENSG00000231353	0
ENSG00000275503	1
TBC1D3P6	0
SRARP	0
ENSG00000233078	0
HSPB7	1
CLCNKA	12
ENSG00000232456	1
CLCNKB	5
FAM131C	4
EPHA2	21
EPHA2-AS1	5
ENSG00000224621	0
ARHGEF19-AS1	0
ARHGEF19	0
ANO7L1	6
ENSG00000288398	2
CPLANE2	0
MT1XP1	0
FBXO42	47
SZRD1	257
RPL22P3	0
SPATA21	0
NECAP2	95
LINC01772	1
CROCCP3	8
RNU1-1	0
ENSG00000261135	0
ENSG00000285853	0
ENSG00000224174	0
LINC01783	0
RNU1-6P	0
PDE4DIPP8	0
NBPF1	86
ENSG00000271732	10
CROCCP2	31
ENSG00000283773	0
MST1P2	24
ENSG00000282143	1
RNU1-3	7
ENSG00000280114	0
EIF1AXP1	0
ESPNP	0
ENSG00000279151	0
ENSG00000282740	0
CROCC	42
CROCCP4	0
RNU1-4	5
MST1L	0
ENSG00000223643	0
PDE4DIPP9	0
MIR3675	0
ENSG00000228549	10
RNU1-5P	0
ENSG00000238142	0
ENSG00000235241	0
RNU1-2	3
ENSG00000272426	0
MFAP2	29
ENSG00000286898	0
ENSG00000226526	7
ATP13A2	35
ENSG00000288636	0
SDHB	159
PADI2	119
LINC02783	0
ENSG00000282843	0
PADI1	0
PADI3	0
MIR3972	0
PADI4	153
PADI6	0
RCC2-AS1	0
RCC2	166
ARHGEF10L	12
LINC02810	4
ACTL8	1
ENSG00000284653	0
LINC01654	2
IGSF21	0
ENSG00000280222	4
IGSF21-AS1	0
ENSG00000225387	0
KLHDC7A	0
DYNLL1P3	0
ENSG00000225478	0
PAX7	0
TAS1R2	0
ALDH4A1	0
MIR4695	0
MIR1290	0
IFFO2	42
ENSG00000272084	0
UBR4	795
EMC1-AS1	0
EMC1	66
MRTO4	57
ENSG00000286064	0
AKR7L	0
AKR7A3	0
ENSG00000270728	0
AKR7A2	43
RNU6-1099P	0
SLC66A1	6
CAPZB	828
RN7SL277P	1
MICOS10	77
RNU4-28P	0
MICOS10-DT	0
NBL1	3
MICOS10-NBL1	0
ENSG00000226396	0
HTR6	1
TMCO4	21
RNF186	0
RNF186-AS1	0
OTUD3	24
PLA2G2E	0
RN7SL304P	0
PLA2G2A	2
PLA2G5	0
PLA2G2D	11
PLA2G2F	0
ENSG00000227066	0
PLA2G2C	7
UBXN10	28
LINC01757	0
ENSG00000284710	0
VWA5B1	1
ENSG00000226664	0
LINC01141	14
ENSG00000226487	0
ENSG00000284641	0
ENSG00000284743	0
CAMK2N1	1
ENSG00000289402	0
MUL1	20
RPS4XP4	0
FAM43B	0
CDA	63
PINK1	110
MIR6084	0
PINK1-AS	0
DDOST	14
KIF17	4
ENSG00000235432	0
SH2D5	0
ENSG00000233069	0
HP1BP3	871
EIF4G3	1952
RNU7-200P	0
MIR1256	0
RPS15AP6	0
ENSG00000236073	10
HSPE1P27	0
ENSG00000287192	0
ECE1	232
ENSG00000236936	2
ECE1-AS1	0
PPP1R11P1	0
PDE4DIPP10	0
ENSG00000236009	0
NBPF2P	0
HS6ST1P1	0
CROCCP5	0
NBPF3	6
PFN1P10	0
ALPL	13
ENSG00000289715	0
LINC02596	0
RAP1GAP	305
USP48	790
ENSG00000231978	0
LDLRAD2	3
HSPG2	18
ENSG00000232037	0
ENSG00000283234	0
CELA3B	0
ENSG00000285959	0
RN7SL386P	0
RNU6-1022P	0
CELA3A	0
RN7SL186P	0
RNU6-776P	0
LINC01635	3
LINC00339	0
ENSG00000289694	0
CDC42-AS1	0
ENSG00000285794	0
CDC42	21
CDC42-IT1	0
MPHOSPH6P1	0
WNT4	0
ENSG00000285873	0
MIR4418	0
PPIAP34	0
ENSG00000279625	0
ZBTB40	114
ZBTB40-IT1	0
EPHA8	7
MIR6127	0
C1QA	17
ENSG00000289692	0
C1QC	21
C1QB	78
EPHB2	2
MIR4684	0
ENSG00000225952	0
MIR4253	0
LACTBL1	0
TEX46	0
KDM1A	498
ENSG00000240553	0
MIR3115	0
ENSG00000266802	0
LUZP1	134
ENSG00000229010	0
RNU6-514P	0
RNU6-135P	0
ENSG00000289014	7
HTR1D	15
ENSG00000215381	0
LINC01355	0
ENSG00000284726	0
HNRNPR	609
ZNF436	59
ZNF436-AS1	1
ENSG00000271420	0
TCEA3	133
ENSG00000232482	0
ASAP3	19
E2F2	152
ENSG00000235052	0
ID3	6
ENSG00000285802	0
MDS2	1
ENSG00000229239	0
RPL11	4356
ELOA-AS1	1
ELOA	87
PITHD1	654
LYPLA2	44
GALE	2
HMGCL	73
FUCA1	58
CNR2	0
BTBD6P1	11
ENSG00000232557	0
MIR378F	0
H3P1	0
PNRC2	574
SRSF10	230
ENSG00000215905	0
ENSG00000225315	13
MYOM3	13
MYOM3-AS1	0
IL22RA1	8
IFNLR1	35
GRHL3	8
LINC02800	0
GRHL3-AS1	0
STPG1	1
NIPAL3	92
ENSG00000288982	0
RCAN3AS	0
RCAN3	412
NCMAP-DT	0
NCMAP	3
ENSG00000227312	0
SRRM1	610
ENSG00000284699	0
CLIC4	573
RNU6-1208P	3
RUNX3	228
MIR6731	0
RUNX3-AS1	3
ENSG00000261025	0
MIR4425	0
LINC02793	0
ENSG00000233755	0
IFITM3P7	0
ENSG00000231953	0
SYF2	1112
ENSG00000284602	0
ENSG00000284657	0
RSRP1	263
ENSG00000272432	0
ENSG00000261349	0
RHD	56
SDHDP6	0
ENSG00000259984	0
TMEM50A	751
RHCE	63
ENSG00000238084	0
MACO1	162
LDLRAP1	465
ENSG00000225643	4
MAN1C1	2
ENSG00000233478	3
SELENON	98
ENSG00000255054	0
ENSG00000228172	1
MTFR1L	144
ENSG00000272478	0
AUNIP	0
ENSG00000236528	3
PAQR7	16
STMN1	110
SNRPFP2	0
ENSG00000223624	0
MIR3917	0
PAFAH2	110
RNU6-110P	0
ENSG00000252190	0
ENSG00000252691	0
EXTL1	0
SLC30A2	29
ENSG00000284309	0
TRIM63	0
PDIK1L	72
FAM110D	11
C1orf232	10
ZNF593OS	0
ZNF593	0
CNKSR1	2
CATSPER4	0
ZPLD2P	0
ENSG00000278572	0
CEP85	108
ENSG00000270733	0
SH3BGRL3	8851
UBXN11	34
CD52	429
CRYBG2	3
ENSG00000225854	0
ZNF683	24
LIN28A	5
DHDDS	78
ENSG00000223583	0
DHDDS-AS1	6
HMGN2	478
DPPA2P2	16
RPS6KA1	286
MIR1976	0
RN7SL679P	0
RNU7-29P	0
ENSG00000289452	0
ENSG00000229247	0
ENSG00000238316	0
ENSG00000235069	0
ENSG00000260063	14
ARID1A	607
PIGV	17
RN7SL165P	0
ENSG00000287810	0
ZDHHC18	46
SFN	0
GPN2	0
ENSG00000226698	0
ENSG00000289554	1
GPATCH3	20
NUDC	690
NR0B2	1
KDF1	0
RPL12P13	0
RPL32P6	1
OSTCP2	0
TRNP1	0
TENT5B	0
SLC9A1	69
ENSG00000229985	0
CHCHD3P3	5
NPM1P39	7
SNRPEP7	0
WDTC1-DT	0
WDTC1	110
ENSG00000243659	0
TMEM222	35
RNU6-48P	0
ACTG1P20	0
SYTL1	52
MAP3K6	51
FCN3	7
CD164L2	0
ENSG00000231207	0
GPR3	0
WASF2	1359
ENSG00000241169	0
ENSG00000237429	0
AHDC1	16
FGR	138
ENSG00000235912	0
LINC02574	0
IFI6	47
ENSG00000225886	0
RNU6-949P	0
CHMP1AP1	0
RNU6-424P	0
ENSG00000287244	3
FAM76A	24
ENSG00000231344	0
RPEP3	0
STX12	150
ENSG00000269971	0
ENSG00000270031	0
RNU6-1245P	0
ENSG00000286433	0
PPP1R8	125
SCARNA1	5
THEMIS2	229
RPA2	126
SMPDL3B	1
ENSG00000227050	0
XKR8	8
EYA3	20
ENSG00000238231	0
RN7SL559P	0
SPCS2P4	1
ENSG00000228943	0
ENSG00000289576	0
ENSG00000214812	0
RNU6-176P	7
PTAFR	119
DNAJC8	296
ATP5IF1	519
ENSG00000270605	1
ENSG00000271398	1
SESN2	10
MED18	45
PHACTR4	372
ENSG00000229820	0
RNU6ATAC27P	0
RCC1	38
SNHG3	16
SNORA73A	0
SNORA73B	60
PRDX3P2	0
ENSG00000279443	0
TRNAU1AP	19
SNHG12	55
SNORD99	0
SNORA61	0
SNORA44	0
SNORA16A	0
TAF12	146
RAB42	0
TAF12-DT	0
ENSG00000270103	0
RNU11	0
GMEB1	161
ENSG00000252777	0
ENSG00000289291	0
YTHDF2	209
OPRD1	1
ENSG00000233427	0
EPB41	12254
ENSG00000225616	5
Metazoa_SRP	67
TMEM200B	0
ENSG00000225750	0
SRSF4	583
ENSG00000277916	0
MECR	12
ENSG00000237934	0
PTPRU	10
LINC01756	0
ENSG00000225011	0
ENSG00000228176	0
ENSG00000284676	0
ENSG00000270927	0
LINC01648	0
ENSG00000233372	0
ENSG00000231251	0
ENSG00000236335	0
ENSG00000231949	0
ENSG00000289710	0
MATN1	3
MATN1-AS1	9
ENSG00000287510	0
LAPTM5	610
MIR4420	0
ENSG00000229607	0
LINC01778	0
RN7SKP91	6
ENSG00000235143	0
SDC3	30
RN7SL371P	0
PUM1	353
ENSG00000237329	0
ENSG00000232768	0
SELENOWP1	0
ENSG00000225142	0
NKAIN1	7
SNRNP40	95
ENSG00000229447	0
ZCCHC17	480
ENSG00000229044	0
FABP3	12
SERINC2	3
ENSG00000215899	0
RNU6-40P	2
LDC1P	0
LINC01226	0
ENSG00000229167	0
TINAGL1	7
HCRTR1	15
PEF1	52
PEF1-AS1	0
ENSG00000264078	0
COL16A1	3
ADGRB2	1
MIR4254	0
ENSG00000254545	0
SPOCD1	82
ENSG00000203620	0
ENSG00000269967	0
PTP4A2	2004
ENSG00000288678	0
ENSG00000228634	0
ENSG00000284702	9
KHDRBS1	373
ENSG00000203325	4
TMEM39B	46
MIR5585	0
KPNA6	219
ENSG00000250135	0
TXLNA	144
CCDC28B	23
ENSG00000224066	0
IQCC	0
DCDC2B	2
TMEM234	4
EIF3I	202
MTMR9LP	0
FAM167B	3
LCK	104
HDAC1	220
MARCKSL1	193
ENSG00000233775	0
TSSK3	1
FAM229A	0
BSDC1	233
GAPDHP20	0
ENSG00000270850	0
LRRC37A12P	0
RN7SL122P	0
ENSG00000254553	0
ZBTB8B	20
ZBTB8A	0
ZBTB8OS	116
RBBP4	437
SYNC	1
ENSG00000224409	0
KIAA1522	14
YARS1	157
S100PBP	26
FNDC5	2
HPCA	0
TMEM54	2
ENSG00000287691	0
RNF19B	70
ENSG00000278966	0
ENSG00000217644	0
ENSG00000239670	0
ENSG00000236065	0
AK2	112
AZIN2	18
ENSG00000278997	18
TRIM62	7
ENSG00000279179	0
ENSG00000284721	0
ZNF362	104
ENSG00000270115	0
A3GALT2	11
ENSG00000225313	0
PHC2	168
MIR3605	0
RN7SKP16	0
PHC2-AS1	0
TLR12P	0
ZSCAN20	36
ENSG00000235907	0
CSMD2	25
HSPD1P14	0
HMGB4	0
CSMD2-AS1	0
RNA5SP42	0
C1orf94	0
ENSG00000270241	12
ENSG00000287703	0
MIR552	0
SMIM12	100
GJB5	0
GJB4	1
ENSG00000255811	0
GJB3	0
GJA4	8
ENSG00000230163	0
DLGAP3	11
ENSG00000284773	0
GPR199P	0
ENSG00000271741	0
TMEM35B	0
ZMYM6	45
ZMYM1	55
RPL12P45	0
EFCAB14P1	0
ENSG00000284640	0
SFPQ	556
ZMYM4	285
RN7SL503P	0
SNORA62	0
RPL5P4	15
ZMYM4-AS1	0
KIAA0319L	95
ENSG00000236274	0
NCDN	41
TFAP2E-AS1	17
TFAP2E	28
PSMB2	179
C1orf216	40
CLSPN	145
ENSG00000232335	0
AGO4	72
AGO1	207
CFAP97P1	0
ENSG00000286899	0
ENSG00000271914	0
AGO3	67
ENSG00000271554	3
ENSG00000232862	1
TEKT2	0
ADPRS	10
COL8A2	7
TRAPPC3	70
MAP7D1	233
RN7SL131P	0
THRAP3	943
UBE2V2P4	0
SH3D21	3
EVA1B	0
ENSG00000286379	5
STK40	818
LSM10	78
RNU4-27P	0
OSCP1	9
SNORA63C	0
MRPS15	97
CSF3R	118
FTLP18	0
ENSG00000284705	1
ENSG00000284720	0
ENSG00000234481	0
GRIK3	23
ENSG00000284650	0
ENSG00000223944	8
MIR4255	0
RNU6-636P	0
RNA5SP43	0
RPS29P6	0
ZC3H12A-DT	27
ZC3H12A	13
MIR6732	0
MEAF6	180
MIR5581	0
SNIP1	62
FTH1P1	0
ENSG00000237749	6
DNALI1	3
GNL2	75
ENSG00000284748	0
RSPO1	0
C1orf109	43
CDCA8	5
EPHA10	1
ACTN4P2	0
ENSG00000227416	0
MANEAL	7
ENSG00000233728	0
YRDC	1
C1orf122	26
MTF1	121
ENSG00000235673	0
ENSG00000230955	0
INPP5B	91
SNORA63	1
RNU6-584P	0
SF3A3	306
RNU6-510P	0
FHL3	10
UTP11	91
POU3F1	0
MIR3659HG	0
ENSG00000223589	0
MIR3659	0
LINC02786	0
ENSG00000286552	0
ENSG00000287987	0
LINC01343	0
ENSG00000275350	0
RNU6-753P	0
LINC01685	2
HSPA5P1	0
ENSG00000284632	0
RRAGC	27
ENSG00000273637	0
RRAGC-DT	4
MYCBP	75
ENSG00000274944	0
GJA9	0
RHBDL2	0
RNU6-605P	0
EIF1P2	0
AKIRIN1	217
NDUFS5	441
MACF1	1101
RNU6-608P	0
RNA5SP44	0
ENSG00000287422	0
ENSG00000226438	0
HSPE1P8	0
BMP8A	0
OXCT2P1	0
PPIEL	0
PABPC4	269
PABPC4-AS1	0
SNORA55	0
HEYL	0
ENSG00000225903	0
NT5C1A	8
HPCAL4	2
PPIE	79
ENSG00000225333	0
RNU7-121P	0
ENSG00000289711	0
BMP8B	4
OXCT2	0
BMP8B-AS1	0
ENSG00000261798	0
ENSG00000229213	0
ENSG00000284719	0
LINC02811	0
TRIT1	27
MYCL	18
MYCL-AS1	0
MFSD2A	2
ENSG00000228477	1
CAP1	3725
PPT1	60
OAZ1P1	0
RLF	159
RNU6-1237P	0
TMCO2	0
ZMPSTE24-DT	0
ZMPSTE24	17
ENSG00000231296	0
COL9A2	13
ENSG00000227311	0
SMAP2	695
ENSG00000213172	0
ENSG00000284677	0
ZFP69B	5
ENSG00000260920	0
ENSG00000279667	0
ZFP69	26
EXO5-DT	0
EXO5	21
ENSG00000227278	0
ENSG00000238186	0
ZNF684	42
ENSG00000286838	0
ENSG00000236505	0
GTF2F2P2	0
RIMS3	0
ENSG00000287743	0
ENSG00000237899	0
NFYC-AS1	0
NFYC	212
MIR30E	1
MIR30C1	0
KCNQ4	3
RN7SL326P	0
CITED4	36
ENSG00000229528	7
ENSG00000228940	0
ENSG00000286668	1
UBE2V1P8	0
CTPS1	102
SLFNL1-AS1	0
SLFNL1	14
SCMH1	225
RPL23AP17	0
ENSG00000287400	5
SCMH1-DT	0
ENSG00000213987	0
ENSG00000286640	0
FOXO6	1
FOXO6-AS1	0
RNA5SP45	0
EDN2	0
HIVEP3	97
ENSG00000230881	0
ENSG00000230638	0
ENSG00000284895	0
ENSG00000287587	1
HNRNPFP1	0
ENSG00000228776	0
GUCA2B	0
GUCA2A	0
FOXJ3	267
ENSG00000227527	0
RIMKLA	20
ENSG00000235002	0
ZMYND12	31
PPCS	162
CCDC30	30
RPS3AP11	0
TMSB4XP1	1
RNU6-536P	0
ENSG00000236180	0
PPIH	3
ENSG00000285728	0
ENSG00000234917	3
YBX1	7320
CLDN19	0
P3H1	4
C1orf50	6
ENSG00000283580	0
ENSG00000228452	0
TMEM269	7
SVBP	187
ERMAP	100
ZNF691-DT	0
ZNF691	5
ENSG00000233708	0
MKRN8P	0
ATP6V1E1P1	0
ENSG00000288955	0
SLC2A1	179
ATP6V0CP4	0
SLC2A1-DT	0
ENSG00000283973	0
RNU6-880P	0
ENSG00000277513	0
FAM183A	0
EBNA1BP2	183
MIR6733	0
CFAP57	9
RNA5SP46	0
TMEM125	0
C1orf210	0
TIE1	16
MPL	239
ENSG00000287113	0
CDC20-DT	4
CDC20	5
ELOVL1	39
MIR6734	0
ENSG00000288772	0
MED8	32
MED8-AS1	0
SZT2	75
SZT2-AS1	0
MIR6735	0
HYI	0
HYI-AS1	0
PTPRF	50
KDM4A	28
ENSG00000284989	0
KDM4A-AS1	1
ST3GAL3	48
ST3GAL3-AS1	0
ENSG00000233674	0
MIR6079	0
SHMT1P1	0
ARTN	0
LINC02918	4
ENSG00000288573	31
IPO13	4
ENSG00000285649	0
DPH2	34
ATP6V0B	0
B4GALT2	22
CCDC24	6
SLC6A9	22
ENSG00000230615	44
ENSG00000227163	0
KRT8P47	0
RN7SL479P	5
KLF17	9
ENSG00000233514	0
KLF18	31
ENSG00000226804	0
OOSP1P1	0
ENSG00000227994	0
ENSG00000271329	0
DMAP1	35
ERI3	20
ERI3-IT1	0
RNU6-369P	0
RNF220	107
MIR5584	0
TMEM53	0
ARMH1	25
RNU5F-1	28
RNU5D-1	9
KIF2C	4
ENSG00000225721	0
RPS8	3888
SNORD55	0
SNORD46	4
SNORD38A	2
SNORD38B	0
RPS15AP11	0
BEST4	0
PLK3	1
DYNLT4	0
BTBD19	10
PTCH2	0
RNU5E-6P	0
ENSG00000226499	0
EIF2B3	3
RNA5SP47	0
CCNB1IP1P1	0
PPIAP35	0
MRPS17P1	0
HECTD3	141
UROD	129
ZSWIM5	21
OSTCP5	0
LINC01144	0
HPDL	0
MUTYH	6
ENSG00000288208	0
TOE1	0
TESK2	5
PPIAP36	0
CCDC163	4
