Geneid	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-3/duplicates/PP105_sorted_q10_mrkDup.bam
ENSG00000284642	0
PGD	958
ENSG00000271989	0
CENPS-CORT	0
CENPS	0
CORT	0
DFFA	44
ENSG00000203469	0
PEX14	47
ENSG00000287727	0
RN7SL614P	0
CASZ1	36
ENSG00000272078	3
HSPE1P24	0
C1orf127	3
CFL1P6	0
TARDBP	337
MASP2	7
SRM	112
EXOSC10	225
ENSG00000226849	0
EXOSC10-AS1	0
MTOR	159
MTOR-AS1	0
RNU6-537P	0
ANGPTL7	8
RNU6-291P	0
RPL39P6	0
UBIAD1	27
UBE2V2P3	0
ENSG00000284646	0
MTCYBP45	0
DISP3	0
ENSG00000285833	0
LINC01647	0
ENSG00000284708	1
FBXO2	21
FBXO44	26
FBXO6	25
MAD2L2	122
DRAXIN	12
AGTRAP	11
C1orf167	1
C1orf167-AS1	0
MTHFR	56
CLCN6	7
ENSG00000276470	0
ENSG00000278852	0
NPPA	0
ENSG00000275915	0
NPPB	5
SBF1P2	0
ENSG00000285646	0
RNU5E-1	0
RNU5E-4P	0
KIAA2013	50
PLOD1	9
ENSG00000287384	0
MFN2	1139
ENSG00000270914	0
MIIP	23
MIR6729	0
RN7SL649P	0
TNFRSF8	14
RNU6-777P	0
RPL23AP89	0
ENSG00000285604	0
MIR7846	0
TNFRSF1B	293
MIR4632	0
RPL10P17	0
SNORA70	0
VPS13D	345
SNORA59A	0
LINC02766	1
DHRS3	204
RNU6ATAC18P	0
MIR6730	0
ENSG00000288927	2
ENSG00000272482	0
AADACL4	1
ENSG00000226166	0
AADACL3	0
CFAP107	1
PRAMEF12	0
PRAMEF1	2
LINC01784	0
PRAMEF11	0
PRAMEF30P	0
HNRNPCL1	0
PRAMEF2	0
PRAMEF4	0
PRAMEF10	0
PRAMEF7	0
RNU6-1072P	0
PRAMEF29P	0
PRAMEF6	0
PRAMEF28P	0
PRAMEF27	0
HNRNPCL3	3
PRAMEF25	0
PRAMEF34P	0
PRAMEF35P	0
HNRNPCL2	3
PRAMEF36P	0
ENSG00000233336	0
PRAMEF26	0
HNRNPCL4	0
PRAMEF9	0
PRAMEF13	0
PRAMEF18	0
PRAMEF31P	0
PRAMEF5	0
PRAMEF32P	0
RNU6-771P	0
PRAMEF8	0
PRAMEF33	0
PRAMEF15	0
ENSG00000228229	0
PRAMEF14	0
PRAMEF19	0
PRAMEF17	0
PRAMEF20	0
LRRC38	0
ENSG00000259961	0
BRWD1P1	0
PDPN	0
RNA5SP41	0
ENSG00000237445	0
ENSG00000253085	0
PRDM2	863
ENSG00000289380	0
KAZN	84
RNU6-1265P	0
ENSG00000231606	0
KAZN-AS1	0
TBCAP2	0
ENSG00000287756	0
TMEM51-AS1	1
TMEM51	0
TMEM51-AS2	0
MFFP1	0
ZBTB2P1	0
FHAD1	44
FHAD1-AS1	0
ENSG00000236045	0
EFHD2-AS1	0
EFHD2	1340
CTRC	0
CELA2A	0
CELA2B	0
CASP9	118
DNAJC16	460
SCARNA21B	0
ENSG00000272510	0
AGMAT	16
ENSG00000237301	2
CHCHD2P6	1
RNU7-179P	0
CD24P1	0
DDI2	371
RSC1A1	0
ENSG00000271742	0
PLEKHM2	275
ENSG00000237938	0
SLC25A34	4
SLC25A34-AS1	0
TMEM82	0
FBLIM1	4
RPL12P14	0
UQCRHL	27
ENSG00000178715	1
FLJ37453	24
SPEN	823
ENSG00000270620	0
ZBTB17	43
ENSG00000234607	0
ENSG00000231353	0
ENSG00000275503	0
TBC1D3P6	0
SRARP	0
ENSG00000233078	0
HSPB7	2
CLCNKA	0
ENSG00000232456	0
CLCNKB	0
FAM131C	1
EPHA2	4
EPHA2-AS1	11
ENSG00000224621	0
ARHGEF19-AS1	0
ARHGEF19	12
ANO7L1	4
ENSG00000288398	15
CPLANE2	7
MT1XP1	0
FBXO42	54
SZRD1	231
RPL22P3	0
SPATA21	0
NECAP2	337
LINC01772	0
CROCCP3	5
RNU1-1	0
ENSG00000261135	0
ENSG00000285853	0
ENSG00000224174	0
LINC01783	0
RNU1-6P	0
PDE4DIPP8	0
NBPF1	125
ENSG00000271732	0
CROCCP2	50
ENSG00000283773	0
MST1P2	7
ENSG00000282143	0
RNU1-3	0
ENSG00000280114	0
EIF1AXP1	1
ESPNP	0
ENSG00000279151	0
ENSG00000282740	0
CROCC	29
CROCCP4	0
RNU1-4	12
MST1L	12
ENSG00000223643	0
PDE4DIPP9	0
MIR3675	0
ENSG00000228549	19
RNU1-5P	0
ENSG00000238142	14
ENSG00000235241	0
RNU1-2	0
ENSG00000272426	0
MFAP2	0
ENSG00000286898	0
ENSG00000226526	2
ATP13A2	29
ENSG00000288636	0
SDHB	326
PADI2	124
LINC02783	0
ENSG00000282843	0
PADI1	0
PADI3	4
MIR3972	0
PADI4	81
PADI6	0
RCC2-AS1	0
RCC2	419
ARHGEF10L	53
LINC02810	0
ACTL8	9
ENSG00000284653	0
LINC01654	16
IGSF21	0
ENSG00000280222	3
IGSF21-AS1	0
ENSG00000225387	0
KLHDC7A	0
DYNLL1P3	0
ENSG00000225478	0
PAX7	0
TAS1R2	6
ALDH4A1	19
MIR4695	0
MIR1290	0
IFFO2	26
ENSG00000272084	10
UBR4	588
EMC1-AS1	2
EMC1	22
MRTO4	44
ENSG00000286064	0
AKR7L	25
AKR7A3	0
ENSG00000270728	1
AKR7A2	47
RNU6-1099P	0
SLC66A1	9
CAPZB	1346
RN7SL277P	0
MICOS10	134
RNU4-28P	0
MICOS10-DT	0
NBL1	19
MICOS10-NBL1	0
ENSG00000226396	1
HTR6	1
TMCO4	10
RNF186	0
RNF186-AS1	0
OTUD3	53
PLA2G2E	1
RN7SL304P	0
PLA2G2A	3
PLA2G5	11
PLA2G2D	0
PLA2G2F	14
ENSG00000227066	2
PLA2G2C	8
UBXN10	1
LINC01757	0
ENSG00000284710	0
VWA5B1	14
ENSG00000226664	0
LINC01141	0
ENSG00000226487	0
ENSG00000284641	0
ENSG00000284743	0
CAMK2N1	9
ENSG00000289402	0
MUL1	49
RPS4XP4	4
FAM43B	0
CDA	111
PINK1	143
MIR6084	0
PINK1-AS	0
DDOST	115
KIF17	42
ENSG00000235432	0
SH2D5	0
ENSG00000233069	0
HP1BP3	1696
EIF4G3	2617
RNU7-200P	0
MIR1256	0
RPS15AP6	0
ENSG00000236073	0
HSPE1P27	0
ENSG00000287192	0
ECE1	275
ENSG00000236936	32
ECE1-AS1	0
PPP1R11P1	0
PDE4DIPP10	0
ENSG00000236009	0
NBPF2P	0
HS6ST1P1	0
CROCCP5	0
NBPF3	56
PFN1P10	0
ALPL	62
ENSG00000289715	0
LINC02596	0
RAP1GAP	30
USP48	1049
ENSG00000231978	0
LDLRAD2	7
HSPG2	101
ENSG00000232037	1
ENSG00000283234	0
CELA3B	0
ENSG00000285959	0
RN7SL386P	0
RNU6-1022P	0
CELA3A	0
RN7SL186P	0
RNU6-776P	0
LINC01635	11
LINC00339	9
ENSG00000289694	0
CDC42-AS1	0
ENSG00000285794	0
CDC42	55
CDC42-IT1	0
MPHOSPH6P1	0
WNT4	0
ENSG00000285873	8
MIR4418	0
PPIAP34	0
ENSG00000279625	0
ZBTB40	67
ZBTB40-IT1	0
EPHA8	3
MIR6127	0
C1QA	18
ENSG00000289692	0
C1QC	48
C1QB	102
EPHB2	13
MIR4684	0
ENSG00000225952	0
MIR4253	0
LACTBL1	0
TEX46	13
KDM1A	872
ENSG00000240553	0
MIR3115	0
ENSG00000266802	0
LUZP1	284
ENSG00000229010	0
RNU6-514P	0
RNU6-135P	0
ENSG00000289014	0
HTR1D	4
ENSG00000215381	0
LINC01355	0
ENSG00000284726	0
HNRNPR	973
ZNF436	47
ZNF436-AS1	26
ENSG00000271420	0
TCEA3	38
ENSG00000232482	0
ASAP3	19
E2F2	84
ENSG00000235052	0
ID3	75
ENSG00000285802	0
MDS2	12
ENSG00000229239	0
RPL11	7971
ELOA-AS1	12
ELOA	328
PITHD1	448
LYPLA2	68
GALE	11
HMGCL	59
FUCA1	13
CNR2	46
BTBD6P1	0
ENSG00000232557	0
MIR378F	0
H3P1	1
PNRC2	726
SRSF10	446
ENSG00000215905	0
ENSG00000225315	0
MYOM3	2
MYOM3-AS1	0
IL22RA1	0
IFNLR1	3
GRHL3	1
LINC02800	0
GRHL3-AS1	0
STPG1	3
NIPAL3	80
ENSG00000288982	0
RCAN3AS	2
RCAN3	739
NCMAP-DT	0
NCMAP	0
ENSG00000227312	0
SRRM1	1266
ENSG00000284699	0
CLIC4	1069
RNU6-1208P	0
RUNX3	402
MIR6731	0
RUNX3-AS1	0
ENSG00000261025	0
MIR4425	0
LINC02793	0
ENSG00000233755	1
IFITM3P7	0
ENSG00000231953	0
SYF2	1554
ENSG00000284602	5
ENSG00000284657	0
RSRP1	96
ENSG00000272432	0
ENSG00000261349	0
RHD	33
SDHDP6	0
ENSG00000259984	0
TMEM50A	720
RHCE	5
ENSG00000238084	0
MACO1	100
LDLRAP1	497
ENSG00000225643	0
MAN1C1	16
ENSG00000233478	0
SELENON	90
ENSG00000255054	0
ENSG00000228172	0
MTFR1L	157
ENSG00000272478	0
AUNIP	8
ENSG00000236528	2
PAQR7	16
STMN1	255
SNRPFP2	0
ENSG00000223624	0
MIR3917	0
PAFAH2	73
RNU6-110P	0
ENSG00000252190	0
ENSG00000252691	0
EXTL1	0
SLC30A2	0
ENSG00000284309	0
TRIM63	10
PDIK1L	60
FAM110D	12
C1orf232	0
ZNF593OS	0
ZNF593	0
CNKSR1	0
CATSPER4	2
ZPLD2P	5
ENSG00000278572	1
CEP85	72
ENSG00000270733	0
SH3BGRL3	7330
UBXN11	153
CD52	618
CRYBG2	0
ENSG00000225854	0
ZNF683	16
LIN28A	2
DHDDS	131
ENSG00000223583	14
DHDDS-AS1	11
HMGN2	903
DPPA2P2	0
RPS6KA1	299
MIR1976	0
RN7SL679P	0
RNU7-29P	0
ENSG00000289452	11
ENSG00000229247	0
ENSG00000238316	0
ENSG00000235069	0
ENSG00000260063	23
ARID1A	1053
PIGV	6
RN7SL165P	0
ENSG00000287810	0
ZDHHC18	158
SFN	3
GPN2	33
ENSG00000226698	0
ENSG00000289554	2
GPATCH3	19
NUDC	1238
NR0B2	0
KDF1	9
RPL12P13	0
RPL32P6	0
OSTCP2	0
TRNP1	0
TENT5B	1
SLC9A1	96
ENSG00000229985	0
CHCHD3P3	0
NPM1P39	7
SNRPEP7	0
WDTC1-DT	0
WDTC1	242
ENSG00000243659	0
TMEM222	17
RNU6-48P	0
ACTG1P20	0
SYTL1	90
MAP3K6	31
FCN3	68
CD164L2	25
ENSG00000231207	21
GPR3	0
WASF2	1412
ENSG00000241169	0
ENSG00000237429	0
AHDC1	25
FGR	528
ENSG00000235912	0
LINC02574	0
IFI6	25
ENSG00000225886	0
RNU6-949P	0
CHMP1AP1	0
RNU6-424P	0
ENSG00000287244	6
FAM76A	127
ENSG00000231344	0
RPEP3	0
STX12	284
ENSG00000269971	0
ENSG00000270031	0
RNU6-1245P	0
ENSG00000286433	0
PPP1R8	97
SCARNA1	0
THEMIS2	685
RPA2	193
SMPDL3B	0
ENSG00000227050	0
XKR8	9
EYA3	103
ENSG00000238231	0
RN7SL559P	0
SPCS2P4	7
ENSG00000228943	0
ENSG00000289576	2
ENSG00000214812	0
RNU6-176P	0
PTAFR	65
DNAJC8	541
ATP5IF1	758
ENSG00000270605	27
ENSG00000271398	0
SESN2	41
MED18	15
PHACTR4	533
ENSG00000229820	0
RNU6ATAC27P	0
RCC1	107
SNHG3	3
SNORA73A	0
SNORA73B	16
PRDX3P2	0
ENSG00000279443	0
TRNAU1AP	44
SNHG12	59
SNORD99	0
SNORA61	0
SNORA44	0
SNORA16A	0
TAF12	197
RAB42	1
TAF12-DT	0
ENSG00000270103	0
RNU11	0
GMEB1	110
ENSG00000252777	0
ENSG00000289291	0
YTHDF2	246
OPRD1	0
ENSG00000233427	0
EPB41	5689
ENSG00000225616	5
Metazoa_SRP	37
TMEM200B	0
ENSG00000225750	0
SRSF4	1162
ENSG00000277916	0
MECR	15
ENSG00000237934	0
PTPRU	7
LINC01756	0
ENSG00000225011	0
ENSG00000228176	0
ENSG00000284676	0
ENSG00000270927	0
LINC01648	0
ENSG00000233372	0
ENSG00000231251	0
ENSG00000236335	0
ENSG00000231949	0
ENSG00000289710	0
MATN1	0
MATN1-AS1	0
ENSG00000287510	0
LAPTM5	1221
MIR4420	0
ENSG00000229607	0
LINC01778	2
RN7SKP91	0
ENSG00000235143	0
SDC3	12
RN7SL371P	0
PUM1	600
ENSG00000237329	0
ENSG00000232768	0
SELENOWP1	0
ENSG00000225142	0
NKAIN1	0
SNRNP40	97
ENSG00000229447	0
ZCCHC17	586
ENSG00000229044	8
FABP3	3
SERINC2	31
ENSG00000215899	0
RNU6-40P	0
LDC1P	0
LINC01226	5
ENSG00000229167	0
TINAGL1	28
HCRTR1	0
PEF1	71
PEF1-AS1	0
ENSG00000264078	0
COL16A1	20
ADGRB2	0
MIR4254	0
ENSG00000254545	0
SPOCD1	39
ENSG00000203620	0
ENSG00000269967	0
PTP4A2	3003
ENSG00000288678	0
ENSG00000228634	0
ENSG00000284702	0
KHDRBS1	760
ENSG00000203325	0
TMEM39B	15
MIR5585	0
KPNA6	227
ENSG00000250135	0
TXLNA	227
CCDC28B	37
ENSG00000224066	0
IQCC	4
DCDC2B	0
TMEM234	0
EIF3I	333
MTMR9LP	1
FAM167B	1
LCK	292
HDAC1	238
MARCKSL1	382
ENSG00000233775	0
TSSK3	0
FAM229A	0
BSDC1	268
GAPDHP20	0
ENSG00000270850	0
LRRC37A12P	0
RN7SL122P	0
ENSG00000254553	0
ZBTB8B	14
ZBTB8A	1
ZBTB8OS	251
RBBP4	598
SYNC	8
ENSG00000224409	0
KIAA1522	23
YARS1	156
S100PBP	93
FNDC5	8
HPCA	0
TMEM54	16
ENSG00000287691	0
RNF19B	283
ENSG00000278966	0
ENSG00000217644	0
ENSG00000239670	0
ENSG00000236065	0
AK2	256
AZIN2	0
ENSG00000278997	0
TRIM62	17
ENSG00000279179	0
ENSG00000284721	0
ZNF362	223
ENSG00000270115	0
A3GALT2	1
ENSG00000225313	1
PHC2	247
MIR3605	0
RN7SKP16	1
PHC2-AS1	0
TLR12P	0
ZSCAN20	47
ENSG00000235907	0
CSMD2	19
HSPD1P14	0
HMGB4	0
CSMD2-AS1	4
RNA5SP42	0
C1orf94	0
ENSG00000270241	0
ENSG00000287703	0
MIR552	0
SMIM12	44
GJB5	2
GJB4	0
ENSG00000255811	0
GJB3	0
GJA4	51
ENSG00000230163	0
DLGAP3	12
ENSG00000284773	0
GPR199P	0
ENSG00000271741	0
TMEM35B	0
ZMYM6	17
ZMYM1	84
RPL12P45	0
EFCAB14P1	3
ENSG00000284640	0
SFPQ	1003
ZMYM4	949
RN7SL503P	0
SNORA62	0
RPL5P4	7
ZMYM4-AS1	0
KIAA0319L	124
ENSG00000236274	5
NCDN	10
TFAP2E-AS1	0
TFAP2E	0
PSMB2	148
C1orf216	51
CLSPN	87
ENSG00000232335	0
AGO4	406
AGO1	558
CFAP97P1	0
ENSG00000286899	0
ENSG00000271914	0
AGO3	123
ENSG00000271554	0
ENSG00000232862	0
TEKT2	0
ADPRS	86
COL8A2	2
TRAPPC3	66
MAP7D1	364
RN7SL131P	0
THRAP3	1187
UBE2V2P4	0
SH3D21	13
EVA1B	0
ENSG00000286379	7
STK40	949
LSM10	40
RNU4-27P	0
OSCP1	0
SNORA63C	0
MRPS15	183
CSF3R	188
FTLP18	0
ENSG00000284705	0
ENSG00000284720	0
ENSG00000234481	0
GRIK3	0
ENSG00000284650	0
ENSG00000223944	0
MIR4255	0
RNU6-636P	0
RNA5SP43	0
RPS29P6	0
ZC3H12A-DT	14
ZC3H12A	23
MIR6732	0
MEAF6	284
MIR5581	0
SNIP1	90
FTH1P1	0
ENSG00000237749	5
DNALI1	10
GNL2	366
ENSG00000284748	0
RSPO1	8
C1orf109	30
CDCA8	16
EPHA10	18
ACTN4P2	0
ENSG00000227416	0
MANEAL	0
ENSG00000233728	0
YRDC	10
C1orf122	6
MTF1	161
ENSG00000235673	0
ENSG00000230955	0
INPP5B	129
SNORA63	0
RNU6-584P	1
SF3A3	348
RNU6-510P	0
FHL3	42
UTP11	112
POU3F1	0
MIR3659HG	0
ENSG00000223589	0
MIR3659	0
LINC02786	5
ENSG00000286552	0
ENSG00000287987	0
LINC01343	0
ENSG00000275350	0
RNU6-753P	0
LINC01685	0
HSPA5P1	0
ENSG00000284632	0
RRAGC	50
ENSG00000273637	0
RRAGC-DT	17
MYCBP	107
ENSG00000274944	0
GJA9	0
RHBDL2	5
RNU6-605P	4
EIF1P2	0
AKIRIN1	241
NDUFS5	572
MACF1	1474
RNU6-608P	0
RNA5SP44	0
ENSG00000287422	0
ENSG00000226438	0
HSPE1P8	0
BMP8A	11
OXCT2P1	0
PPIEL	5
PABPC4	805
PABPC4-AS1	0
SNORA55	0
HEYL	0
ENSG00000225903	0
NT5C1A	0
HPCAL4	28
PPIE	225
ENSG00000225333	1
RNU7-121P	0
ENSG00000289711	0
BMP8B	4
OXCT2	0
BMP8B-AS1	0
ENSG00000261798	0
ENSG00000229213	0
ENSG00000284719	10
LINC02811	0
TRIT1	56
MYCL	31
MYCL-AS1	0
MFSD2A	1
ENSG00000228477	1
CAP1	4483
PPT1	105
OAZ1P1	0
RLF	236
RNU6-1237P	0
TMCO2	0
ZMPSTE24-DT	18
ZMPSTE24	157
ENSG00000231296	0
COL9A2	15
ENSG00000227311	2
SMAP2	1326
ENSG00000213172	0
ENSG00000284677	0
ZFP69B	12
ENSG00000260920	0
ENSG00000279667	0
ZFP69	2
EXO5-DT	0
EXO5	34
ENSG00000227278	0
ENSG00000238186	0
ZNF684	24
ENSG00000286838	0
ENSG00000236505	0
GTF2F2P2	0
RIMS3	22
ENSG00000287743	0
ENSG00000237899	0
NFYC-AS1	0
NFYC	178
MIR30E	0
MIR30C1	0
KCNQ4	1
RN7SL326P	0
CITED4	4
ENSG00000229528	0
ENSG00000228940	0
ENSG00000286668	0
UBE2V1P8	0
CTPS1	28
SLFNL1-AS1	7
SLFNL1	0
SCMH1	388
RPL23AP17	0
ENSG00000287400	0
SCMH1-DT	0
ENSG00000213987	10
ENSG00000286640	19
FOXO6	0
FOXO6-AS1	0
RNA5SP45	0
EDN2	5
HIVEP3	165
ENSG00000230881	0
ENSG00000230638	0
ENSG00000284895	0
ENSG00000287587	0
HNRNPFP1	0
ENSG00000228776	0
GUCA2B	0
GUCA2A	0
FOXJ3	334
ENSG00000227527	0
RIMKLA	0
ENSG00000235002	0
ZMYND12	29
PPCS	379
CCDC30	48
RPS3AP11	0
TMSB4XP1	19
RNU6-536P	0
ENSG00000236180	0
PPIH	14
ENSG00000285728	0
ENSG00000234917	0
YBX1	7110
CLDN19	0
P3H1	18
C1orf50	42
ENSG00000283580	0
ENSG00000228452	0
TMEM269	0
SVBP	102
ERMAP	102
ZNF691-DT	19
ZNF691	8
ENSG00000233708	0
MKRN8P	0
ATP6V1E1P1	0
ENSG00000288955	0
SLC2A1	271
ATP6V0CP4	0
SLC2A1-DT	34
ENSG00000283973	0
RNU6-880P	0
ENSG00000277513	0
FAM183A	18
EBNA1BP2	281
MIR6733	0
CFAP57	5
RNA5SP46	0
TMEM125	5
C1orf210	0
TIE1	4
MPL	315
ENSG00000287113	0
CDC20-DT	0
CDC20	23
ELOVL1	8
MIR6734	0
ENSG00000288772	0
MED8	58
MED8-AS1	0
SZT2	77
SZT2-AS1	0
MIR6735	0
HYI	0
HYI-AS1	0
PTPRF	35
KDM4A	125
ENSG00000284989	0
KDM4A-AS1	11
ST3GAL3	74
ST3GAL3-AS1	0
ENSG00000233674	0
MIR6079	0
SHMT1P1	0
ARTN	0
LINC02918	34
ENSG00000288573	0
IPO13	51
ENSG00000285649	0
DPH2	28
ATP6V0B	11
B4GALT2	20
CCDC24	0
SLC6A9	21
ENSG00000230615	10
ENSG00000227163	4
KRT8P47	0
RN7SL479P	0
KLF17	0
ENSG00000233514	20
KLF18	0
ENSG00000226804	0
OOSP1P1	0
ENSG00000227994	0
ENSG00000271329	0
DMAP1	37
ERI3	68
ERI3-IT1	0
RNU6-369P	0
RNF220	142
MIR5584	0
TMEM53	20
ARMH1	7
RNU5F-1	7
RNU5D-1	4
KIF2C	6
ENSG00000225721	0
RPS8	7053
SNORD55	0
SNORD46	0
SNORD38A	0
SNORD38B	0
RPS15AP11	1
BEST4	16
PLK3	43
DYNLT4	0
BTBD19	25
PTCH2	0
RNU5E-6P	0
ENSG00000226499	0
EIF2B3	28
RNA5SP47	0
CCNB1IP1P1	0
PPIAP35	11
MRPS17P1	0
HECTD3	96
UROD	151
ZSWIM5	18
OSTCP5	0
LINC01144	0
HPDL	0
MUTYH	1
ENSG00000288208	0
TOE1	21
TESK2	20
