Geneid	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates_rm/PP011_sorted_q10_rmDup.bam
MMP23B	0
CDK11B	38
ENSG00000272004	0
SLC35E2B	10
ENSG00000269737	0
MMP23A	0
CDK11A	1
ENSG00000268575	1
ENSG00000227775	1
SLC35E2A	0
NADK	34
GNB1	440
GNB1-DT	7
CALML6	0
TMEM52	1
CFAP74	1
ENSG00000233542	0
GABRD	5
PRKCZ-DT	1
PRKCZ	4
ENSG00000271806	0
PRKCZ-AS1	0
FAAP20	9
ENSG00000234396	0
SKI	29
ENSG00000287356	0
MORN1	4
ENSG00000272161	0
ENSG00000269896	1
ENSG00000272420	0
RER1	12
PEX10	6
PLCH2	4
ENSG00000224387	0
ENSG00000229393	0
PANK4	4
HES5	0
ENSG00000272449	1
TNFRSF14-AS1	1
TNFRSF14	21
ENSG00000225931	1
ENSG00000228037	0
ENSG00000289610	0
PRXL2B	6
MMEL1	4
MMEL1-AS1	0
TTC34	1
ENSG00000285945	0
ENSG00000283259	0
ENSG00000233234	0
ENSG00000287396	0
ENSG00000231630	0
ENSG00000284745	0
ACTRT2	0
PRDM16-DT	4
PRDM16	5
MIR4251	0
ENSG00000226286	0
ENSG00000279839	0
ENSG00000272235	7
ENSG00000287828	0
ENSG00000286518	3
ARHGEF16	1
ENSG00000272088	0
MEGF6	4
MIR551A	0
ENSG00000238260	0
TPRG1L	18
WRAP73	13
TP73	3
TP73-AS3	0
TP73-AS2	0
TP73-AS1	4
ENSG00000276189	0
CCDC27	2
SMIM1	0
LRRC47	16
RN7SL574P	0
ENSG00000272153	0
CEP104	23
DFFB	0
C1orf174	10
LINC01134	1
LINC01346	0
LINC01345	0
LINC02780	0
ENSG00000284703	1
EEF1DP6	0
LINC01777	0
ENSG00000284694	1
ENSG00000227169	0
LINC01646	0
AJAP1	3
ENSG00000287586	0
ENSG00000284739	0
LINC02781	0
LINC02782	0
ENSG00000284616	1
ENSG00000284692	0
ENSG00000284666	0
ENSG00000260972	0
ENSG00000283356	0
ENSG00000236948	0
ENSG00000264341	0
MIR4689	0
NPHP4	7
KCNAB2	48
CHD5	4
ENSG00000285629	0
RPL22	226
RNF207-AS1	0
RNF207	3
ICMT	4
ICMT-DT	0
HES3	1
GPR153	3
ACOT7	9
ENSG00000271746	0
HES2	2
ESPN	7
MIR4252	0
ENSG00000231868	0
TNFRSF25	1
PLEKHG5	9
NOL9	13
RNU6-731P	0
ENSG00000229519	0
TAS1R1	0
ZBTB48	1
KLHL21	11
PHF13	10
THAP3	4
DNAJC11	12
LINC01672	0
ENSG00000284744	0
CAMTA1-DT	0
CAMTA1	131
ENSG00000227950	0
ENSG00000237365	0
RNU1-8P	3
CAMTA1-IT1	0
CAMTA1-AS2	1
CAMTA1-AS1	0
ENSG00000270171	1
ENSG00000270035	0
ENSG00000269978	0
VAMP3	134
ENSG00000269925	0
PER3	16
ENSG00000236266	0
UTS2	0
TNFRSF9	3
ENSG00000270330	0
PARK7	84
Y_RNA	1328
ENSG00000284747	0
ENSG00000284716	0
ERRFI1	2
ERRFI1-DT	0
ENSG00000232848	1
ENSG00000229305	0
ENSG00000288816	0
LINC01714	0
RNU1-7P	6
ENSG00000233645	5
RNU6-991P	0
SLC45A1	1
RERE	75
RERE-AS1	0
ENSG00000221083	0
ENSG00000270282	0
RPL7P11	1
RPL7P7	0
ENSG00000226545	0
ENSG00000228423	0
RPL23AP19	0
ENO1	154
MIR6728	0
ENO1-AS1	1
RNU6-304P	0
HMGN2P17	0
ENSG00000232208	0
ENSG00000232663	0
CA6	0
RN7SL451P	1
SLC2A7	0
SLC2A5	2
ENSG00000252404	0
GPR157	3
MIR34AHG	1
MIR34A	0
LNCTAM34A	0
H6PD	11
SPSB1	6
ENSG00000284652	0
LINC02606	0
RNA5SP40	1
ENSG00000235263	1
SLC25A33	4
ENSG00000231181	0
TMEM201	5
PIK3CD	69
PIK3CD-AS1	0
ENSG00000233268	0
PIK3CD-AS2	2
CLSTN1	6
MZT1P1	0
ENSG00000280113	0
CTNNBIP1	18
ENSG00000223989	0
ENSG00000285701	1
LZIC	55
ENSG00000228150	1
NMNAT1	8
RN7SKP269	1
TMEM274P	0
MIR5697	0
ENSG00000241326	0
RBP7	19
UBE4B	23
ENSG00000224340	0
PGAM1P11	0
RNU6-828P	0
KIF1B	57
ENSG00000264881	0
RNU6-37P	5
RN7SL731P	0
ENSG00000284735	1
ENSG00000284642	0
PGD	88
ENSG00000271989	0
CENPS-CORT	0
CENPS	0
CORT	0
DFFA	12
ENSG00000203469	0
PEX14	9
ENSG00000287727	0
RN7SL614P	0
CASZ1	5
ENSG00000272078	0
HSPE1P24	0
C1orf127	3
CFL1P6	0
TARDBP	34
MASP2	0
SRM	15
EXOSC10	22
ENSG00000226849	0
EXOSC10-AS1	0
MTOR	27
MTOR-AS1	0
RNU6-537P	0
ANGPTL7	2
RNU6-291P	1
RPL39P6	0
UBIAD1	3
UBE2V2P3	0
ENSG00000284646	0
MTCYBP45	0
DISP3	1
ENSG00000285833	0
LINC01647	1
ENSG00000284708	0
FBXO2	3
FBXO44	2
FBXO6	2
MAD2L2	14
DRAXIN	2
AGTRAP	3
C1orf167	2
C1orf167-AS1	0
MTHFR	11
CLCN6	3
ENSG00000276470	0
ENSG00000278852	0
NPPA	0
ENSG00000275915	0
NPPB	0
SBF1P2	1
ENSG00000285646	1
RNU5E-1	0
RNU5E-4P	1
KIAA2013	8
PLOD1	7
ENSG00000287384	0
MFN2	54
ENSG00000270914	0
MIIP	3
MIR6729	0
RN7SL649P	0
TNFRSF8	8
RNU6-777P	0
RPL23AP89	0
ENSG00000285604	0
MIR7846	0
TNFRSF1B	10
MIR4632	0
RPL10P17	0
SNORA70	0
VPS13D	39
SNORA59A	0
LINC02766	1
DHRS3	26
RNU6ATAC18P	0
MIR6730	0
ENSG00000288927	2
ENSG00000272482	0
AADACL4	1
ENSG00000226166	0
AADACL3	0
CFAP107	1
PRAMEF12	1
PRAMEF1	0
LINC01784	0
PRAMEF11	0
PRAMEF30P	0
HNRNPCL1	0
PRAMEF2	0
PRAMEF4	0
PRAMEF10	1
PRAMEF7	0
RNU6-1072P	0
PRAMEF29P	0
PRAMEF6	0
PRAMEF28P	0
PRAMEF27	0
HNRNPCL3	0
PRAMEF25	0
PRAMEF34P	0
PRAMEF35P	0
HNRNPCL2	0
PRAMEF36P	0
ENSG00000233336	0
PRAMEF26	0
HNRNPCL4	0
PRAMEF9	0
PRAMEF13	0
PRAMEF18	0
PRAMEF31P	0
PRAMEF5	0
PRAMEF32P	0
RNU6-771P	0
PRAMEF8	0
PRAMEF33	0
PRAMEF15	0
ENSG00000228229	0
PRAMEF14	1
PRAMEF19	0
PRAMEF17	0
PRAMEF20	0
LRRC38	0
ENSG00000259961	0
BRWD1P1	0
PDPN	0
RNA5SP41	1
ENSG00000237445	0
ENSG00000253085	0
PRDM2	90
ENSG00000289380	2
KAZN	10
RNU6-1265P	0
ENSG00000231606	0
KAZN-AS1	2
TBCAP2	0
ENSG00000287756	0
TMEM51-AS1	1
TMEM51	1
TMEM51-AS2	0
MFFP1	1
ZBTB2P1	1
FHAD1	1
FHAD1-AS1	0
ENSG00000236045	0
EFHD2-AS1	0
EFHD2	229
CTRC	2
CELA2A	0
CELA2B	0
CASP9	25
DNAJC16	60
SCARNA21B	0
ENSG00000272510	0
AGMAT	0
ENSG00000237301	1
CHCHD2P6	0
RNU7-179P	0
CD24P1	0
DDI2	38
RSC1A1	0
ENSG00000271742	0
PLEKHM2	37
ENSG00000237938	1
SLC25A34	0
SLC25A34-AS1	0
TMEM82	0
FBLIM1	1
RPL12P14	0
UQCRHL	8
ENSG00000178715	0
FLJ37453	4
SPEN	105
ENSG00000270620	0
ZBTB17	9
ENSG00000234607	0
ENSG00000231353	0
ENSG00000275503	0
TBC1D3P6	0
SRARP	0
ENSG00000233078	0
HSPB7	1
CLCNKA	1
ENSG00000232456	0
CLCNKB	3
FAM131C	10
EPHA2	2
EPHA2-AS1	1
ENSG00000224621	0
ARHGEF19-AS1	0
ARHGEF19	2
ANO7L1	3
ENSG00000288398	0
CPLANE2	2
MT1XP1	0
FBXO42	10
SZRD1	56
RPL22P3	0
SPATA21	1
NECAP2	42
LINC01772	0
CROCCP3	1
RNU1-1	1
ENSG00000261135	0
ENSG00000285853	0
ENSG00000224174	0
LINC01783	2
RNU1-6P	0
PDE4DIPP8	0
NBPF1	3
ENSG00000271732	0
CROCCP2	4
ENSG00000283773	0
MST1P2	0
ENSG00000282143	0
RNU1-3	0
ENSG00000280114	0
EIF1AXP1	0
ESPNP	0
ENSG00000279151	0
ENSG00000282740	0
CROCC	7
CROCCP4	0
RNU1-4	0
MST1L	0
ENSG00000223643	0
PDE4DIPP9	0
MIR3675	0
ENSG00000228549	7
RNU1-5P	0
ENSG00000238142	2
ENSG00000235241	0
RNU1-2	0
ENSG00000272426	0
MFAP2	0
ENSG00000286898	0
ENSG00000226526	1
ATP13A2	4
ENSG00000288636	0
SDHB	25
PADI2	13
LINC02783	0
ENSG00000282843	0
PADI1	0
PADI3	0
MIR3972	0
PADI4	23
PADI6	1
RCC2-AS1	0
RCC2	44
ARHGEF10L	9
LINC02810	0
ACTL8	1
ENSG00000284653	0
LINC01654	0
IGSF21	0
ENSG00000280222	1
IGSF21-AS1	0
ENSG00000225387	0
KLHDC7A	0
DYNLL1P3	0
ENSG00000225478	0
PAX7	2
TAS1R2	0
ALDH4A1	1
MIR4695	0
MIR1290	0
IFFO2	18
ENSG00000272084	0
UBR4	82
EMC1-AS1	1
EMC1	3
MRTO4	8
ENSG00000286064	0
AKR7L	1
AKR7A3	0
ENSG00000270728	1
AKR7A2	13
RNU6-1099P	0
SLC66A1	0
CAPZB	198
RN7SL277P	0
MICOS10	10
RNU4-28P	0
MICOS10-DT	0
NBL1	2
MICOS10-NBL1	0
ENSG00000226396	0
HTR6	5
TMCO4	7
RNF186	0
RNF186-AS1	0
OTUD3	7
PLA2G2E	0
RN7SL304P	0
PLA2G2A	1
PLA2G5	3
PLA2G2D	1
PLA2G2F	2
ENSG00000227066	1
PLA2G2C	0
UBXN10	2
LINC01757	0
ENSG00000284710	0
VWA5B1	3
ENSG00000226664	1
LINC01141	1
ENSG00000226487	0
ENSG00000284641	1
ENSG00000284743	0
CAMK2N1	0
ENSG00000289402	0
MUL1	4
RPS4XP4	0
FAM43B	2
CDA	13
PINK1	13
MIR6084	0
PINK1-AS	0
DDOST	6
KIF17	9
ENSG00000235432	0
SH2D5	1
ENSG00000233069	0
HP1BP3	149
EIF4G3	394
RNU7-200P	0
MIR1256	0
RPS15AP6	0
ENSG00000236073	1
HSPE1P27	0
ENSG00000287192	0
ECE1	74
ENSG00000236936	2
ECE1-AS1	0
PPP1R11P1	0
PDE4DIPP10	0
ENSG00000236009	0
NBPF2P	1
HS6ST1P1	1
CROCCP5	1
NBPF3	8
PFN1P10	0
ALPL	4
ENSG00000289715	0
LINC02596	0
RAP1GAP	5
USP48	110
ENSG00000231978	0
LDLRAD2	1
HSPG2	14
ENSG00000232037	1
ENSG00000283234	0
CELA3B	0
ENSG00000285959	0
RN7SL386P	0
RNU6-1022P	0
CELA3A	0
RN7SL186P	0
RNU6-776P	0
LINC01635	4
LINC00339	1
ENSG00000289694	0
CDC42-AS1	1
ENSG00000285794	0
CDC42	12
CDC42-IT1	0
MPHOSPH6P1	0
WNT4	1
ENSG00000285873	0
MIR4418	0
PPIAP34	0
ENSG00000279625	0
ZBTB40	15
ZBTB40-IT1	0
EPHA8	7
MIR6127	0
C1QA	1
ENSG00000289692	0
C1QC	4
C1QB	6
EPHB2	4
MIR4684	0
ENSG00000225952	0
MIR4253	0
LACTBL1	0
TEX46	0
KDM1A	84
ENSG00000240553	0
MIR3115	0
ENSG00000266802	0
LUZP1	24
ENSG00000229010	0
RNU6-514P	0
RNU6-135P	0
ENSG00000289014	0
HTR1D	1
ENSG00000215381	0
LINC01355	2
ENSG00000284726	0
HNRNPR	108
ZNF436	6
ZNF436-AS1	0
ENSG00000271420	0
TCEA3	15
ENSG00000232482	0
ASAP3	3
E2F2	9
ENSG00000235052	0
ID3	5
ENSG00000285802	0
MDS2	1
ENSG00000229239	0
RPL11	632
ELOA-AS1	1
ELOA	25
PITHD1	54
LYPLA2	11
GALE	3
HMGCL	6
FUCA1	3
CNR2	4
BTBD6P1	0
ENSG00000232557	0
MIR378F	0
H3P1	0
PNRC2	99
SRSF10	67
ENSG00000215905	0
ENSG00000225315	0
MYOM3	7
MYOM3-AS1	0
IL22RA1	1
IFNLR1	1
GRHL3	2
LINC02800	1
GRHL3-AS1	0
STPG1	4
NIPAL3	12
ENSG00000288982	0
RCAN3AS	0
RCAN3	79
NCMAP-DT	0
NCMAP	0
ENSG00000227312	0
SRRM1	113
ENSG00000284699	0
CLIC4	183
RNU6-1208P	0
RUNX3	76
MIR6731	0
RUNX3-AS1	0
ENSG00000261025	4
MIR4425	0
LINC02793	0
ENSG00000233755	0
IFITM3P7	0
ENSG00000231953	0
SYF2	192
ENSG00000284602	1
ENSG00000284657	0
RSRP1	24
ENSG00000272432	0
ENSG00000261349	0
RHD	23
SDHDP6	0
ENSG00000259984	0
TMEM50A	218
RHCE	6
ENSG00000238084	0
MACO1	22
LDLRAP1	67
ENSG00000225643	0
MAN1C1	4
ENSG00000233478	0
SELENON	15
ENSG00000255054	0
ENSG00000228172	1
MTFR1L	25
ENSG00000272478	0
AUNIP	1
ENSG00000236528	1
PAQR7	6
STMN1	10
SNRPFP2	0
ENSG00000223624	0
MIR3917	0
PAFAH2	5
RNU6-110P	0
ENSG00000252190	0
ENSG00000252691	0
EXTL1	2
SLC30A2	1
ENSG00000284309	1
TRIM63	0
PDIK1L	14
FAM110D	1
C1orf232	2
ZNF593OS	0
ZNF593	0
CNKSR1	3
CATSPER4	1
ZPLD2P	0
ENSG00000278572	1
CEP85	17
ENSG00000270733	0
SH3BGRL3	650
UBXN11	22
CD52	67
CRYBG2	1
ENSG00000225854	0
ZNF683	2
LIN28A	0
DHDDS	11
ENSG00000223583	0
DHDDS-AS1	0
HMGN2	88
DPPA2P2	0
RPS6KA1	35
MIR1976	0
RN7SL679P	2
RNU7-29P	0
ENSG00000289452	0
ENSG00000229247	0
ENSG00000238316	0
ENSG00000235069	0
ENSG00000260063	1
ARID1A	131
PIGV	3
RN7SL165P	0
ENSG00000287810	0
ZDHHC18	12
SFN	0
GPN2	2
ENSG00000226698	0
ENSG00000289554	0
GPATCH3	9
NUDC	99
NR0B2	1
KDF1	0
RPL12P13	0
RPL32P6	0
OSTCP2	0
TRNP1	2
TENT5B	0
SLC9A1	20
ENSG00000229985	0
CHCHD3P3	1
NPM1P39	2
SNRPEP7	0
WDTC1-DT	0
WDTC1	41
ENSG00000243659	0
TMEM222	3
RNU6-48P	0
ACTG1P20	0
SYTL1	10
MAP3K6	1
FCN3	2
CD164L2	1
ENSG00000231207	0
GPR3	2
WASF2	159
ENSG00000241169	0
ENSG00000237429	0
AHDC1	9
FGR	77
ENSG00000235912	0
LINC02574	3
IFI6	2
ENSG00000225886	1
RNU6-949P	0
CHMP1AP1	0
RNU6-424P	0
ENSG00000287244	2
FAM76A	10
ENSG00000231344	0
RPEP3	0
STX12	19
ENSG00000269971	0
ENSG00000270031	0
RNU6-1245P	0
ENSG00000286433	0
PPP1R8	24
SCARNA1	1
THEMIS2	72
RPA2	29
SMPDL3B	0
ENSG00000227050	0
XKR8	5
EYA3	29
ENSG00000238231	0
RN7SL559P	0
SPCS2P4	0
ENSG00000228943	0
ENSG00000289576	0
ENSG00000214812	0
RNU6-176P	0
PTAFR	8
DNAJC8	63
ATP5IF1	83
ENSG00000270605	4
ENSG00000271398	0
SESN2	4
MED18	7
PHACTR4	64
ENSG00000229820	0
RNU6ATAC27P	0
RCC1	9
SNHG3	1
SNORA73A	0
SNORA73B	9
PRDX3P2	0
ENSG00000279443	0
TRNAU1AP	6
SNHG12	15
SNORD99	4
SNORA61	0
SNORA44	0
SNORA16A	0
TAF12	13
RAB42	1
TAF12-DT	1
ENSG00000270103	0
RNU11	0
GMEB1	18
ENSG00000252777	0
ENSG00000289291	0
YTHDF2	16
OPRD1	3
ENSG00000233427	0
EPB41	680
ENSG00000225616	4
Metazoa_SRP	13
TMEM200B	0
ENSG00000225750	0
SRSF4	115
ENSG00000277916	0
MECR	8
ENSG00000237934	2
PTPRU	7
LINC01756	1
ENSG00000225011	0
ENSG00000228176	0
ENSG00000284676	0
ENSG00000270927	0
LINC01648	1
ENSG00000233372	0
ENSG00000231251	0
ENSG00000236335	0
ENSG00000231949	0
ENSG00000289710	0
MATN1	0
MATN1-AS1	1
ENSG00000287510	0
LAPTM5	145
MIR4420	0
ENSG00000229607	0
LINC01778	0
RN7SKP91	0
ENSG00000235143	1
SDC3	1
RN7SL371P	0
PUM1	54
ENSG00000237329	0
ENSG00000232768	0
SELENOWP1	0
ENSG00000225142	0
NKAIN1	1
SNRNP40	9
ENSG00000229447	0
ZCCHC17	138
ENSG00000229044	0
FABP3	1
SERINC2	2
ENSG00000215899	3
RNU6-40P	1
LDC1P	1
LINC01226	0
ENSG00000229167	0
TINAGL1	3
HCRTR1	0
PEF1	22
PEF1-AS1	0
ENSG00000264078	0
COL16A1	3
ADGRB2	2
MIR4254	0
ENSG00000254545	0
SPOCD1	27
ENSG00000203620	0
ENSG00000269967	0
PTP4A2	466
ENSG00000288678	0
ENSG00000228634	0
ENSG00000284702	1
KHDRBS1	85
ENSG00000203325	0
TMEM39B	3
MIR5585	0
KPNA6	28
ENSG00000250135	0
TXLNA	45
CCDC28B	1
ENSG00000224066	0
IQCC	0
DCDC2B	1
TMEM234	1
EIF3I	38
MTMR9LP	0
FAM167B	1
LCK	45
HDAC1	44
MARCKSL1	29
ENSG00000233775	1
TSSK3	0
FAM229A	0
BSDC1	45
GAPDHP20	0
ENSG00000270850	0
LRRC37A12P	0
RN7SL122P	1
ENSG00000254553	0
ZBTB8B	5
ZBTB8A	0
ZBTB8OS	27
RBBP4	83
SYNC	3
ENSG00000224409	0
KIAA1522	2
YARS1	23
S100PBP	6
FNDC5	1
HPCA	0
TMEM54	1
ENSG00000287691	0
RNF19B	30
ENSG00000278966	0
ENSG00000217644	3
ENSG00000239670	0
ENSG00000236065	0
AK2	41
AZIN2	3
ENSG00000278997	1
TRIM62	4
ENSG00000279179	1
ENSG00000284721	0
ZNF362	42
ENSG00000270115	0
A3GALT2	1
ENSG00000225313	1
PHC2	19
MIR3605	0
RN7SKP16	0
PHC2-AS1	0
TLR12P	0
ZSCAN20	7
ENSG00000235907	0
CSMD2	48
HSPD1P14	1
HMGB4	1
CSMD2-AS1	0
RNA5SP42	1
C1orf94	0
ENSG00000270241	0
ENSG00000287703	0
MIR552	0
SMIM12	10
GJB5	1
GJB4	1
ENSG00000255811	0
GJB3	1
GJA4	3
ENSG00000230163	0
DLGAP3	2
ENSG00000284773	0
GPR199P	0
ENSG00000271741	0
TMEM35B	0
ZMYM6	2
ZMYM1	8
RPL12P45	0
EFCAB14P1	0
ENSG00000284640	0
SFPQ	170
ZMYM4	70
RN7SL503P	0
SNORA62	0
RPL5P4	2
ZMYM4-AS1	0
KIAA0319L	9
ENSG00000236274	0
NCDN	5
TFAP2E-AS1	1
TFAP2E	0
PSMB2	16
C1orf216	2
CLSPN	18
ENSG00000232335	0
AGO4	31
AGO1	61
CFAP97P1	0
ENSG00000286899	1
ENSG00000271914	0
AGO3	18
ENSG00000271554	1
ENSG00000232862	0
TEKT2	1
ADPRS	4
COL8A2	1
TRAPPC3	8
MAP7D1	57
RN7SL131P	0
THRAP3	126
UBE2V2P4	0
SH3D21	3
EVA1B	0
ENSG00000286379	1
STK40	137
LSM10	12
RNU4-27P	0
OSCP1	0
SNORA63C	0
MRPS15	18
CSF3R	17
FTLP18	0
ENSG00000284705	1
ENSG00000284720	1
ENSG00000234481	0
GRIK3	4
ENSG00000284650	0
ENSG00000223944	0
MIR4255	0
RNU6-636P	0
RNA5SP43	1
RPS29P6	0
ZC3H12A-DT	1
ZC3H12A	3
MIR6732	0
MEAF6	37
MIR5581	0
SNIP1	19
FTH1P1	0
ENSG00000237749	1
DNALI1	9
GNL2	41
ENSG00000284748	0
RSPO1	0
C1orf109	4
CDCA8	1
EPHA10	1
ACTN4P2	0
ENSG00000227416	0
MANEAL	0
ENSG00000233728	0
YRDC	1
C1orf122	4
MTF1	15
ENSG00000235673	0
ENSG00000230955	0
INPP5B	37
SNORA63	0
RNU6-584P	1
SF3A3	74
RNU6-510P	0
FHL3	8
UTP11	13
POU3F1	2
MIR3659HG	0
ENSG00000223589	0
MIR3659	0
LINC02786	1
ENSG00000286552	0
ENSG00000287987	0
LINC01343	0
ENSG00000275350	1
RNU6-753P	0
LINC01685	1
HSPA5P1	0
ENSG00000284632	1
RRAGC	9
ENSG00000273637	0
RRAGC-DT	0
MYCBP	13
ENSG00000274944	0
GJA9	0
RHBDL2	0
RNU6-605P	0
EIF1P2	0
AKIRIN1	42
NDUFS5	86
MACF1	240
RNU6-608P	0
RNA5SP44	0
ENSG00000287422	0
ENSG00000226438	0
HSPE1P8	0
BMP8A	0
OXCT2P1	0
PPIEL	3
PABPC4	71
PABPC4-AS1	0
SNORA55	0
HEYL	1
ENSG00000225903	0
NT5C1A	2
HPCAL4	2
PPIE	24
ENSG00000225333	0
RNU7-121P	0
ENSG00000289711	0
BMP8B	2
OXCT2	0
BMP8B-AS1	0
ENSG00000261798	2
ENSG00000229213	0
ENSG00000284719	0
LINC02811	0
TRIT1	8
MYCL	8
MYCL-AS1	0
MFSD2A	3
ENSG00000228477	0
CAP1	706
PPT1	7
OAZ1P1	1
RLF	37
RNU6-1237P	0
TMCO2	0
ZMPSTE24-DT	1
ZMPSTE24	13
ENSG00000231296	0
COL9A2	5
ENSG00000227311	0
SMAP2	99
ENSG00000213172	0
ENSG00000284677	0
ZFP69B	2
ENSG00000260920	0
ENSG00000279667	0
ZFP69	0
EXO5-DT	0
EXO5	1
ENSG00000227278	0
ENSG00000238186	0
ZNF684	1
ENSG00000286838	0
ENSG00000236505	0
GTF2F2P2	0
RIMS3	3
ENSG00000287743	0
ENSG00000237899	0
NFYC-AS1	0
NFYC	26
MIR30E	2
MIR30C1	0
KCNQ4	1
RN7SL326P	1
CITED4	0
ENSG00000229528	0
ENSG00000228940	0
ENSG00000286668	0
UBE2V1P8	0
CTPS1	18
SLFNL1-AS1	1
SLFNL1	0
SCMH1	34
RPL23AP17	0
ENSG00000287400	0
SCMH1-DT	0
ENSG00000213987	0
ENSG00000286640	1
FOXO6	0
FOXO6-AS1	0
RNA5SP45	1
EDN2	2
HIVEP3	23
ENSG00000230881	0
ENSG00000230638	0
ENSG00000284895	0
ENSG00000287587	1
HNRNPFP1	0
ENSG00000228776	0
GUCA2B	0
GUCA2A	0
FOXJ3	44
ENSG00000227527	0
RIMKLA	1
ENSG00000235002	0
ZMYND12	6
PPCS	31
CCDC30	8
RPS3AP11	0
TMSB4XP1	5
RNU6-536P	0
ENSG00000236180	0
PPIH	1
ENSG00000285728	0
ENSG00000234917	0
YBX1	656
CLDN19	1
P3H1	2
C1orf50	2
ENSG00000283580	0
ENSG00000228452	0
TMEM269	0
SVBP	34
ERMAP	15
ZNF691-DT	0
ZNF691	4
ENSG00000233708	1
MKRN8P	0
ATP6V1E1P1	0
ENSG00000288955	0
SLC2A1	46
ATP6V0CP4	0
SLC2A1-DT	0
ENSG00000283973	0
RNU6-880P	0
ENSG00000277513	0
FAM183A	1
EBNA1BP2	15
MIR6733	0
CFAP57	0
RNA5SP46	0
TMEM125	0
C1orf210	0
TIE1	4
MPL	56
ENSG00000287113	0
CDC20-DT	0
CDC20	2
ELOVL1	6
MIR6734	0
ENSG00000288772	0
MED8	9
MED8-AS1	0
SZT2	15
SZT2-AS1	0
MIR6735	0
HYI	0
HYI-AS1	0
PTPRF	20
KDM4A	7
ENSG00000284989	0
KDM4A-AS1	2
ST3GAL3	12
ST3GAL3-AS1	0
ENSG00000233674	0
MIR6079	0
SHMT1P1	0
ARTN	0
LINC02918	0
ENSG00000288573	0
IPO13	6
ENSG00000285649	1
DPH2	4
ATP6V0B	6
B4GALT2	4
CCDC24	2
SLC6A9	6
ENSG00000230615	0
ENSG00000227163	0
KRT8P47	0
RN7SL479P	3
KLF17	0
ENSG00000233514	2
KLF18	0
ENSG00000226804	0
OOSP1P1	0
ENSG00000227994	0
ENSG00000271329	0
DMAP1	12
ERI3	13
ERI3-IT1	0
RNU6-369P	0
RNF220	29
MIR5584	0
TMEM53	1
ARMH1	4
RNU5F-1	2
RNU5D-1	0
KIF2C	1
ENSG00000225721	0
RPS8	598
SNORD55	0
SNORD46	0
SNORD38A	1
SNORD38B	0
RPS15AP11	0
BEST4	1
PLK3	4
DYNLT4	0
BTBD19	1
PTCH2	3
RNU5E-6P	0
ENSG00000226499	0
EIF2B3	7
RNA5SP47	0
CCNB1IP1P1	0
PPIAP35	0
MRPS17P1	0
HECTD3	15
UROD	16
ZSWIM5	7
OSTCP5	0
LINC01144	0
HPDL	0
MUTYH	3
ENSG00000288208	0
TOE1	1
TESK2	6
PPIAP36	0
CCDC163	6
MMACHC	4
PRDX1	23
